"","x"
"1341","Zfp235"
"1342","Zfp248"
"1343","Zfp268"
"1344","Zfp287"
"1345","Zfp334"
"1346","Zfp346"
"1347","Zfp37"
"1348","Zfp382"
"1349","Zfp39"
"1350","Zfp40"
"1351","Zfp41"
"1352","Zfp420"
"1353","Zfp423"
"1354","Zfp433"
"1355","Zfp442"
"1356","Zfp521"
"1357","Zfp563"
"1358","Zfp566"
"1359","Zfp575"
"1360","Zfp583"
"1361","Zfp60"
"1362","Zfp622"
"1363","Zfp647"
"1364","Zfp65"
"1365","Zfp653"
"1366","Zfp760"
"1367","Zfp764"
"1368","Zfp772"
"1369","Zfp775"
"1370","Zfp790"
"1371","Zfp799"
"1372","Zfp821"
"1373","Zfp85"
"1374","Zfp867"
"1375","Zfp87"
"1376","Zfp874a"
"1377","Zfp90"
"1378","Zfp93"
"1379","Zfp94"
"1380","Zfp940"
"1381","Zfp948"
"1382","Zfp952"
"1383","Zfp954"
"1384","Zfp965"
"1385","Zfp973"
"1386","Zfp990"
"1387","Zfyve9"
"1388","Zhx1"
"1389","Zmynd8"
"1390","Znhit2"
"1391","Zswim3"
"1392","3110009E18Rik"
"1393","4930579G24Rik"
"1394","5031439G07Rik"
"1395","5730455P16Rik"
"1396","9930104L06Rik"
"1397","Acd"
"1398","Acp1"
"1399","Agap1"
"1400","Agpat5"
"1401","Ahsa1"
"1402","Ahsa2"
"1403","Ak4"
"1404","Alas1"
"1405","Alkbh3"
"1406","Amot"
"1407","Anapc11"
"1408","Anapc5"
"1409","Ankrd23"
"1410","Ankrd46"
"1411","Ap2s1"
"1412","Ap4s1"
"1413","Arc"
"1414","Arf2"
"1415","Arhgap36"
"1416","Arl4a"
"1417","Arpc5"
"1418","Asb3"
"1419","Atf3"
"1420","Atg3"
"1421","Atp5o"
"1422","Atp5pb"
"1423","Aurkaip1"
"1424","Bbip1"
"1425","Bbs12"
"1426","Bcas2"
"1427","Bckdhb"
"1428","Bin3"
"1429","Bola2"
"1430","Brcc3"
"1431","Brix1"
"1432","Cab39l"
"1433","Capzb"
"1434","Cask"
"1435","Cat"
"1436","Ccdc34"
"1437","Ccdc82"
"1438","Ccdc89"
"1439","Cdc16"
"1440","Cdkl3"
"1441","Cep43"
"1442","Cep83"
"1443","Cfap300"
"1444","Chchd4"
"1445","Ciart"
"1446","Cited4"
"1447","Cks1b"
"1448","Cldn34c1"
"1449","Clns1a"
"1450","Clpx"
"1451","Cnih4"
"1452","Coil"
"1453","Commd2"
"1454","Cops6"
"1455","Cox7b"
"1456","Cpa3"
"1457","Ctdspl2"
"1458","Ctnna1"
"1459","Cuedc2"
"1460","Cxcl1"
"1461","Dap"
"1462","Dclre1a"
"1463","Dctpp1"
"1464","Dcun1d1"
"1465","Dcun1d4"
"1466","Ddit4l"
"1467","Ddx47"
"1468","Dexi"
"1469","Dffa"
"1470","Dll3"
"1471","Dnaja1"
"1472","Dnajb4"
"1473","Dnajb6"
"1474","Dnajc8"
"1475","Dnajc9"
"1476","Dnal1"
"1477","Dnlz"
"1478","Dpf2"
"1479","Dph3"
"1480","Dppa5a"
"1481","Dpy30"
"1482","Drg1"
"1483","Dtymk"
"1484","Dvl3"
"1485","Edf1"
"1486","Eefsec"
"1487","Ell3"
"1488","Eloc"
"1489","Emc8"
"1490","Ercc1"
"1491","Erh"
"1492","Erlin1"
"1493","Esyt2"
"1494","Exosc8"
"1495","Fam104a"
"1496","Fam162a"
"1497","Fam172a"
"1498","Fam50a"
"1499","Far1"
"1500","Fbxo33"
"1501","Fcf1"
"1502","Fdx1"
"1503","Fermt2"
"1504","Flywch1"
"1505","Fos"
"1506","Frg1"
"1507","Fstl1"
"1508","Fxn"
"1509","Galt"
"1510","Gemin2"
"1511","Gid8"
"1512","Gigyf1"
"1513","Gk"
"1514","Glmn"
"1515","Glrx2"
"1516","Glrx3"
"1517","Gls"
"1518","Gm10131"
"1519","Gm14434"
"1520","Gm3435"
"1521","Gm9844"
"1522","Gpha2"
"1523","Gstm4"
"1524","Gsto1"
"1525","H2ac11"
"1526","H2ac15"
"1527","H2ac8"
"1528","H2bc3"
"1529","H3c13"
"1530","H3c6"
"1531","H4c4"
"1532","Hacd1"
"1533","Haus1"
"1534","Hbs1l"
"1535","Hibch"
"1536","Hmces"
"1537","Hmgn1"
"1538","Hmgn2"
"1539","Hnrnph2"
"1540","Hook3"
"1541","Hspa8"
"1542","Hspe1"
"1543","Hspe1-rs1"
"1544","Icosl"
"1545","Ift46"
"1546","Inafm2"
"1547","Ing1"
"1548","Itgb3bp"
"1549","Kdelr3"
"1550","Kdm1a"
"1551","Klf6"
"1552","Lamtor3"
"1553","Lbhd1"
"1554","Lcmt2"
"1555","Ldah"
"1556","Ldha"
"1557","Lekr1"
"1558","Lgalsl"
"1559","Lpar4"
"1560","Lpar6"
"1561","Lpp"
"1562","Lta4h"
"1563","Lurap1l"
"1564","Luzp1"
"1565","Lyar"
"1566","Lyrm7"
"1567","Lysmd2"
"1568","Macroh2a1"
"1569","Map1lc3a"
"1570","Map3k20"
"1571","Mbd4"
"1572","Mboat1"
"1573","Mcts1"
"1574","Mcts2"
"1575","Meaf6"
"1576","Mettl23"
"1577","Mex3b"
"1578","Mgarp"
"1579","Mgst2"
"1580","Mrpl14"
"1581","Mrpl18"
"1582","Mrpl20"
"1583","Mrpl28"
"1584","Mrpl36"
"1585","Mrpl40"
"1586","Mrpl42"
"1587","Mrps27"
"1588","Mrps30"
"1589","Mrps33"
"1590","Msh2"
"1591","Msto1"
"1592","Mtch1"
"1593","Myg1"
"1594","Myl12a"
"1595","Myl6"
"1596","Naa10"
"1597","Naa20"
"1598","Nabp2"
"1599","Nanos3"
"1600","Ndufaf2"
"1601","Ndufaf7"
"1602","Ndufv3"
"1603","Nelfcd"
"1604","Nelfe"
"1605","Nfyb"
"1606","Nif3l1"
"1607","Nme1"
"1608","Nme6"
"1609","Nop16"
"1610","Npm1"
"1611","Nsa2"
"1612","Nsd1"
"1613","Ntmt1"
"1614","Oard1"
"1615","Oser1"
"1616","Ostc"
"1617","Paip2"
"1618","Park7"
"1619","Parp2"
"1620","Paxbp1"
"1621","Pcmt1"
"1622","Pcnp"
"1623","Pdss1"
"1624","Penk"
"1625","Pfkl"
"1626","Pfn1"
"1627","Phb"
"1628","Phf5a"
"1629","Phospho2"
"1630","Pigx"
"1631","Pir"
"1632","Pja1"
"1633","Pkig"
"1634","Pms1"
"1635","Pole3"
"1636","Polr1h"
"1637","Polr2j"
"1638","Ppid"
"1639","Ppip5k1"
"1640","Ppp1ca"
"1641","Ppp1r11"
"1642","Ppp1r15a"
"1643","Ppp2cb"
"1644","Ppp2r1b"
"1645","Pqbp1"
"1646","Prcp"
"1647","Prim1"
"1648","Prmt1"
"1649","Prmt7"
"1650","Prpf38b"
"1651","Psenen"
"1652","Psma3"
"1653","Psma7"
"1654","Psmc4"
"1655","Psmd11"
"1656","Psmd5"
"1657","Psmd9"
"1658","Psme4"
"1659","Ptpmt1"
"1660","Ptrh2"
"1661","Purb"
"1662","Pusl1"
"1663","Pycrl"
"1664","Rab8a"
"1665","Rack1"
"1666","Rad1"
"1667","Rad51b"
"1668","Rad51c"
"1669","Raph1"
"1670","Rars2"
"1671","Rbm15b"
"1672","Rbm4b"
"1673","Rbx1"
"1674","Rcbtb2"
"1675","Rccd1"
"1676","Rfc2"
"1677","Rfxap"
"1678","Rgs19"
"1679","Rhno1"
"1680","Rhox5"
"1681","Rhox9"
"1682","Rmdn3"
"1683","Rnf11"
"1684","Rnf113a2"
"1685","Rnf121"
"1686","Rnh1"
"1687","Rpa3"
"1688","Rpl13a"
"1689","Rpl26"
"1690","Rpl31"
"1691","Rpl34"
"1692","Rplp1"
"1693","Rps14"
"1694","Rps20"
"1695","Rps4x"
"1696","Rps6kb1"
"1697","Rps7"
"1698","Rrp1b"
"1699","Rspry1"
"1700","Samd4b"
"1701","Scnm1"
"1702","Sdhaf1"
"1703","Septin2"
"1704","Setd7"
"1705","Sfxn5"
"1706","Siva1"
"1707","Ski"
"1708","Slc12a2"
"1709","Slc16a1"
"1710","Slc25a4"
"1711","Slc43a1"
"1712","Slk"
"1713","Smad1"
"1714","Smarce1"
"1715","Smc6"
"1716","Smdt1"
"1717","Smim3"
"1718","Smyd4"
"1719","Snrnp40"
"1720","Snrnp48"
"1721","Snrpc"
"1722","Snrpd1"
"1723","Snrpe"
"1724","Snrpn"
"1725","Snx1"
"1726","Spats2"
"1727","Spg21"
"1728","Srd5a1"
"1729","Srp19"
"1730","Styx"
"1731","Sumo1"
"1732","Sumo3"
"1733","Supt4a"
"1734","Swi5"
"1735","Tab2"
"1736","Taf10"
"1737","Taf12"
"1738","Taf9"
"1739","Tamm41"
"1740","Terf1"
"1741","Tet2"
"1742","Tfpt"
"1743","Tfrc"
"1744","Timm23"
"1745","Tipin"
"1746","Tlk2"
"1747","Tmed5"
"1748","Tmem126a"
"1749","Tmem222"
"1750","Tmem50b"
"1751","Tmem80"
"1752","Tmem97"
"1753","Tmtc4"
"1754","Tnfaip1"
"1755","Tnnt3"
"1756","Tpi1"
"1757","Tpm3"
"1758","Trip6"
"1759","Trmt11"
"1760","Tsen15"
"1761","Tsga10"
"1762","Tspan3"
"1763","Tspan31"
"1764","Ttc1"
"1765","Ttc4"
"1766","Ttc9c"
"1767","Tubd1"
"1768","Tut4"
"1769","U2af1"
"1770","Uap1"
"1771","Ube2i"
"1772","Ube2k"
"1773","Ube2v1"
"1774","Ubr7"
"1775","Ubxn2b"
"1776","Uchl3"
"1777","Utp14a"
"1778","Utp4"
"1779","Utp6"
"1780","Uvssa"
"1781","Wdr12"
"1782","Wdr18"
"1783","Wipi1"
"1784","Ythdf2"
"1785","Zc2hc1c"
"1786","Zcchc14"
"1787","Zeb1"
"1788","Zfp263"
"1789","Zfp57"
"1790","Zfp708"
"1791","Zfp9"
"1792","Zfp949"
"1793","Zfp967"
"1794","Znhit1"
"1795","1700025G04Rik"
"1796","2310009B15Rik"
"1797","2810408A11Rik"
"1798","4930522L14Rik"
"1799","Abhd12"
"1800","Abhd18"
"1801","Acap2"
"1802","Acer2"
"1803","Adam10"
"1804","Akr1a1"
"1805","Aldh5a1"
"1806","Alpk1"
"1807","Anapc10"
"1808","Ankhd1"
"1809","Aph1c"
"1810","Apool"
"1811","Arhgap23"
"1812","Arhgef11"
"1813","Asb8"
"1814","Atad2b"
"1815","Atf2"
"1816","Atp5h"
"1817","Atp6v1c1"
"1818","Atp6v1d"
"1819","Atrn"
"1820","Atxn2"
"1821","Baz2b"
"1822","Bmpr1a"
"1823","Bnip3l"
"1824","Brd7"
"1825","Carnmt1"
"1826","Casd1"
"1827","Ccar1"
"1828","Ccdc173"
"1829","Ccdc9"
"1830","Ccndbp1"
"1831","Ccser2"
"1832","Ccz1"
"1833","Chmp2b"
"1834","Clk1"
"1835","Commd8"
"1836","Cox20"
"1837","Cpne1"
"1838","Creld2"
"1839","Cript"
"1840","Crk"
"1841","Ctr9"
"1842","Cul2"
"1843","Cyb561a3"
"1844","Cyld"
"1845","Cyp26a1"
"1846","Dcaf10"
"1847","Dctn4"
"1848","Depdc7"
"1849","Derl2"
"1850","Dmxl2"
"1851","Dram2"
"1852","Dtwd2"
"1853","Dync1i2"
"1854","E130218I03Rik"
"1855","Eapp"
"1856","Ebag9"
"1857","Ecscr"
"1858","Edem3"
"1859","Egfl7"
"1860","Egflam"
"1861","Eif4ebp3"
"1862","Eif4enif1"
"1863","Elk3"
"1864","Epb41l5"
"1865","Esd"
"1866","Fam114a2"
"1867","Fam120a"
"1868","Fam149b"
"1869","Fam8a1"
"1870","Fbxo4"
"1871","Fbxw4"
"1872","Flad1"
"1873","Fmr1"
"1874","Foxn2"
"1875","Fyco1"
"1876","Gapvd1"
"1877","Gla"
"1878","Glcci1"
"1879","Gm10033"
"1880","Gm20379"
"1881","Gmpr2"
"1882","Gnaq"
"1883","Gnl1"
"1884","Golga4"
"1885","Gpatch1"
"1886","Gyg"
"1887","H2ac18"
"1888","Harbi1"
"1889","Hbp1"
"1890","Hpgd"
"1891","Hras"
"1892","Hs2st1"
"1893","Hsdl2"
"1894","Id4"
"1895","Ifi27l2a"
"1896","Ik"
"1897","Ints8"
"1898","Iqcb1"
"1899","Kansl1l"
"1900","Kat8"
"1901","Kcmf1"
"1902","Kctd1"
"1903","Kctd14"
"1904","Klhl20"
"1905","Kmt2a"
"1906","Krcc1"
"1907","L3mbtl3"
"1908","Larp4b"
"1909","Lgals4"
"1910","Lin7c"
"1911","Lipo3"
"1912","Lrrfip2"
"1913","Maco1"
"1914","Magt1"
"1915","Mamstr"
"1916","Mbtd1"
"1917","Mcl1"
"1918","Med8"
"1919","Metap2"
"1920","Mex3c"
"1921","Mfsd11"
"1922","Mib1"
"1923","Mllt10"
"1924","Mrps36"
"1925","Mtfr1l"
"1926","Mus81"
"1927","Ndfip2"
"1928","Nedd4l"
"1929","Nedd8"
"1930","Nek9"
"1931","Nfatc3"
"1932","Npepl1"
"1933","Npepps"
"1934","Nrxn1"
"1935","Nub1"
"1936","Oga"
"1937","Osbpl3"
"1938","Ostf1"
"1939","Otud5"
"1940","Pals1"
"1941","Pan3"
"1942","Pbrm1"
"1943","Pdcd10"
"1944","Pdcl3"
"1945","Pex6"
"1946","Pigc"
"1947","Pih1d2"
"1948","Plxdc2"
"1949","Pon2"
"1950","Ppp1cc"
"1951","Ppp1r12a"
"1952","Ppp1r13b"
"1953","Psmc5"
"1954","Psme3ip1"
"1955","Pwwp2a"
"1956","Rab11fip3"
"1957","Rab22a"
"1958","Rab7"
"1959","Ramac"
"1960","Ranbp9"
"1961","Rap1b"
"1962","Rb1cc1"
"1963","Rbbp7"
"1964","Rc3h1"
"1965","Rev3l"
"1966","Rhbdl1"
"1967","Rheb"
"1968","Rhot1"
"1969","Rmnd1"
"1970","Rnf146"
"1971","Rnf170"
"1972","Rnf25"
"1973","Rnf32"
"1974","Rtf1"
"1975","Samd5"
"1976","Sap30l"
"1977","Sema6a"
"1978","Senp6"
"1979","Senp7"
"1980","Setd2"
"1981","Sgtb"
"1982","Shoc2"
"1983","Sirt1"
"1984","Slc25a36"
"1985","Slc35d1"
"1986","Slc6a4"
"1987","Sltm"
"1988","Smg7"
"1989","Sntb2"
"1990","Socs5"
"1991","Sod2"
"1992","Sos1"
"1993","Spopl"
"1994","Stat3"
"1995","Stradb"
"1996","Strbp"
"1997","Strn"
"1998","Sugp1"
"1999","Swt1"
"2000","Synj2bp"
"2001","Taf11"
"2002","Tasor"
"2003","Tbc1d7"
"2004","Terf2"
"2005","Tes"
"2006","Tgfbi"
"2007","Them4"
"2008","Thg1l"
"2009","Thoc2l"
"2010","Tmed7"
"2011","Tmeff1"
"2012","Tmem131"
"2013","Tmem175"
"2014","Tmem29"
"2015","Tmx3"
"2016","Tnks2"
"2017","Trim33"
"2018","Trip4"
"2019","Ttc41"
"2020","Twf1"
"2021","Twist1"
"2022","Txndc15"
"2023","Ube2e2"
"2024","Ube2f"
"2025","Ube2g1"
"2026","Ube2q2"
"2027","Ube2w"
"2028","Ube3a"
"2029","Ubl7"
"2030","Ubp1"
"2031","Ubr3"
"2032","Ugp2"
"2033","Uhrf2"
"2034","Urod"
"2035","Uso1"
"2036","Vps45"
"2037","Washc4"
"2038","Wtip"
"2039","Wwp1"
"2040","Ybx2"
"2041","Ypel5"
"2042","Ythdc1"
"2043","Ywhae"
"2044","Zc2hc1a"
"2045","Zfc3h1"
"2046","Zfp189"
"2047","Zfp27"
"2048","Zfp273"
"2049","Zfp292"
"2050","Zfp317"
"2051","Zfp511"
"2052","Zfp69"
"2053","Zfp710"
"2054","Zfp788"
"2055","Zfp945"
"2056","Zfp968"
"2057","Zkscan14"
"2058","Zmym4"
