"","x"
"1356","Man1a"
"1357","Mansc1"
"1358","Mansc4"
"1359","Maoa"
"1360","Maob"
"1361","Map10"
"1362","Map1lc3a"
"1363","Map3k10"
"1364","Map4k1"
"1365","Map4k3"
"1366","Map4k5"
"1367","Map7d1"
"1368","Mapk12"
"1369","Mapk14"
"1370","Mapk1ip1"
"1371","Mapre2"
"1372","Marchf5"
"1373","Marcks"
"1374","Marveld1"
"1375","Matn2"
"1376","Mbd3"
"1377","Mbnl3"
"1378","Mboat1"
"1379","Mcc"
"1380","Mcf2l"
"1381","Mcl1"
"1382","Mcoln1"
"1383","Mctp1"
"1384","Mcts1"
"1385","Mcts2"
"1386","Mcu"
"1387","Mcub"
"1388","Mcur1"
"1389","Mdfic"
"1390","Mdk"
"1391","Me2"
"1392","Med10"
"1393","Med16"
"1394","Med22"
"1395","Med30"
"1396","Med31"
"1397","Meis1"
"1398","Meis2"
"1399","Meis3"
"1400","Memo1"
"1401","Mettl24"
"1402","Mettl27"
"1403","Mettl7a1"
"1404","Mettl9"
"1405","Mex3a"
"1406","Mex3d"
"1407","Mfap2"
"1408","Mfap4"
"1409","Mfn1"
"1410","Mfsd11"
"1411","Mfsd3"
"1412","Mfsd5"
"1413","Mgam"
"1414","Mgp"
"1415","Mgst2"
"1416","Mib1"
"1417","Micall2"
"1418","Micu1"
"1419","Micu3"
"1420","Mien1"
"1421","Mindy4"
"1422","Mknk2"
"1423","Mkrn3"
"1424","Mks1"
"1425","Mlf1"
"1426","Mlh1"
"1427","Mllt1"
"1428","Mllt10"
"1429","Mllt11"
"1430","Mllt3"
"1431","Mllt6"
"1432","Mmachc"
"1433","Mmp14"
"1434","Mmp16"
"1435","Mmp28"
"1436","Mmut"
"1437","Mn1"
"1438","Mns1"
"1439","Mob3a"
"1440","Mob4"
"1441","Mocs3"
"1442","Mogat2"
"1443","Morc4"
"1444","Morn1"
"1445","Morn2"
"1446","Mospd3"
"1447","Mov10l1"
"1448","Moxd1"
"1449","Mpdz"
"1450","Mpg"
"1451","Mpnd"
"1452","Mppe1"
"1453","Mpped2"
"1454","Mprip"
"1455","Mrap"
"1456","Mrc2"
"1457","Mrm1"
"1458","Mrnip"
"1459","Mrpl42"
"1460","Mrpl54"
"1461","Mrps28"
"1462","Mrrf"
"1463","Mrtfb"
"1464","Msantd4"
"1465","Msl1"
"1466","Msl2"
"1467","Msl3l2"
"1468","Msrb2"
"1469","Msx1"
"1470","Msx2"
"1471","Mta3"
"1472","Mtch2"
"1473","Mtcl1"
"1474","Mterf1a"
"1475","Mtg1"
"1476","Mthfd2l"
"1477","Mtmr11"
"1478","Mto1"
"1479","Mtr"
"1480","Mtrf1"
"1481","Mtus2"
"1482","Mxra8"
"1483","Myh10"
"1484","Myh11"
"1485","Myh6"
"1486","Myh7"
"1487","Myl1"
"1488","Myl6"
"1489","Myl7"
"1490","Myl9"
"1491","Mylip"
"1492","Myo1a"
"1493","Myo1e"
"1494","Myo5a"
"1495","Myo5b"
"1496","Myo6"
"1497","Myocd"
"1498","Myom3"
"1499","Myrf"
"1500","Mysm1"
"1501","Naalad2"
"1502","Nacc2"
"1503","Nadk2"
"1504","Nags"
"1505","Nanos3"
"1506","Nap1l1"
"1507","Nap1l5"
"1508","Narf"
"1509","Nars2"
"1510","Nat8f1"
"1511","Nav2"
"1512","Ncald"
"1513","Ncam1"
"1514","Nckap5"
"1515","Ncoa5"
"1516","Ncs1"
"1517","Ndfip1"
"1518","Ndrg1"
"1519","Ndufa4l2"
"1520","Ndufb1"
"1521","Ndufv3"
"1522","Nebl"
"1523","Necap1"
"1524","Nectin3"
"1525","Nefl"
"1526","Nefm"
"1527","Nek1"
"1528","Nek6"
"1529","Nek7"
"1530","Nell2"
"1531","Nenf"
"1532","Neu3"
"1533","Neurl1a"
"1534","Neurl2"
"1535","Nexmif"
"1536","Nfam1"
"1537","Nfat5"
"1538","Nfatc4"
"1539","Nfib"
"1540","Nfix"
"1541","Nfs1"
"1542","Ngfr"
"1543","Nhp2"
"1544","Nhsl2"
"1545","Niban1"
"1546","Nid2"
"1547","Nim1k"
"1548","Nipal2"
"1549","Nipsnap2"
"1550","Nkain4"
"1551","Nkap"
"1552","Nlgn2"
"1553","Nmb"
"1554","Nme5"
"1555","Nmnat2"
"1556","Nmrk1"
"1557","Nmt2"
"1558","Nmur2"
"1559","Nnat"
"1560","Nnt"
"1561","Nol12"
"1562","Nol7"
"1563","Notch2"
"1564","Notch3"
"1565","Notum"
"1566","Nox4"
"1567","Npas3"
"1568","Npepps"
"1569","Nphp1"
"1570","Npr2"
"1571","Nptx2"
"1572","Nqo2"
"1573","Nr0b1"
"1574","Nr1h5"
"1575","Nr2e3"
"1576","Nr2f1"
"1577","Nr2f2"
"1578","Nr2f6"
"1579","Nr3c1"
"1580","Nr4a2"
"1581","Nrap"
"1582","Nras"
"1583","Nrg1"
"1584","Nrip1"
"1585","Nrip2"
"1586","Nrk"
"1587","Nrn1"
"1588","Nrp1"
"1589","Nrtn"
"1590","Nrxn2"
"1591","Nsg1"
"1592","Nsmaf"
"1593","Nt5c"
"1594","Nt5c3"
"1595","Nt5dc2"
"1596","Ntan1"
"1597","Ntf3"
"1598","Nthl1"
"1599","Ntm"
"1600","Ntn3"
"1601","Ntng1"
"1602","Ntrk2"
"1603","Ntrk3"
"1604","Nucb1"
"1605","Nucb2"
"1606","Nudt10"
"1607","Nudt17"
"1608","Nudt7"
"1609","Numb"
"1610","Nupr1"
"1611","Nutf2"
"1612","Nxn"
"1613","Nxph3"
"1614","Oard1"
"1615","Oasl2"
"1616","Oat"
"1617","Ociad2"
"1618","Odad1"
"1619","Odf3b"
"1620","Ofd1"
"1621","Ogfod3"
"1622","Ogg1"
"1623","Olfm1"
"1624","Oma1"
"1625","Opn3"
"1626","Oprk1"
"1627","Or10d4b"
"1628","Osbpl3"
"1629","Osr1"
"1630","Ost4"
"1631","Ostf1"
"1632","Otub2"
"1633","Otulin"
"1634","P3h2"
"1635","P3h3"
"1636","Pabpc4l"
"1637","Pacrg"
"1638","Pacsin2"
"1639","Pacsin3"
"1640","Padi6"
"1641","Pagr1a"
"1642","Paip1"
"1643","Pak1"
"1644","Pak1ip1"
"1645","Pakap"
"1646","Palld"
"1647","Palm"
"1648","Palm3"
"1649","Pam"
"1650","Pam16l"
"1651","Pank1"
"1652","Pank2"
"1653","Paox"
"1654","Papln"
"1655","Pard3"
"1656","Pard6g"
"1657","Parp3"
"1658","Parp8"
"1659","Parp9"
"1660","Parva"
"1661","Parvb"
"1662","Pax8"
"1663","Pbx1"
"1664","Pbx2"
"1665","Pbx3"
"1666","Pcdh11x"
"1667","Pcdh18"
"1668","Pcdh19"
"1669","Pcdh20"
"1670","Pcdh7"
"1671","Pcdhga12"
"1672","Pced1b"
"1673","Pcf11"
"1674","Pcgf2"
"1675","Pcgf6"
"1676","Pcsk4"
"1677","Pcsk6"
"1678","Pcsk9"
"1679","Pcyt1a"
"1680","Pdcd4"
"1681","Pde10a"
"1682","Pde1a"
"1683","Pde4a"
"1684","Pde4b"
"1685","Pde7a"
"1686","Pdgfc"
"1687","Pdgfd"
"1688","Pdgfrb"
"1689","Pdha1"
"1690","Pdik1l"
"1691","Pdk2"
"1692","Pdlim2"
"1693","Pdlim3"
"1694","Pdlim7"
"1695","Pdpn"
"1696","Pdrg1"
"1697","Pdxp"
"1698","Pdyn"
"1699","Pdzd2"
"1700","Pdzrn3"
"1701","Pear1"
"1702","Peg10"
"1703","Peg12"
"1704","Peg3"
"1705","Penk"
"1706","Pgap1"
"1707","Pgf"
"1708","Pglyrp1"
"1709","Phactr2"
"1710","Phc2"
"1711","Pheta2"
"1712","Phf10"
"1713","Phf2"
"1714","Phf23"
"1715","Phlda2"
"1716","Phtf1"
"1717","Phyhd1"
"1718","Pierce1"
"1719","Pigc"
"1720","Pigk"
"1721","Pigv"
"1722","Pigx"
"1723","Pigyl"
"1724","Pik3c3"
"1725","Pik3ip1"
"1726","Pik3r1"
"1727","Pik3r3"
"1728","Pim1"
"1729","Pip4k2a"
"1730","Pir"
"1731","Pitpnc1"
"1732","Pitx2"
"1733","Pkdcc"
"1734","Pkig"
"1735","Pkm"
"1736","Pknox1"
"1737","Pknox2"
"1738","Pkp2"
"1739","Pla2g12a"
"1740","Pla2g4a"
"1741","Pla2g7"
"1742","Pla2r1"
"1743","Plaat3"
"1744","Plac8"
"1745","Plagl1"
"1746","Plaur"
"1747","Plcb4"
"1748","Plcd3"
"1749","Plch1"
"1750","Pld1"
"1751","Pld2"
"1752","Pld4"
"1753","Pld5"
"1754","Plek"
"1755","Plekha1"
"1756","Plekha5"
"1757","Plekhf2"
"1758","Plekhh2"
"1759","Plekho1"
"1760","Plin2"
"1761","Plin5"
"1762","Plp2"
"1763","Plpbp"
"1764","Plpp2"
"1765","Plpp6"
"1766","Plppr3"
"1767","Pls3"
"1768","Pltp"
"1769","Plxdc1"
"1770","Plxdc2"
"1771","Plxna2"
"1772","Plxna4"
"1773","Plxnd1"
"1774","Pmaip1"
"1775","Pmis2"
"1776","Pmm1"
"1777","Pmp22"
"1778","Pmvk"
"1779","Pnlip"
"1780","Pnliprp1"
"1781","Pnrc2"
"1782","Podxl"
"1783","Podxl2"
"1784","Poglut3"
"1785","Polb"
"1786","Pold4"
"1787","Polh"
"1788","Polr2d"
"1789","Polr2g"
"1790","Polr2h"
"1791","Polr2i"
"1792","Pomk"
"1793","Pon2"
"1794","Pop4"
"1795","Pop5"
"1796","Pou2af3"
"1797","Ppara"
"1798","Ppcs"
"1799","Ppfia2"
"1800","Ppfia4"
"1801","Ppic"
"1802","Ppie"
"1803","Ppil4"
"1804","Ppm1m"
"1805","Ppp1cb"
"1806","Ppp1r14a"
"1807","Ppp1r14b"
"1808","Ppp1r1a"
"1809","Ppp1r26"
"1810","Ppp1r3b"
"1811","Ppp1r3g"
"1812","Ppp1r9b"
"1813","Ppp2r2b"
"1814","Ppp3ca"
"1815","Ppp4r2"
"1816","Ppp5c"
"1817","Prag1"
"1818","Pramel12"
"1819","Prcd"
"1820","Prdm15"
"1821","Prdm4"
"1822","Prdm5"
"1823","Prdm6"
"1824","Prepl"
"1825","Prex1"
"1826","Prkaa1"
"1827","Prkag2"
"1828","Prkar1b"
"1829","Prkd1"
"1830","Prkg2"
"1831","Prkx"
"1832","Prmt6"
"1833","Prmt9"
"1834","Prnp"
"1835","Procr"
"1836","Prom1"
"1837","Pros1"
"1838","Prpf38b"
"1839","Prps1"
"1840","Prpsap2"
"1841","Prr36"
"1842","Prr5l"
"1843","Prrt4"
"1844","Prrx1"
"1845","Prrx2"
"1846","Prss23"
"1847","Prss43"
"1848","Prss8"
"1849","Prtn3"
"1850","Prune2"
"1851","Prxl2b"
"1852","Psmb10"
"1853","Psmb9"
"1854","Psmc4"
"1855","Psmc5"
"1856","Psme2"
"1857","Psme4"
"1858","Ptar1"
"1859","Ptbp2"
"1860","Ptch2"
"1861","Pter"
"1862","Ptger3"
"1863","Ptges2"
"1864","Ptgis"
"1865","Ptgs1"
"1866","Ptn"
"1867","Ptov1"
"1868","Ptp4a3"
"1869","Ptpn13"
"1870","Ptpn4"
"1871","Ptpro"
"1872","Ptrh1"
"1873","Ptx3"
"1874","Purb"
"1875","Pus10"
"1876","Pwwp2a"
"1877","Pwwp2b"
"1878","Pxk"
"1879","Pxylp1"
"1880","Pycard"
"1881","Pycr1"
"1882","Pygl"
"1883","Pygm"
"1884","Pym1"
"1885","Pyroxd2"
"1886","Pyurf"
"1887","Qprt"
"1888","Qser1"
"1889","Qsox1"
"1890","Rab11fip2"
"1891","Rab15"
"1892","Rab22a"
"1893","Rab24"
"1894","Rab2a"
"1895","Rab32"
"1896","Rab34"
"1897","Rab36"
"1898","Rab3a"
"1899","Rab3d"
"1900","Rab3il1"
"1901","Rab40b"
"1902","Rab42"
"1903","Rab43"
"1904","Rab4a"
"1905","Rab4b"
"1906","Rab8b"
"1907","Rabep2"
"1908","Rabgap1l"
"1909","Rabgef1"
"1910","Rabl6"
"1911","Rac3"
"1912","Rad51b"
"1913","Rad51c"
"1914","Rad51d"
"1915","Rad9b"
"1916","Ralgds"
"1917","Raly"
"1918","Ramp2"
"1919","Ranbp17"
"1920","Rap1a"
"1921","Rap1b"
"1922","Rap2b"
"1923","Rap2c"
"1924","Rapgef3"
"1925","Raph1"
"1926","Rarb"
"1927","Rarg"
"1928","Rarres2"
"1929","Rars2"
"1930","Rasa2"
"1931","Rasa3"
"1932","Rasa4"
"1933","Rasd1"
"1934","Rasgrp2"
"1935","Rassf1"
"1936","Rassf9"
"1937","Rb1"
"1938","Rbbp7"
"1939","Rbfox1"
"1940","Rbm24"
"1941","Rbm43"
"1942","Rbm4b"
"1943","Rbm5"
"1944","Rbms1"
"1945","Rbms3"
"1946","Rbpms2"
"1947","Rc3h1"
"1948","Rcan2"
"1949","Rcan3"
"1950","Rcor2"
"1951","Rcsd1"
"1952","Rdh10"
"1953","Rdm1"
"1954","Rec114"
"1955","Rec8"
"1956","Reck"
"1957","Reep5"
"1958","Rell1"
"1959","Rem1"
"1960","Rem2"
"1961","Reps1"
"1962","Resf1"
"1963","Rex1bd"
"1964","Rexo2"
"1965","Rffl"
"1966","Rflnb"
"1967","Rftn1"
"1968","Rfx5"
"1969","Rgcc"
"1970","Rgl1"
"1971","Rgs10"
"1972","Rgs19"
"1973","Rgs2"
"1974","Rgs22"
"1975","Rgs4"
"1976","Rgs5"
"1977","Rhbdf1"
"1978","Rhd"
"1979","Rhob"
"1980","Rhobtb1"
"1981","Rhoj"
"1982","Rhou"
"1983","Rida"
"1984","Rigi"
"1985","Rilpl2"
"1986","Rimklb"
"1987","Riok3"
"1988","Rmdn3"
"1989","Rmnd1"
"1990","Rmnd5a"
"1991","Rmnd5b"
"1992","Rnase12"
"1993","Rnase4"
"1994","Rnaset2a"
"1995","Rnaset2b"
"1996","Rnf113a2"
"1997","Rnf115"
"1998","Rnf128"
"1999","Rnf138rt1"
"2000","Rnf152"
"2001","Rnf166"
"2002","Rnf17"
"2003","Rnf170"
"2004","Rnf182"
"2005","Rnf2"
"2006","Rnf212b"
"2007","Rnf215"
"2008","Rnf220"
"2009","Rnf227"
"2010","Rnf32"
"2011","Rnf43"
"2012","Ro60"
"2013","Ror1"
"2014","Rorc"
"2015","Rp2"
"2016","Rpia"
"2017","Rpl39l"
"2018","Rplp2"
"2019","Rpp21"
"2020","Rpp25"
"2021","Rprd1b"
"2022","Rps27rt"
"2023","Rps6ka5"
"2024","Rps6ka6"
"2025","Rps6kb1"
"2026","Rpusd3"
"2027","Rrad"
"2028","Rragb"
"2029","Rras"
"2030","Rras2"
"2031","Rsad1"
"2032","Rsph1"
"2033","Rsph9"
"2034","Rspo1"
"2035","Rsu1"
"2036","Rtl8c"
"2037","Rtn4"
"2038","Rtp4"
"2039","Runx1"
"2040","Runx1t1"
"2041","Rusc1"
"2042","Rusf1"
"2043","Rybp"
"2044","Ryr2"
"2045","S100a1"
"2046","S100a16"
"2047","S100a6"
"2048","Sac3d1"
"2049","Safb2"
"2050","Samd14"
"2051","Sap30"
"2052","Sat1"
"2053","Satb1"
"2054","Sc5d"
"2055","Scai"
"2056","Scara3"
"2057","Scarf2"
"2058","Scd1"
"2059","Scly"
"2060","Scn2b"
"2061","Scn8a"
"2062","Scube3"
"2063","Sdc1"
"2064","Sdc3"
"2065","Sdk2"
"2066","Sec22a"
"2067","Sec22c"
"2068","Sec61a2"
"2069","Selenbp1"
"2070","Selenbp2"
"2071","Selenom"
"2072","Selenon"
"2073","Selenop"
"2074","Selenow"
"2075","Selplg"
"2076","Sema3a"
"2077","Sema3f"
"2078","Sema4b"
"2079","Sema6d"
"2080","Senp7"
"2081","Septin1"
"2082","Septin10"
"2083","Septin2"
"2084","Septin3"
"2085","Serhl"
"2086","Serinc2"
"2087","Serpina16"
"2088","Serpinb1a"
"2089","Serpinb1b"
"2090","Serpinb6b"
"2091","Serpinb9"
"2092","Serpinf1"
"2093","Serping1"
"2094","Serpini1"
"2095","Sertad1"
"2096","Sesn3"
"2097","Setd7"
"2098","Setdb2"
"2099","Sfrp1"
"2100","Sfrp2"
"2101","Sftpc"
"2102","Sfxn1"
"2103","Sfxn3"
"2104","Sfxn4"
"2105","Sfxn5"
"2106","Sgsm1"
"2107","Sh2d3c"
"2108","Sh2d4a"
"2109","Sh3bgr"
"2110","Sh3bp1"
"2111","Sh3d21"
"2112","Sh3glb2"
"2113","Sh3kbp1"
"2114","Sh3pxd2b"
"2115","Sh3yl1"
"2116","Shc2"
"2117","Shh"
"2118","Shisa3"
"2119","Shisa4"
"2120","Shisa6"
"2121","Shoc2"
"2122","Shroom1"
"2123","Shroom4"
"2124","Siae"
"2125","Siah2"
"2126","Siglecf"
"2127","Siglecg"
"2128","Sirt3"
"2129","Skida1"
"2130","Slc12a2"
"2131","Slc15a1"
"2132","Slc16a13"
"2133","Slc16a5"
"2134","Slc16a6"
"2135","Slc17a5"
"2136","Slc17a9"
"2137","Slc18a1"
"2138","Slc19a2"
"2139","Slc1a3"
"2140","Slc22a21"
"2141","Slc22a3"
"2142","Slc23a2"
"2143","Slc25a12"
"2144","Slc25a15"
"2145","Slc25a20"
"2146","Slc25a23"
"2147","Slc25a24"
"2148","Slc25a28"
"2149","Slc25a29"
"2150","Slc25a31"
"2151","Slc25a35"
"2152","Slc25a37"
"2153","Slc25a38"
"2154","Slc25a4"
"2155","Slc25a46"
"2156","Slc25a47"
"2157","Slc30a4"
"2158","Slc30a5"
"2159","Slc35d2"
"2160","Slc35f1"
"2161","Slc35f2"
"2162","Slc35g1"
"2163","Slc36a4"
"2164","Slc37a4"
"2165","Slc38a4"
"2166","Slc39a1"
"2167","Slc39a8"
"2168","Slc40a1"
"2169","Slc41a2"
"2170","Slc43a1"
"2171","Slc46a3"
"2172","Slc48a1"
"2173","Slc4a1"
"2174","Slc5a6"
"2175","Slc6a13"
"2176","Slc7a2"
"2177","Slc7a7"
"2178","Slc7a9"
"2179","Slc9a3r1"
"2180","Slc9a3r2"
"2181","Slc9a6"
"2182","Slc9a7"
"2183","Slco2b1"
"2184","Slit2"
"2185","Slitrk1"
"2186","Sltm"
"2187","Smagp"
"2188","Smap1"
"2189","Smap2"
"2190","Smarca1"
"2191","Smarcc1"
"2192","Smarcd2"
"2193","Smarce1"
"2194","Smco4"
"2195","Smim1"
"2196","Smim10l1"
"2197","Smim11"
"2198","Smim15"
"2199","Smim26"
"2200","Smim3"
"2201","Smim32"
"2202","Smim4"
"2203","Smpd5"
"2204","Smpx"
"2205","Snai1"
"2206","Snai2"
"2207","Snap23"
"2208","Snap25"
"2209","Snca"
"2210","Sncaip"
"2211","Snf8"
"2212","Snhg4"
"2213","Snip1"
"2214","Snn"
"2215","Snrk"
"2216","Snrnp25"
"2217","Snx24"
"2218","Snx27"
"2219","Snx29"
"2220","Snx30"
"2221","Snx6"
"2222","Snx9"
"2223","Soat1"
"2224","Sobp"
"2225","Socs5"
"2226","Sohlh2"
"2227","Sorbs1"
"2228","Sorl1"
"2229","Sox11"
"2230","Sp3"
"2231","Spa17"
"2232","Spaca9"
"2233","Spag8"
"2234","Spast"
"2235","Spata33"
"2236","Spats1"
"2237","Spats2"
"2238","Spcs3"
"2239","Spg20"
"2240","Sphkap"
"2241","Spidr"
"2242","Spink4"
"2243","Spint1"
"2244","Spock1"
"2245","Spock3"
"2246","Spon1"
"2247","Spon2"
"2248","Sprr2a2"
"2249","Sprr2d"
"2250","Spsb4"
"2251","Srd5a2"
"2252","Srek1ip1"
"2253","Srgap1"
"2254","Srpx"
"2255","Srpx2"
"2256","Srrd"
"2257","Srsf1"
"2258","Srsf11"
"2259","Srsf12"
"2260","Srsf2"
"2261","Srxn1"
"2262","Ssbp2"
"2263","Ssbp3"
"2264","Sspn"
"2265","Ssx2ip"
"2266","St13"
"2267","St3gal1"
"2268","St6galnac2"
"2269","St6galnac3"
"2270","St7"
"2271","St8sia2"
"2272","Stambpl1"
"2273","Stap2"
"2274","Stat2"
"2275","Stat3"
"2276","Stau2"
"2277","Stim2"
"2278","Stimate"
"2279","Stk24"
"2280","Stk26"
"2281","Stk31"
"2282","Stom"
"2283","Stradb"
"2284","Strn4"
"2285","Stt3b"
"2286","Stum"
"2287","Stx11"
"2288","Stx17"
"2289","Stx18"
"2290","Stx2"
"2291","Stx3"
"2292","Stxbp1"
"2293","Stxbp4"
"2294","Styx"
"2295","Sub1"
"2296","Suds3"
"2297","Sugct"
"2298","Sulf1"
"2299","Sulf2"
"2300","Suox"
"2301","Supt16"
"2302","Susd2"
"2303","Susd4"
"2304","Sv2a"
"2305","Svopl"
"2306","Svs5"
"2307","Svs6"
"2308","Sybu"
"2309","Sycp2"
"2310","Sycp3"
"2311","Syne1"
"2312","Syne4"
"2313","Syngr2"
"2314","Syt1"
"2315","Syt13"
"2316","Syt5"
"2317","Sytl2"
"2318","Tab2"
"2319","Taf10"
"2320","Taf7l"
"2321","Tagln"
"2322","Tagln3"
"2323","Tango2"
"2324","Tap1"
"2325","Tapbpl"
"2326","Tardbp"
"2327","Tbc1d1"
"2328","Tbc1d15"
"2329","Tbc1d16"
"2330","Tbcel"
"2331","Tbl1xr1"
"2332","Tbx18"
"2333","Tbx2"
"2334","Tbx3"
"2335","Tbxas1"
"2336","Tcaf1"
"2337","Tcea2"
"2338","Tcea3"
"2339","Tceal3"
"2340","Tceal5"
"2341","Tceal6"
"2342","Tcf12"
"2343","Tcf21"
"2344","Tcf4"
"2345","Tcf7l1"
"2346","Tcf7l2"
"2347","Tchh"
"2348","Tcim"
"2349","Tcirg1"
"2350","Tcp11l1"
"2351","Tcp11l2"
"2352","Tdrd5"
"2353","Tdrd7"
"2354","Tead3"
"2355","Tecpr1"
"2356","Tekt2"
"2357","Tenm3"
"2358","Tent4a"
"2359","Tert"
"2360","Tes"
"2361","Tet2"
"2362","Tex101"
"2363","Tex11"
"2364","Tex12"
"2365","Tex14"
"2366","Tex2"
"2367","Tfap2b"
"2368","Tfdp1"
"2369","Tgfb1i1"
"2370","Tgfb2"
"2371","Tgfbr1"
"2372","Tgfbr2"
"2373","Tgfbr3"
"2374","Tgm3"
"2375","Th"
"2376","Thap1"
"2377","Thap7"
"2378","Thbd"
"2379","Thbs2"
"2380","Thbs3"
"2381","Thg1l"
"2382","Thoc2l"
"2383","Thsd7b"
"2384","Tifa"
"2385","Tigar"
"2386","Tigd2"
"2387","Timm10"
"2388","Timm17a"
"2389","Timm8a1"
"2390","Timmdc1"
"2391","Timp2"
"2392","Tkt"
"2393","Tktl1"
"2394","Tlcd2"
"2395","Tle1"
"2396","Tle3"
"2397","Tle5"
"2398","Tlk2"
"2399","Tln2"
"2400","Tlx2"
"2401","Tm4sf1"
"2402","Tm4sf5"
"2403","Tmc4"
"2404","Tmcc1"
"2405","Tmco1"
"2406","Tmco6"
"2407","Tmed5"
"2408","Tmed7"
"2409","Tmeff2"
"2410","Tmem106c"
"2411","Tmem108"
"2412","Tmem119"
"2413","Tmem121"
"2414","Tmem128"
"2415","Tmem130"
"2416","Tmem131l"
"2417","Tmem132c"
"2418","Tmem139"
"2419","Tmem141"
"2420","Tmem14a"
"2421","Tmem150c"
"2422","Tmem151a"
"2423","Tmem151b"
"2424","Tmem158"
"2425","Tmem159"
"2426","Tmem165"
"2427","Tmem17"
"2428","Tmem170b"
"2429","Tmem171"
"2430","Tmem174"
"2431","Tmem176a"
"2432","Tmem176b"
"2433","Tmem178"
"2434","Tmem179b"
"2435","Tmem184c"
"2436","Tmem185a"
"2437","Tmem216"
"2438","Tmem219"
"2439","Tmem238"
"2440","Tmem243"
"2441","Tmem25"
"2442","Tmem250-ps"
"2443","Tmem251"
"2444","Tmem255a"
"2445","Tmem26"
"2446","Tmem35b"
"2447","Tmem38a"
"2448","Tmem41a"
"2449","Tmem45a"
"2450","Tmem47"
"2451","Tmem51"
"2452","Tmem54"
"2453","Tmie"
"2454","Tmod2"
"2455","Tmsb15b2"
"2456","Tmsb4x"
"2457","Tmub1"
"2458","Tnc"
"2459","Tnfaip8"
"2460","Tnfrsf19"
"2461","Tnfrsf22"
"2462","Tnfsf9"
"2463","Tnni1"
"2464","Tnnt1"
"2465","Tnnt3"
"2466","Tns2"
"2467","Tomm40l"
"2468","Top1mt"
"2469","Top2b"
"2470","Tor1a"
"2471","Tpbg"
"2472","Tpgs2"
"2473","Tph2"
"2474","Tpi1"
"2475","Tpm1"
"2476","Tpm2"
"2477","Tpm3-rs7"
"2478","Tpst1"
"2479","Trabd2b"
"2480","Traf1"
"2481","Traf3ip1"
"2482","Traf5"
"2483","Tram1l1"
"2484","Tram2"
"2485","Trappc1"
"2486","Trappc2l"
"2487","Trib2"
"2488","Trim24"
"2489","Trim28"
"2490","Trim3"
"2491","Trim33"
"2492","Trim34a"
"2493","Trim7"
"2494","Triobp"
"2495","Trip4"
"2496","Triqk"
"2497","Trmo"
"2498","Trmt2b"
"2499","Trp53bp1"
"2500","Trp53inp1"
"2501","Trpc7"
"2502","Trpm5"
"2503","Trps1"
"2504","Tsc22d3"
"2505","Tsga10"
"2506","Tshr"
"2507","Tshz1"
"2508","Tshz2"
"2509","Tshz3"
"2510","Tsku"
"2511","Tspan12"
"2512","Tspan13"
"2513","Tspan8"
"2514","Tspo"
"2515","Tspyl2"
"2516","Tspyl4"
"2517","Tspyl5"
"2518","Ttc21b"
"2519","Ttc26"
"2520","Ttc28"
"2521","Ttc3"
"2522","Ttc30b"
"2523","Ttc33"
"2524","Ttc36"
"2525","Ttc38"
"2526","Ttc9c"
"2527","Ttl"
"2528","Ttyh2"
"2529","Tuba3a"
"2530","Tubb4a"
"2531","Tubb6"
"2532","Tubd1"
"2533","Tubg2"
"2534","Tuft1"
"2535","Tug1"
"2536","Tulp1"
"2537","Tvp23a"
"2538","Twf2"
"2539","Twist1"
"2540","Twist2"
"2541","Txndc2"
"2542","Txnrd1"
"2543","Txnrd3"
"2544","U2af1l4"
"2545","Uap1l1"
"2546","Uba7"
"2547","Ubash3a"
"2548","Ube2e3"
"2549","Ube2f"
"2550","Ube2g1"
"2551","Ube2h"
"2552","Ube2j2"
"2553","Ubp1"
"2554","Ubr3"
"2555","Ubtd2"
"2556","Ubxn11"
"2557","Ugp2"
"2558","Ugt2b36"
"2559","Uhrf2"
"2560","Ulk2"
"2561","Ulk4"
"2562","Umad1"
"2563","Unc45a"
"2564","Unc5c"
"2565","Upf1"
"2566","Upk1b"
"2567","Upk3b"
"2568","Uqcc3"
"2569","Urah"
"2570","Uri1"
"2571","Uso1"
"2572","Usp12"
"2573","Usp13"
"2574","Usp15"
"2575","Usp18"
"2576","Usp24"
"2577","Usp29"
"2578","Usp35"
"2579","Usp45"
"2580","Ust"
"2581","Utrn"
"2582","Uvssa"
"2583","Vangl2"
"2584","Vash2"
"2585","Vat1l"
"2586","Vav3"
"2587","Vcam1"
"2588","Vegfa"
"2589","Vegfb"
"2590","Vgll2"
"2591","Vgll3"
"2592","Vgll4"
"2593","Vmac"
"2594","Vmn1r35"
"2595","Vmp1"
"2596","Vopp1"
"2597","Vps25"
"2598","Vps36"
"2599","Vstm5"
"2600","Vti1b"
"2601","Vwce"
"2602","Washc4"
"2603","Wbp1"
"2604","Wbp4"
"2605","Wdcp"
"2606","Wdfy2"
"2607","Wdr1"
"2608","Wdr27"
"2609","Wdr31"
"2610","Wdr35"
"2611","Wdr44"
"2612","Wdr54"
"2613","Wdr86"
"2614","Wdr91"
"2615","Wdyhv1"
"2616","Wfdc1"
"2617","Wfdc10"
"2618","Wfdc13"
"2619","Wfdc2"
"2620","Wipf1"
"2621","Wnt11"
"2622","Wnt2b"
"2623","Wnt4"
"2624","Wnt5a"
"2625","Wnt5b"
"2626","Wnt7b"
"2627","Wnt9a"
