"","x"
"1363","Mgat1"
"1364","Mgat4b"
"1365","Mgat5"
"1366","Mgst1"
"1367","Mib2"
"1368","Mical1"
"1369","Mical2"
"1370","Mid1"
"1371","Mideas"
"1372","Midn"
"1373","Mief1"
"1374","Mien1"
"1375","Mier2"
"1376","Mif4gd"
"1377","Miga2"
"1378","Miip"
"1379","Mindy3"
"1380","Mink1"
"1381","Mipol1"
"1382","Mis18bp1"
"1383","Mki67"
"1384","Mlec"
"1385","Mlf2"
"1386","Mlkl"
"1387","Mllt1"
"1388","Mllt11"
"1389","Mlst8"
"1390","Mmd2"
"1391","Mmgt1"
"1392","Mmp11"
"1393","Mmp15"
"1394","Mms19"
"1395","Mms22l"
"1396","Mob1a"
"1397","Mob1b"
"1398","Mob3b"
"1399","Mocs2"
"1400","Morc2a"
"1401","Mosmo"
"1402","Mospd2"
"1403","Mov10"
"1404","Mphosph9"
"1405","Mpp1"
"1406","Mrfap1"
"1407","Mrgbp"
"1408","Mrnip"
"1409","Mro"
"1410","Mroh1"
"1411","Mrpl11"
"1412","Mrpl13"
"1413","Mrpl19"
"1414","Mrpl21"
"1415","Mrpl46"
"1416","Mrpl47"
"1417","Mrpl49"
"1418","Mrpl51"
"1419","Mrpl52"
"1420","Mrpl54"
"1421","Mrpl58"
"1422","Mrpl9"
"1423","Mrps17"
"1424","Mrps2"
"1425","Mrps24"
"1426","Mrps25"
"1427","Mrps28"
"1428","Mrps7"
"1429","Mrs2"
"1430","Msantd2"
"1431","Msh6"
"1432","Msi1"
"1433","Msi2"
"1434","Msl2"
"1435","Msmo1"
"1436","Msn"
"1437","Mt3"
"1438","Mtarc2"
"1439","Mterf4"
"1440","Mtfr2"
"1441","Mtg1"
"1442","Mthfd2"
"1443","Mtm1"
"1444","Mtmr12"
"1445","Mtmr3"
"1446","Mtmr4"
"1447","Mtor"
"1448","Mtrf1"
"1449","Mtrr"
"1450","Mttp"
"1451","Mtus1"
"1452","Mvb12a"
"1453","Mvb12b"
"1454","Mvp"
"1455","Mxra7"
"1456","Mybbp1a"
"1457","Mybl1"
"1458","Mybl2"
"1459","Mybpc3"
"1460","Mybphl"
"1461","Myc"
"1462","Mycn"
"1463","Myo10"
"1464","Myo18a"
"1465","Myo19"
"1466","Myo1c"
"1467","Myo7a"
"1468","Myo9b"
"1469","Myof"
"1470","Myzap"
"1471","Mzt1"
"1472","N4bp1"
"1473","N4bp2"
"1474","N4bp2l1"
"1475","Naa38"
"1476","Naa50"
"1477","Nacc1"
"1478","Nadsyn1"
"1479","Nampt"
"1480","Nanp"
"1481","Nars2"
"1482","Nasp"
"1483","Nat10"
"1484","Nat9"
"1485","Naxe"
"1486","Ncapd2"
"1487","Ncapd3"
"1488","Ncapg"
"1489","Ncapg2"
"1490","Ncaph"
"1491","Ncbp1"
"1492","Ncf2"
"1493","Nckap5l"
"1494","Ncln"
"1495","Ncoa4"
"1496","Ncoa7"
"1497","Ncstn"
"1498","Ndc1"
"1499","Ndc80"
"1500","Ndel1"
"1501","Ndfip1"
"1502","Ndor1"
"1503","Ndrg3"
"1504","Ndufa5"
"1505","Ndufab1"
"1506","Ndufaf5"
"1507","Ndufb1"
"1508","Ndufb2"
"1509","Ndufb3"
"1510","Ndufb4"
"1511","Ndufb7"
"1512","Ndufc2"
"1513","Nedd9"
"1514","Neil3"
"1515","Nek2"
"1516","Nelfa"
"1517","Nenf"
"1518","Nes"
"1519","Net1"
"1520","Neto2"
"1521","Nf2"
"1522","Nfatc2"
"1523","Nfe2"
"1524","Nfe2l1"
"1525","Nfe2l2"
"1526","Nfkb2"
"1527","Nfs1"
"1528","Nfxl1"
"1529","Nfya"
"1530","Ngef"
"1531","Ngrn"
"1532","Nhlrc3"
"1533","Nhsl1"
"1534","Ninl"
"1535","Nipal1"
"1536","Nipal4"
"1537","Nisch"
"1538","Nkd2"
"1539","Nkiras1"
"1540","Nlrx1"
"1541","Nmi"
"1542","Nmral1"
"1543","Noa1"
"1544","Noc3l"
"1545","Noct"
"1546","Nol10"
"1547","Nol12"
"1548","Nol4l"
"1549","Nol6"
"1550","Nol7"
"1551","Nol9"
"1552","Nomo1"
"1553","Nop10"
"1554","Nop2"
"1555","Nop9"
"1556","Notch1"
"1557","Noxo1"
"1558","Npbwr1"
"1559","Npc2"
"1560","Npl"
"1561","Nppc"
"1562","Npr1"
"1563","Npy"
"1564","Nr0b2"
"1565","Nr1h2"
"1566","Nr2c2ap"
"1567","Nr4a1"
"1568","Nr5a1"
"1569","Nrbp1"
"1570","Nrbp2"
"1571","Nrf1"
"1572","Nrm"
"1573","Nrp2"
"1574","Nsd2"
"1575","Nsdhl"
"1576","Nsf"
"1577","Nsl1"
"1578","Nsmce3"
"1579","Nsmf"
"1580","Nsrp1"
"1581","Nsun4"
"1582","Nt5c"
"1583","Nt5dc2"
"1584","Nt5e"
"1585","Ntf3"
"1586","Ntf5"
"1587","Ntrk2"
"1588","Ntrk3"
"1589","Nucks1"
"1590","Nudt13"
"1591","Nudt4"
"1592","Nudt5"
"1593","Nudt7"
"1594","Nuf2"
"1595","Numa1"
"1596","Nup133"
"1597","Nup155"
"1598","Nup188"
"1599","Nup205"
"1600","Nup214"
"1601","Nup50"
"1602","Nup62"
"1603","Nup62cl"
"1604","Nusap1"
"1605","Nxf1"
"1606","Nxf2"
"1607","Nxnl2"
"1608","Oaf"
"1609","Odf2"
"1610","Ogdh"
"1611","Ogfod3"
"1612","Ogt"
"1613","Oip5"
"1614","Olfml3"
"1615","Opa1"
"1616","Oplah"
"1617","Ormdl2"
"1618","Ormdl3"
"1619","Os9"
"1620","Osbpl1a"
"1621","Osbpl6"
"1622","Osbpl7"
"1623","Osbpl9"
"1624","Osgep"
"1625","Otud4"
"1626","Otud7b"
"1627","Otulinl"
"1628","Ovca2"
"1629","Oxa1l"
"1630","P2ry1"
"1631","P3h1"
"1632","P4hb"
"1633","Pabpc1"
"1634","Pabpc4"
"1635","Padi2"
"1636","Pafah1b3"
"1637","Pag1"
"1638","Pak4"
"1639","Pakap"
"1640","Palb2"
"1641","Pald1"
"1642","Pals2"
"1643","Pan2"
"1644","Panx1"
"1645","Paqr4"
"1646","Paqr7"
"1647","Paqr8"
"1648","Pard3b"
"1649","Parg"
"1650","Parl"
"1651","Parp10"
"1652","Parp4"
"1653","Parpbp"
"1654","Pask"
"1655","Patj"
"1656","Patl1"
"1657","Patz1"
"1658","Pawr"
"1659","Paxip1"
"1660","Paxx"
"1661","Pbk"
"1662","Pcbp4"
"1663","Pcca"
"1664","Pccb"
"1665","Pcdhga12"
"1666","Pcdhga2"
"1667","Pcdhga7"
"1668","Pcdhgb6"
"1669","Pcdhgb7"
"1670","Pcdhgc3"
"1671","Pcgf3"
"1672","Pcif1"
"1673","Pclaf"
"1674","Pcmtd2"
"1675","Pcnx"
"1676","Pcnx3"
"1677","Pcsk5"
"1678","Pcsk7"
"1679","Pctp"
"1680","Pcx"
"1681","Pcyox1"
"1682","Pcyox1l"
"1683","Pcyt2"
"1684","Pdcd6"
"1685","Pdia4"
"1686","Pdlim1"
"1687","Pdlim4"
"1688","Pdlim5"
"1689","Pdpr"
"1690","Pdrg1"
"1691","Pdxk"
"1692","Pelo"
"1693","Pelp1"
"1694","Per1"
"1695","Per2"
"1696","Pex14"
"1697","Pex26"
"1698","Pex3"
"1699","Pex7"
"1700","Pf4"
"1701","Pfkfb1"
"1702","Pfkfb3"
"1703","Pgap1"
"1704","Pgap3"
"1705","Pgbd5"
"1706","Pgghg"
"1707","Pgm1"
"1708","Pgrmc1"
"1709","Phactr4"
"1710","Phf2"
"1711","Phka1"
"1712","Phkg2"
"1713","Phldb1"
"1714","Phldb2"
"1715","Phrf1"
"1716","Phtf2"
"1717","Phyh"
"1718","Pias2"
"1719","Pid1"
"1720","Pidd1"
"1721","Piezo2"
"1722","Pif1"
"1723","Piga"
"1724","Pigm"
"1725","Pigo"
"1726","Pigt"
"1727","Pigu"
"1728","Pigyl"
"1729","Pik3c2a"
"1730","Pimreg"
"1731","Pip4k2c"
"1732","Pip5k1c"
"1733","Pisd"
"1734","Pitpnm1"
"1735","Pitrm1"
"1736","Piwil2"
"1737","Pkd1"
"1738","Pkia"
"1739","Pkm"
"1740","Pkmyt1"
"1741","Pkn1"
"1742","Pkn3"
"1743","Pknox1"
"1744","Pkp4"
"1745","Pla2g5"
"1746","Pla2g6"
"1747","Plagl2"
"1748","Plbd2"
"1749","Plcb2"
"1750","Plce1"
"1751","Plcg1"
"1752","Pld6"
"1753","Plekha1"
"1754","Plekha4"
"1755","Plekha7"
"1756","Plekha8"
"1757","Plekhd1"
"1758","Plekhf1"
"1759","Plekhg1"
"1760","Plekhg5"
"1761","Plekhh1"
"1762","Plekhm3"
"1763","Plekho2"
"1764","Plk1"
"1765","Plk4"
"1766","Plod1"
"1767","Plod2"
"1768","Plod3"
"1769","Plp1"
"1770","Plp2"
"1771","Plpp1"
"1772","Plppr2"
"1773","Plppr4"
"1774","Pls1"
"1775","Plscr1"
"1776","Plvap"
"1777","Plxnb1"
"1778","Pm20d1"
"1779","Pmis2"
"1780","Pml"
"1781","Pmpcb"
"1782","Pnliprp2"
"1783","Pnpla3"
"1784","Pnpla6"
"1785","Poc1a"
"1786","Poc1b"
"1787","Pofut1"
"1788","Pogk"
"1789","Pola2"
"1790","Pold1"
"1791","Poldip2"
"1792","Pole"
"1793","Pole4"
"1794","Polg"
"1795","Poln"
"1796","Polq"
"1797","Polr1a"
"1798","Polr2a"
"1799","Polr2k"
"1800","Polr2l"
"1801","Polr3b"
"1802","Polr3g"
"1803","Polrmt"
"1804","Pom121"
"1805","Pomk"
"1806","Pomt2"
"1807","Pop1"
"1808","Pop4"
"1809","Pop7"
"1810","Por"
"1811","Postn"
"1812","Ppargc1a"
"1813","Ppfia1"
"1814","Pphln1"
"1815","Ppib"
"1816","Ppm1a"
"1817","Ppm1d"
"1818","Ppm1f"
"1819","Ppm1m"
"1820","Ppme1"
"1821","Ppp1r14c"
"1822","Ppp1r15b"
"1823","Ppp1r16a"
"1824","Ppp1r16b"
"1825","Ppp1r36"
"1826","Ppp1r3b"
"1827","Ppp1r9b"
"1828","Ppp3cc"
"1829","Ppp4r1"
"1830","Ppp4r3a"
"1831","Prc1"
"1832","Prcc"
"1833","Prdx6"
"1834","Prelid1"
"1835","Prep"
"1836","Prickle1"
"1837","Prkd2"
"1838","Prkd3"
"1839","Prkra"
"1840","Prkrip1"
"1841","Prodh"
"1842","Proser1"
"1843","Proser2"
"1844","Proser3"
"1845","Prpf19"
"1846","Prpf8"
"1847","Prps1l3"
"1848","Prps2"
"1849","Prpsap2"
"1850","Prr11"
"1851","Prrc1"
"1852","Prrc2b"
"1853","Prss12"
"1854","Prss35"
"1855","Prss43"
"1856","Prss45"
"1857","Prss46"
"1858","Psen1"
"1859","Pskh1"
"1860","Psma2"
"1861","Psmd3"
"1862","Psme1"
"1863","Psmg4"
"1864","Psph"
"1865","Psrc1"
"1866","Ptbp1"
"1867","Ptbp2"
"1868","Ptbp3"
"1869","Ptcd1"
"1870","Ptcd2"
"1871","Ptgds"
"1872","Ptges"
"1873","Ptgr1"
"1874","Ptgr2"
"1875","Ptk2b"
"1876","Ptk7"
"1877","Ptpa"
"1878","Ptpn11"
"1879","Ptpn5"
"1880","Ptpre"
"1881","Ptprf"
"1882","Pttg1ip"
"1883","Ptx3"
"1884","Pus1"
"1885","Pus7"
"1886","Pus7l"
"1887","Pwp2"
"1888","Pxdc1"
"1889","Pxdn"
"1890","Pxmp2"
"1891","Pxn"
"1892","Pygo2"
"1893","Pyroxd1"
"1894","Qdpr"
"1895","Qtrt2"
"1896","Rab10"
"1897","Rab31"
"1898","Rab3a"
"1899","Rab3ip"
"1900","Rab40c"
"1901","Rab43"
"1902","Rab4b"
"1903","Rab5b"
"1904","Rabac1"
"1905","Rabep2"
"1906","Rabggta"
"1907","Rabggtb"
"1908","Racgap1"
"1909","Rad18"
"1910","Rad21"
"1911","Rad50"
"1912","Rad51"
"1913","Rad51ap1"
"1914","Rad54b"
"1915","Rad54l"
"1916","Rai1"
"1917","Rai14"
"1918","Ralgps2"
"1919","Ranbp2"
"1920","Rangap1"
"1921","Rap2a"
"1922","Rap2c"
"1923","Rapgef2"
"1924","Rara"
"1925","Rasef"
"1926","Rasgrf2"
"1927","Rasgrp3"
"1928","Rasl11b"
"1929","Rasl12"
"1930","Rassf1"
"1931","Rassf10"
"1932","Raver1"
"1933","Rbbp5"
"1934","Rbbp8"
"1935","Rbfox2"
"1936","Rbl1"
"1937","Rbl2"
"1938","Rbm10"
"1939","Rbm12"
"1940","Rbm12b1"
"1941","Rbm14"
"1942","Rbm19"
"1943","Rbm28"
"1944","Rbm33"
"1945","Rbm46"
"1946","Rbms2"
"1947","Rbmxl1"
"1948","Rbpj"
"1949","Rbpms2"
"1950","Rcc1"
"1951","Rcc2"
"1952","Rcn2"
"1953","Rcor2"
"1954","Rdh14"
"1955","Reep2"
"1956","Rela"
"1957","Rell1"
"1958","Relt"
"1959","Ren1"
"1960","Repin1"
"1961","Rere"
"1962","Rerg"
"1963","Retreg3"
"1964","Rev1"
"1965","Rex1bd"
"1966","Rfc4"
"1967","Rfc5"
"1968","Rfwd3"
"1969","Rfx1"
"1970","Rgl2"
"1971","Rgma"
"1972","Rhbdd1"
"1973","Rhbdd2"
"1974","Rhbdd3"
"1975","Rhobtb3"
"1976","Rhot2"
"1977","Rhox7a"
"1978","Rhox8"
"1979","Rhpn1"
"1980","Rhpn2"
"1981","Rilpl2"
"1982","Rin3"
"1983","Ripk4"
"1984","Ripor2"
"1985","Rmnd5b"
"1986","Rnd2"
"1987","Rnd3"
"1988","Rnf123"
"1989","Rnf126"
"1990","Rnf141"
"1991","Rnf144a"
"1992","Rnf145"
"1993","Rnf180"
"1994","Rnf19a"
"1995","Rnf20"
"1996","Rnf216"
"1997","Rnf220"
"1998","Rnf26"
"1999","Rnf31"
"2000","Rnf34"
"2001","Rnf38"
"2002","Rnf40"
"2003","Rnf44"
"2004","Rnf6"
"2005","Rnft2"
"2006","Rnpep"
"2007","Robo1"
"2008","Ror1"
"2009","Ror2"
"2010","Rp2"
"2011","Rp9"
"2012","Rpap1"
"2013","Rpl12"
"2014","Rpl13"
"2015","Rpl18a"
"2016","Rpl23a"
"2017","Rpl35a"
"2018","Rpl36"
"2019","Rpl37"
"2020","Rpl37a"
"2021","Rpl38"
"2022","Rpl39"
"2023","Rpl41"
"2024","Rpl6"
"2025","Rpl9-ps6"
"2026","Rprd2"
"2027","Rprm"
"2028","Rps18"
"2029","Rps19"
"2030","Rps2"
"2031","Rps21"
"2032","Rps27l"
"2033","Rps28"
"2034","Rps29"
"2035","Rps3a1"
"2036","Rps6ka1"
"2037","Rps6ka2"
"2038","Rps6kb2"
"2039","Rps9"
"2040","Rptor"
"2041","Rreb1"
"2042","Rrm1"
"2043","Rrm2"
"2044","Rrp12"
"2045","Rrp36"
"2046","Rrs1"
"2047","Rtel1"
"2048","Rtkn"
"2049","Rtl8a"
"2050","Rtraf"
"2051","Rubcn"
"2052","Rxrb"
"2053","Rybp"
"2054","S100a11"
"2055","S100b"
"2056","S100pbp"
"2057","S1pr2"
"2058","S1pr3"
"2059","Safb"
"2060","Safb2"
"2061","Sall2"
"2062","Samd4"
"2063","Sap130"
"2064","Sap18b"
"2065","Sapcd2"
"2066","Sar1b"
"2067","Saraf"
"2068","Sart3"
"2069","Sass6"
"2070","Sbf1"
"2071","Sbf2"
"2072","Scaf4"
"2073","Scaf8"
"2074","Scamp3"
"2075","Scap"
"2076","Scaper"
"2077","Scarb1"
"2078","Scarb2"
"2079","Scd2"
"2080","Scfd1"
"2081","Scrib"
"2082","Scrn1"
"2083","Scrn2"
"2084","Sct"
"2085","Sdad1"
"2086","Sdc4"
"2087","Sdf2"
"2088","Sdha"
"2089","Sdhaf2"
"2090","Sdhc"
"2091","Sdhd"
"2092","Sdsl"
"2093","Sec16a"
"2094","Sec22a"
"2095","Sec24b"
"2096","Sec24c"
"2097","Sec61a1"
"2098","Secisbp2l"
"2099","Seh1l"
"2100","Sel1l3"
"2101","Sema3b"
"2102","Sema3c"
"2103","Sema4c"
"2104","Sema5a"
"2105","Senp3"
"2106","Senp5"
"2107","Senp8"
"2108","Sephs1"
"2109","Septin11"
"2110","Septin5"
"2111","Septin8"
"2112","Septin9"
"2113","Serac1"
"2114","Sergef"
"2115","Serinc5"
"2116","Serp1"
"2117","Serpina1b"
"2118","Serpina3a"
"2119","Serpine2"
"2120","Sertad1"
"2121","Sertad2"
"2122","Sesn2"
"2123","Setd3"
"2124","Setd5"
"2125","Setmar"
"2126","Setx"
"2127","Sf1"
"2128","Sf3a1"
"2129","Sf3a2"
"2130","Sf3b1"
"2131","Sf3b4"
"2132","Sfrp4"
"2133","Sft2d1"
"2134","Sfxn2"
"2135","Sgk1"
"2136","Sgms1"
"2137","Sgo1"
"2138","Sgo2a"
"2139","Sgpp2"
"2140","Sgsm1"
"2141","Sgsm3"
"2142","Sgta"
"2143","Sh2b1"
"2144","Sh2b2"
"2145","Sh3bgrl2"
"2146","Sh3bp2"
"2147","Sh3bp4"
"2148","Sh3bp5"
"2149","Sh3gl1"
"2150","Sh3gl3"
"2151","Sh3glb1"
"2152","Sh3rf1"
"2153","Sh3tc2"
"2154","Shbg"
"2155","Shc4"
"2156","Shcbp1"
"2157","Shisa2"
"2158","Shisa3"
"2159","Shkbp1"
"2160","Shld3"
"2161","Shmt1"
"2162","Shmt2"
"2163","Shroom4"
"2164","Shtn1"
"2165","Siah1b"
"2166","Sik2"
"2167","Sil1"
"2168","Sin3a"
"2169","Sin3b"
"2170","Sinhcaf"
"2171","Sipa1"
"2172","Sipa1l1"
"2173","Ska1"
"2174","Ska3"
"2175","Skap2"
"2176","Skil"
"2177","Skiv2l"
"2178","Skp2"
"2179","Slc10a4-ps"
"2180","Slc11a2"
"2181","Slc12a4"
"2182","Slc12a6"
"2183","Slc12a9"
"2184","Slc16a2"
"2185","Slc16a7"
"2186","Slc18b1"
"2187","Slc20a1"
"2188","Slc20a2"
"2189","Slc22a3"
"2190","Slc24a5"
"2191","Slc25a10"
"2192","Slc25a13"
"2193","Slc25a15"
"2194","Slc25a17"
"2195","Slc25a18"
"2196","Slc25a22"
"2197","Slc25a25"
"2198","Slc25a26"
"2199","Slc25a30"
"2200","Slc25a43"
"2201","Slc25a46"
"2202","Slc26a7"
"2203","Slc27a3"
"2204","Slc27a4"
"2205","Slc2a4"
"2206","Slc2a8"
"2207","Slc30a2"
"2208","Slc35a5"
"2209","Slc35c1"
"2210","Slc38a10"
"2211","Slc38a2"
"2212","Slc38a3"
"2213","Slc38a7"
"2214","Slc39a11"
"2215","Slc39a3"
"2216","Slc39a7"
"2217","Slc41a1"
"2218","Slc44a2"
"2219","Slc44a3"
"2220","Slc45a3"
"2221","Slc45a4"
"2222","Slc47a2"
"2223","Slc4a2"
"2224","Slc52a2"
"2225","Slc52a3"
"2226","Slc5a3"
"2227","Slc6a14"
"2228","Slc6a6"
"2229","Slc6a8"
"2230","Slc7a6"
"2231","Slc9a8"
"2232","Slc9b2"
"2233","Slco3a1"
"2234","Slfn9"
"2235","Slit3"
"2236","Slitrk4"
"2237","Slx4"
"2238","Smarca2"
"2239","Smarca5"
"2240","Smarcc2"
"2241","Smarcd1"
"2242","Smc2"
"2243","Smc4"
"2244","Smchd1"
"2245","Smco4"
"2246","Smg5"
"2247","Smg6"
"2248","Smim20"
"2249","Smim26"
"2250","Smim41"
"2251","Smoc1"
"2252","Smoc2"
"2253","Smox"
"2254","Smpd4"
"2255","Smtn"
"2256","Smug1"
"2257","Smyd2"
"2258","Smyd3"
"2259","Smyd5"
"2260","Snapc1"
"2261","Snapc4"
"2262","Snapc5"
"2263","Snd1"
"2264","Snip1"
"2265","Snrk"
"2266","Snrnp200"
"2267","Snrnp70"
"2268","Snrpf"
"2269","Snrpg"
"2270","Sntb1"
"2271","Snupn"
"2272","Snx10"
"2273","Snx18"
"2274","Snx21"
"2275","Socs2"
"2276","Soga3"
"2277","Sorbs3"
"2278","Sorl1"
"2279","Sort1"
"2280","Sos2"
"2281","Sostdc1"
"2282","Sowahb"
"2283","Sowahc"
"2284","Sox15"
"2285","Sox6"
"2286","Sox8"
"2287","Sox9"
"2288","Sp1"
"2289","Sp4"
"2290","Spaca6"
"2291","Spag5"
"2292","Spag7"
"2293","Sparc"
"2294","Spata1"
"2295","Spata13"
"2296","Spata2"
"2297","Spata21"
"2298","Spata5"
"2299","Spata6"
"2300","Spats1"
"2301","Spats2l"
"2302","Spc24"
"2303","Spc25"
"2304","Spdl1"
"2305","Specc1"
"2306","Spen"
"2307","Spg11"
"2308","Sphk2"
"2309","Spin2c"
"2310","Spint1"
"2311","Spint2"
"2312","Spns1"
"2313","Spock3"
"2314","Spp1"
"2315","Sppl2b"
"2316","Spr"
"2317","Spred2"
"2318","Sprr2a3"
"2319","Sprtn"
"2320","Spry1"
"2321","Spry4"
"2322","Spsb1"
"2323","Sptssa"
"2324","Sqle"
"2325","Src"
"2326","Srcap"
"2327","Srebf1"
"2328","Srebf2"
"2329","Srgap3"
"2330","Srrt"
"2331","Srsf1"
"2332","Srsf5"
"2333","Srsf7"
"2334","Ss18"
"2335","Ssh1"
"2336","Ssh2"
"2337","Ssu72"
"2338","St14"
"2339","St3gal4"
"2340","St3gal5"
"2341","St3gal6"
"2342","St6gal1"
"2343","St8sia1"
"2344","St8sia3"
"2345","Stam"
"2346","Stard4"
"2347","Stat5b"
"2348","Stat6"
"2349","Stc2"
"2350","Steap1"
"2351","Steap2"
"2352","Stil"
"2353","Stim1"
"2354","Stk10"
"2355","Stk11ip"
"2356","Stk19"
"2357","Ston1"
"2358","Stox2"
"2359","Strip1"
"2360","Stx16"
"2361","Stx3"
"2362","Stxbp6"
"2363","Sufu"
"2364","Sugp2"
"2365","Sult2b1"
"2366","Sumf1"
"2367","Sun2"
"2368","Supt5"
"2369","Supt6"
"2370","Surf4"
"2371","Surf6"
"2372","Susd1"
"2373","Susd3"
"2374","Suv39h1"
"2375","Suv39h2"
"2376","Syk"
"2377","Sympk"
"2378","Syncrip"
"2379","Syngr1"
"2380","Syngr2"
"2381","Synj2"
"2382","Synrg"
"2383","Sypl"
"2384","Sys1"
"2385","Syt5"
"2386","Syt6"
"2387","Sytl4"
"2388","Syvn1"
"2389","Tacc1"
"2390","Tacc2"
"2391","Tacc3"
"2392","Tada1"
"2393","Taf15"
"2394","Taf1b"
"2395","Taf4b"
"2396","Taf5l"
"2397","Tafa2"
"2398","Tafa5"
"2399","Tamalin"
"2400","Tanc1"
"2401","Tango6"
"2402","Tapbp"
"2403","Tapt1"
"2404","Tarbp2"
"2405","Tardbp"
"2406","Tarsl2"
"2407","Tax1bp3"
"2408","Tbc1d17"
"2409","Tbc1d22a"
"2410","Tbc1d24"
"2411","Tbc1d8"
"2412","Tbc1d9b"
"2413","Tbca"
"2414","Tbl2"
"2415","Tbrg4"
"2416","Tbx1"
"2417","Tbx18"
"2418","Tbxa2r"
"2419","Tceal8"
"2420","Tcerg1"
"2421","Tcf19"
"2422","Tcf7"
"2423","Tcn2"
"2424","Tctn1"
"2425","Tdg"
"2426","Tdp2"
"2427","Tdrd3"
"2428","Tead2"
"2429","Tecr"
"2430","Tedc1"
"2431","Tedc2"
"2432","Tefm"
"2433","Telo2"
"2434","Tenm4"
"2435","Tent5a"
"2436","Tent5c"
"2437","Tepsin"
"2438","Tet1"
"2439","Tet3"
"2440","Tex30"
"2441","Tfap4"
"2442","Tfdp1"
"2443","Tfip11"
"2444","Tgds"
"2445","Tgfbr2"
"2446","Tgfbr3l"
"2447","Thnsl1"
"2448","Thoc3"
"2449","Thop1"
"2450","Thra"
"2451","Thrap3"
"2452","Thsd4"
"2453","Thyn1"
"2454","Tiam1"
"2455","Tiam2"
"2456","Ticam1"
"2457","Ticrr"
"2458","Tigar"
"2459","Tigd2"
"2460","Timeless"
"2461","Timm13"
"2462","Timm17a"
"2463","Timm22"
"2464","Timm44"
"2465","Timm8b"
"2466","Timp1"
"2467","Timp3"
"2468","Tinagl1"
"2469","Tjap1"
"2470","Tjp3"
"2471","Tk1"
"2472","Tle2"
"2473","Tle6"
"2474","Tlk1"
"2475","Tln1"
"2476","Tlnrd1"
"2477","Tlx2"
"2478","Tm7sf3"
"2479","Tmc6"
"2480","Tmc7"
"2481","Tmcc3"
"2482","Tmco1"
"2483","Tmed3"
"2484","Tmem104"
"2485","Tmem106c"
"2486","Tmem114"
"2487","Tmem117"
"2488","Tmem123"
"2489","Tmem127"
"2490","Tmem128"
"2491","Tmem132a"
"2492","Tmem138"
"2493","Tmem14a"
"2494","Tmem159"
"2495","Tmem161a"
"2496","Tmem161b"
"2497","Tmem164"
"2498","Tmem179b"
"2499","Tmem184b"
"2500","Tmem185a"
"2501","Tmem192"
"2502","Tmem199"
"2503","Tmem201"
"2504","Tmem205"
"2505","Tmem208"
"2506","Tmem214"
"2507","Tmem219"
"2508","Tmem230"
"2509","Tmem231"
"2510","Tmem241"
"2511","Tmem248"
"2512","Tmem25"
"2513","Tmem254"
"2514","Tmem30a"
"2515","Tmem30b"
"2516","Tmem47"
"2517","Tmem50a"
"2518","Tmem63b"
"2519","Tmem86a"
"2520","Tmem87a"
"2521","Tmem9"
"2522","Tmem94"
"2523","Tmod3"
"2524","Tmpo"
"2525","Tmppe"
"2526","Tmprss13"
"2527","Tmprss2"
"2528","Tmtc2"
"2529","Tmub1"
"2530","Tnfaip3"
"2531","Tnfaip6"
"2532","Tnfrsf21"
"2533","Tnik"
"2534","Tnip1"
"2535","Tnks"
"2536","Tnni3"
"2537","Tnpo1"
"2538","Tnrc18"
"2539","Tnrc6b"
"2540","Tns1"
"2541","Tns3"
"2542","Tom1l2"
"2543","Tomm20"
"2544","Tomm40"
"2545","Tonsl"
"2546","Top1mt"
"2547","Top2a"
"2548","Tox"
"2549","Tox2"
"2550","Tox4"
"2551","Tpcn1"
"2552","Tpd52l1"
"2553","Tpm4"
"2554","Tpp1"
"2555","Tprn"
"2556","Tpx2"
"2557","Trabd"
"2558","Traf4"
"2559","Traf6"
"2560","Traip"
"2561","Trak2"
"2562","Trank1"
"2563","Trappc9"
"2564","Trf"
"2565","Trib1"
"2566","Trim12a"
"2567","Trim12c"
"2568","Trim13"
"2569","Trim27"
"2570","Trim32"
"2571","Trim34a"
"2572","Trim47"
"2573","Trim59"
"2574","Trio"
"2575","Trip12"
"2576","Trip13"
"2577","Trmo"
"2578","Trmt61a"
"2579","Tro"
"2580","Troap"
"2581","Trp53bp1"
"2582","Trp53bp2"
"2583","Trp53inp2"
"2584","Trpm4"
"2585","Tsc1"
"2586","Tsc2"
"2587","Tsfm"
"2588","Tspan14"
"2589","Tspan15"
"2590","Tspan17"
"2591","Tspan2"
"2592","Tspan9"
"2593","Tssk6"
"2594","Ttc13"
"2595","Ttc21b"
"2596","Ttc39b"
"2597","Ttc39c"
"2598","Ttf2"
"2599","Ttk"
"2600","Ttll4"
"2601","Ttpal"
"2602","Ttyh1"
"2603","Ttyh3"
"2604","Tuba1c"
"2605","Tube1"
"2606","Tubgcp3"
"2607","Tubgcp4"
"2608","Tubgcp6"
"2609","Tvp23b"
"2610","Twnk"
"2611","Txlna"
"2612","Txndc11"
"2613","Txndc5"
"2614","Tyk2"
"2615","Tyms"
"2616","Tyro3"
"2617","Tysnd1"
"2618","Tyw3"
"2619","U2af1l4"
"2620","U2af2"
"2621","Uaca"
"2622","Uba52"
"2623","Ubald2"
"2624","Ubap2"
"2625","Ubap2l"
"2626","Ube2c"
"2627","Ube2s"
"2628","Ube2t"
"2629","Ube4b"
"2630","Ubiad1"
"2631","Ubl3"
"2632","Ubl5"
"2633","Ubox5"
