"","x"
"1310","H2-T22"
"1311","H2-T24"
"1312","H2ac13"
"1313","H2ac25"
"1314","Haao"
"1315","Hacd3"
"1316","Hacd4"
"1317","Hacl1"
"1318","Haghl"
"1319","Hand1"
"1320","Hao2"
"1321","Hapln1"
"1322","Hba-a1"
"1323","Hba-a2"
"1324","Hba-x"
"1325","Hbb-bh1"
"1326","Hbb-bt"
"1327","Hbb-y"
"1328","Hbegf"
"1329","Hbq1b"
"1330","Hcfc1r1"
"1331","Hck"
"1332","Hcls1"
"1333","Hdac2"
"1334","Hdac5"
"1335","Hdac7"
"1336","Hdhd3"
"1337","Heg1"
"1338","Hemgn"
"1339","Hes1"
"1340","Hes6"
"1341","Hexim1"
"1342","Hey1"
"1343","Heyl"
"1344","Hfe"
"1345","Hfm1"
"1346","Hgf"
"1347","Hibadh"
"1348","Hic2"
"1349","Hif3a"
"1350","Higd1a"
"1351","Hint2"
"1352","Hint3"
"1353","Hip1r"
"1354","Hipk1"
"1355","Hk1"
"1356","Hlx"
