"","x"
"1362","Pcdhgc3"
"1363","Tmem265"
"1364","Gm50478"
"1365","Gpr107"
"1366","Trim25"
"1367","Galnt1"
"1368","Tamalin"
"1369","Zfp385a"
"1370","Rab5b"
"1371","Spg7"
"1372","Tubgcp3"
"1373","Mcm3ap"
"1374","Glmp"
"1375","Mrpl10"
"1376","Def8"
"1377","Fkbp10"
"1378","Brpf1"
"1379","Rin2"
"1380","Capns1"
"1381","Rac1"
"1382","Nup214"
"1383","Sf3a1"
"1384","Paxip1"
"1385","Ppard"
"1386","Ipo4"
"1387","Tm9sf1"
"1388","Dyrk1b"
"1389","Tsc2"
"1390","Golga2"
"1391","Tmem143"
"1392","Atg4d"
"1393","Hdgfl2"
"1394","Arrdc2"
"1395","Med25"
"1396","Clptm1"
"1397","Stk11"
"1398","Cdk12"
"1399","Dgcr2"
"1400","Etv3"
"1401","Supt5"
"1402","Bicd1"
"1403","Slc25a1"
"1404","Crtc1"
"1405","Snrnp200"
"1406","Gys1"
"1407","Cdip1"
"1408","Pkn2"
"1409","Myo9b"
"1410","Dgkq"
"1411","Apba3"
"1412","Sh2b2"
"1413","Zfp592"
"1414","Pan2"
"1415","Cs"
"1416","Eps15l1"
"1417","Ndor1"
"1418","Slc4a3"
"1419","Ctnnb1"
"1420","Ppp2r1a"
"1421","Fance"
"1422","Gtpbp3"
"1423","Emc10"
"1424","Scrn3"
"1425","Pdcl"
"1426","Ap1b1"
"1427","Tbx1"
"1428","Pttg1ip"
"1429","Tnpo1"
"1430","Aldh3a2"
"1431","Vac14"
"1432","Evi5l"
"1433","Ptprs"
"1434","Hps5"
"1435","Elmo3"
"1436","4931428F04Rik"
"1437","Ddx19a"
"1438","Cnksr3"
"1439","Mtmr1"
"1440","Endog"
"1441","Trabd"
"1442","Dennd6b"
"1443","Atf6b"
"1444","Setdb1"
"1445","E2f3"
"1446","Ttll12"
"1447","Kctd5"
"1448","Med24"
"1449","Pgs1"
"1450","Myo1c"
"1451","Mybl2"
"1452","Stard3"
"1453","Pip4k2b"
"1454","Mief2"
"1455","Cog1"
"1456","Zfyve27"
"1457","Ywhah"
"1458","Sart3"
"1459","BC005537"
"1460","Ahr"
"1461","Tmem129"
"1462","Zfp687"
"1463","Ubxn6"
"1464","Wasf1"
"1465","Apaf1"
"1466","Herc4"
"1467","Supv3l1"
"1468","Ddit4"
"1469","Frs2"
"1470","Ncln"
"1471","Fbxw11"
"1472","Hspa4"
"1473","Ascc2"
"1474","Tns3"
"1475","Arf5"
"1476","Zkscan17"
"1477","Ppm1d"
"1478","Myo19"
"1479","Elac2"
"1480","Snx13"
"1481","Kif3c"
"1482","Gga3"
"1483","Cluh"
"1484","Tmem94"
"1485","Fbf1"
"1486","Ten1"
"1487","Mxra7"
"1488","Mink1"
"1489","Prpf8"
"1490","Kat2a"
"1491","Klhdc2"
"1492","Mia2"
"1493","Ylpm1"
"1494","Mrs2"
"1495","Ippk"
"1496","Wrnip1"
"1497","Ercc6l2"
"1498","Habp4"
"1499","Ptdss1"
"1500","Clptm1l"
"1501","Polk"
"1502","Hmgcr"
"1503","Kctd6"
"1504","Zswim8"
"1505","Vcl"
"1506","Bap1"
"1507","Parg"
"1508","Glt8d1"
"1509","Mapk8"
"1510","Gata4"
"1511","Zmym2"
"1512","Mipep"
"1513","Entpd4b"
"1514","Lrp10"
"1515","Slc22a17"
"1516","Golph3"
"1517","Rai14"
"1518","Oxr1"
"1519","Derl1"
"1520","Cyrib"
"1521","Litaf"
"1522","Mroh1"
"1523","Slc52a2"
"1524","Arsa"
"1525","Clcn2"
"1526","Senp2"
"1527","Dop1b"
"1528","Scaf4"
"1529","Faim2"
"1530","Sympk"
"1531","Sfi1"
"1532","Rps6ka2"
"1533","Chd1"
"1534","Aars2"
"1535","Ubr2"
"1536","Nfya"
"1537","Clip4"
"1538","Slc30a6"
"1539","Twsg1"
"1540","Mapk8ip3"
"1541","Telo2"
"1542","Phf1"
"1543","Sap130"
"1544","Wac"
"1545","Adamts10"
"1546","Vps52"
"1547","Ring1"
"1548","Map3k2"
"1549","Dhx16"
"1550","Atp9b"
"1551","Ddb1"
"1552","Ehd1"
"1553","Atg2a"
"1554","Ppp2r5b"
"1555","Vps51"
"1556","Frmd8"
"1557","Pitpnm1"
"1558","Slc29a2"
"1559","Ppp6r3"
"1560","Lrp5"
"1561","Capn1"
"1562","Men1"
"1563","Gpam"
"1564","Arhgdia"
"1565","Dus1l"
"1566","Mms19"
"1567","Hoga1"
"1568","Dnmbp"
"1569","Sema4g"
"1570","Sufu"
"1571","Faap100"
"1572","Pip4k2c"
"1573","Pias2"
"1574","Cbx2"
"1575","Rptor"
"1576","Marchf8"
"1577","Zdhhc3"
"1578","Hgs"
"1579","Itgb1"
"1580","Dhtkd1"
"1581","Zfp282"
"1582","Stag2"
"1583","Arl10"
"1584","Tram1"
"1585","Creb1"
"1586","Als2"
"1587","Rev1"
"1588","Sema4c"
"1589","Stk11ip"
"1590","Rnpepl1"
"1591","Atg16l1"
"1592","Relch"
"1593","Ccdc93"
"1594","Klhl12"
"1595","Ahctf1"
"1596","Kctd3"
"1597","Suv39h2"
"1598","Eef1aknmt"
"1599","Lrsam1"
"1600","Abl1"
"1601","Miga2"
"1602","Gpsm1"
"1603","Ext2"
"1604","Slx4ip"
"1605","Trpm7"
"1606","Stard7"
"1607","Tbc1d20"
"1608","Stx16"
"1609","Mrgbp"
"1610","Mfsd1"
"1611","Ints3"
"1612","Crtc2"
"1613","Slc35a3"
"1614","Gar1"
"1615","Arhgef2"
"1616","Rap1gds1"
"1617","Tspan5"
"1618","Anp32b"
"1619","Rad23b"
"1620","Tln1"
"1621","Echdc2"
"1622","Cap1"
"1623","Lypla2"
"1624","Aldh4a1"
"1625","Sema3c"
"1626","AU040320"
"1627","Gpatch3"
"1628","Wasf2"
"1629","Eya3"
"1630","Sesn2"
"1631","Gmeb1"
"1632","Srsf4"
"1633","Casp9"
"1634","Nol9"
"1635","Slc25a33"
"1636","Mtor"
"1637","Mfn2"
"1638","Slc4a1ap"
"1639","Krtcap3"
"1640","Agbl5"
"1641","Pi4k2b"
"1642","Rest"
"1643","Tfip11"
"1644","Rilpl1"
"1645","Vps33a"
"1646","Brap"
"1647","Ddx51"
"1648","Rab35"
"1649","Pxn"
"1650","Ube3b"
"1651","Limk1"
"1652","Gnb2"
"1653","Zkscan1"
"1654","Herc3"
"1655","Luc7l2"
"1656","Smarcad1"
"1657","Mkrn1"
"1658","Abtb1"
"1659","Sumf1"
"1660","Cand2"
"1661","Ltbr"
"1662","Ercc2"
"1663","Vasp"
"1664","Herc2"
"1665","Pik3c2a"
"1666","Mvp"
"1667","Sh2b1"
"1668","Arhgap17"
"1669","Rnf40"
"1670","Tacc2"
"1671","Uros"
"1672","Usp9x"
"1673","Elf4"
"1674","Ccdc120"
"1675","Phka2"
"1676","Lamp1"
"1677","Arhgef7"
"1678","Wwc2"
"1679","Tti2"
"1680","Gsr"
"1681","Sh3rf1"
"1682","Eif2ak3"
"1683","Smarca5"
"1684","Amfr"
"1685","Zdhhc7"
"1686","Atp13a1"
"1687","Dctn1"
"1688","Panx1"
"1689","Snx19"
"1690","Hinfp"
"1691","C2cd2l"
"1692","Vps11"
"1693","Tyk2"
"1694","Yipf2"
"1695","Rnf111"
"1696","Ulk3"
"1697","Igdcc3"
"1698","Map4"
"1699","Gorasp1"
"1700","Pik3r4"
"1701","Apeh"
"1702","Qars"
"1703","Exd2"
"1704","Ccdc88a"
"1705","Cntrob"
"1706","Abcc10"
"1707","Rnft2"
"1708","Foxj3"
"1709","Npat"
"1710","Lss"
"1711","Atg9a"
"1712","Atp1a1"
"1713","Ttll4"
"1714","Dnm2"
"1715","Spg11"
"1716","Gtpbp6"
"1717","Fcsk"
"1718","Ccar2"
"1719","Exoc6b"
"1720","Tmem87a"
"1721","Ppp1r16a"
"1722","Zfp446"
"1723","Ttc37"
"1724","Cpsf1"
"1725","Pomt2"
"1726","Gas2l1"
"1727","Setd5"
"1728","Polr3b"
"1729","Zfyve9"
"1730","Gns"
"1731","Tle2"
"1732","Cpsf7"
"1733","Tmem127"
"1734","Mfsd12"
"1735","Cactin"
"1736","Cog3"
"1737","Dapk3"
"1738","Vat1"
"1739","Map2k2"
"1740","Kri1"
"1741","Rrp12"
"1742","Ap2b1"
"1743","Tanc1"
"1744","Heatr5a"
"1745","Sppl2b"
"1746","Gnptab"
"1747","Myo1d"
"1748","Leng8"
"1749","Midn"
"1750","Cnot3"
"1751","Rnf38"
"1752","Dync1li2"
"1753","Atosb"
"1754","Tmtc2"
"1755","Sugp2"
"1756","Slain2"
"1757","Prr5"
"1758","Gatad2a"
"1759","Edc4"
"1760","Snapc4"
"1761","Exoc1"
"1762","Atp13a2"
"1763","Man1b1"
"1764","Dennd3"
"1765","Cc2d1a"
"1766","Amdhd2"
"1767","Proser3"
"1768","Gtdc1"
"1769","Smpd1"
"1770","Lrrc20"
"1771","Bltp1"
"1772","Ttc13"
"1773","Capn15"
"1774","Taf2"
"1775","Actr1b"
"1776","Srrt"
"1777","Hhat"
"1778","Depdc5"
"1779","Clba1"
"1780","Ahdc1"
"1781","Fam222b"
"1782","Parp11"
"1783","Wipf2"
"1784","Trappc11"
"1785","Tbc1d32"
"1786","Slc43a2"
"1787","Bcl9"
"1788","Trpm4"
"1789","Snx10"
"1790","Kcnh2"
"1791","Mlxip"
"1792","Lasp1"
"1793","Otud7b"
"1794","Parp12"
"1795","Cul7"
"1796","Rtel1"
"1797","Taf5l"
"1798","Mvb12b"
"1799","Kdm3b"
"1800","Garnl3"
"1801","Pi4kb"
"1802","Edc3"
"1803","Txndc5"
"1804","Zzz3"
"1805","Srrm2"
"1806","Ints15"
"1807","Prrc2b"
"1808","Rab3gap2"
"1809","Heatr5b"
"1810","Mtmr12"
"1811","Slc9a8"
"1812","Nup133"
"1813","Stau1"
"1814","Bahcc1"
"1815","Zfp335"
"1816","Endov"
"1817","Rere"
"1818","Klhl42"
"1819","Pnrc1"
"1820","Ankib1"
"1821","Skiv2l"
"1822","Abhd13"
"1823","Wdr7"
"1824","Plppr2"
"1825","Btaf1"
"1826","Tasor"
"1827","Camta2"
"1828","Hnrnpul1"
"1829","Wdr25"
"1830","S100pbp"
"1831","Arhgef1"
"1832","Rwdd2b"
"1833","Zmiz2"
"1834","Lonp1"
"1835","Zfp236"
"1836","Atg2b"
"1837","Wrap53"
"1838","Rgl2"
"1839","Cdc42ep4"
"1840","Kirrel"
"1841","Rnf10"
"1842","Ppp4r3a"
"1843","Git2"
"1844","Ammecr1l"
"1845","Dstyk"
"1846","Wdr11"
"1847","Zfp451"
"1848","Tbc1d22b"
"1849","Kdm5b"
"1850","Fbrs"
"1851","Sin3a"
"1852","Mier2"
"1853","Acad12"
"1854","Zfp513"
"1855","Gprasp1"
"1856","Ptpn11"
"1857","Cep68"
"1858","Pheta1"
"1859","Arf6"
"1860","Crb3"
"1861","Camsap3"
"1862","Shisa2"
"1863","2510039O18Rik"
"1864","Csrnp2"
"1865","Zfp444"
"1866","Kctd21"
"1867","Sft2d3"
"1868","Rnf216"
"1869","Kmt5b"
"1870","Spred2"
"1871","Zfp36l2"
"1872","Wnk1"
"1873","Eif4g1"
"1874","Patl1"
"1875","E2f8"
"1876","Scaf8"
"1877","Zfp62"
"1878","Zfp319"
"1879","Chtf8"
"1880","Kctd11"
"1881","Riox1"
"1882","Zfp787"
"1883","Slc39a3"
"1884","Hectd3"
"1885","Spata2"
"1886","Rnf31"
"1887","Khnyn"
"1888","C2cd3"
"1889","Fbxo28"
"1890","Ubiad1"
"1891","Pygo2"
"1892","Trappc9"
"1893","Marcksl1"
"1894","Isg20l2"
"1895","Fbxo10"
"1896","Dip2c"
"1897","Nupl2"
"1898","Tprn"
"1899","Cep120"
"1900","Vps37c"
"1901","Zfp518a"
"1902","Ctu2"
"1903","Sall2"
"1904","Aftph"
"1905","Lig4"
"1906","2310061I04Rik"
"1907","Ccdc157"
"1908","Senp8"
"1909","B4galt3"
"1910","Cherp"
"1911","Nup188"
"1912","Terb1"
"1913","Ubxn8"
"1914","Yap1"
"1915","Rnf26"
"1916","Supt7l"
"1917","Txlna"
"1918","Fpgt"
"1919","Utp18"
"1920","Gon4l"
"1921","Mdm4"
"1922","Lclat1"
"1923","Tmem62"
"1924","Zfp869"
"1925","Actn4"
"1926","Pcnx3"
"1927","Stam2"
"1928","St3gal5"
"1929","Pign"
"1930","Aak1"
"1931","Nsd2"
"1932","Gapdh"
"1933","Ddx49"
"1934","Usf2"
"1935","Idi1"
"1936","Mcm9"
"1937","H2bc8"
"1938","Usp47"
"1939","Kbtbd2"
"1940","Kmt5c"
"1941","Taok2"
"1942","Zdhhc8"
"1943","Ap2a1"
"1944","Zfp143"
"1945","Dot1l"
"1946","Lmnb2"
"1947","Zfp26"
"1948","Chadl"
"1949","Dpp3"
"1950","Phactr4"
"1951","Gm12666"
"1952","Zfyve26"
"1953","Pex26"
"1954","Clec16a"
"1955","Sf3b4"
"1956","Ell"
"1957","Ssbp4"
"1958","Tlnrd1"
"1959","Rasal2"
"1960","Bicra"
"1961","Tgfbrap1"
"1962","Yipf3"
"1963","Dtnb"
"1964","Eml3"
"1965","B3gat3"
"1966","Klf12"
"1967","Cep170b"
"1968","Lrrc61"
"1969","Gm4924"
"1970","Tufm"
"1971","Rhog"
"1972","Mlycd"
"1973","Arfgef2"
"1974","Slc4a11"
"1975","Fam122a"
"1976","Rc3h2"
"1977","Nynrin"
"1978","Casc3"
"1979","Zfp59"
"1980","Mon1b"
"1981","Fastkd5"
"1982","Prps1l3"
"1983","Tmppe"
"1984","Galnt2"
"1985","Rbm12"
"1986","Shprh"
"1987","Zfp97"
"1988","Gm21992"
"1989","Pcdhga7"
"1990","Rpa1"
"1991","Mapk7"
"1992","Sec24b"
"1993","Dpp9"
"1994","Snd1"
"1995","Slc19a1"
"1996","Cyp51"
"1997","Tcf25"
"1998","Gtf2h4"
"1999","Ergic1"
"2000","Ifrd1"
"2001","Ddx18"
"2002","Pwp1"
"2003","Slc1a5"
"2004","Stat6"
"2005","Tmem161a"
"2006","Armc6"
"2007","Slc25a42"
"2008","Mcm2"
"2009","Lamb1"
"2010","Ap2a2"
"2011","Tomm40"
"2012","Atp5d"
"2013","Lipe"
"2014","Sh3gl1"
"2015","Ess2"
"2016","Farsa"
"2017","Akt2"
"2018","Sgta"
"2019","Dtx2"
"2020","Mri1"
"2021","Senp3"
"2022","Msh6"
"2023","Smpd4"
"2024","Naa60"
"2025","Crkl"
"2026","Zdhhc24"
"2027","Pola1"
"2028","Stx1a"
"2029","Dus3l"
"2030","Fnbp4"
"2031","Ubqln4"
"2032","Ncaph2"
"2033","Nf2"
"2034","Ewsr1"
"2035","Bcl2l13"
"2036","Fpgs"
"2037","Cilk1"
"2038","Med15"
"2039","Clip3"
"2040","Anapc1"
"2041","Rbsn"
"2042","Fbxw5"
"2043","Arnt"
"2044","Prpf3"
"2045","Dstn"
"2046","Utp25"
"2047","Psmd3"
"2048","Elmo2"
"2049","Ddx27"
"2050","Cyth3"
"2051","Mtmr4"
"2052","Slc2a4"
"2053","G3bp1"
"2054","Tada2a"
"2055","Pnpo"
"2056","Dync1h1"
"2057","Nop9"
"2058","Ap4m1"
"2059","Gle1"
"2060","Uhrf1bp1l"
"2061","Poc1b"
"2062","Tmpo"
"2063","Cand1"
"2064","2310011J03Rik"
"2065","Pwwp3a"
"2066","Yeats4"
"2067","Cabin1"
"2068","Mdm1"
"2069","Fzr1"
"2070","Xpo1"
"2071","Vdac1"
"2072","Limk2"
"2073","Trim11"
"2074","Ogdh"
"2075","Pold2"
"2076","Ska2"
"2077","Rnf187"
"2078","Llgl1"
"2079","Trappc12"
"2080","Klf11"
"2081","Nle1"
"2082","Nup85"
"2083","Eftud2"
"2084","Nmt1"
"2085","L2hgdh"
"2086","Vipas39"
"2087","Tdp1"
"2088","Pitrm1"
"2089","Gpatch2l"
"2090","Wars1"
"2091","Exoc2"
"2092","Hivep1"
"2093","Ppwd1"
"2094","Dnajc9"
"2095","Ppif"
"2096","Kpna3"
"2097","Rnaseh2b"
"2098","Pspc1"
"2099","Dab2"
"2100","Pabpc1"
"2101","Sqle"
"2102","Slc38a2"
"2103","Glyr1"
"2104","Maf1"
"2105","Mcm4"
"2106","Nde1"
"2107","Rfc4"
"2108","Adamts1"
"2109","Donson"
"2110","Mis18a"
"2111","Tarbp2"
"2112","Cep89"
"2113","Gtf2ird1"
"2114","Ivns1abp"
"2115","Acy1"
"2116","Cmtr1"
"2117","Wdr4"
"2118","Smchd1"
"2119","Lbh"
"2120","Cebpz"
"2121","Srsf7"
"2122","Tedc2"
"2123","Ift140"
"2124","Bnip1"
"2125","Wdr46"
"2126","Stard4"
"2127","Hbegf"
"2128","Tcerg1"
"2129","Srfbp1"
"2130","Cxxc1"
"2131","Mbd1"
"2132","Pcyox1l"
"2133","Fam111a"
"2134","Prpf19"
"2135","Rad9a"
"2136","Pola2"
"2137","Eif1ad"
"2138","Rce1"
"2139","Fam89b"
"2140","Map4k2"
"2141","Plcb3"
"2142","Noc3l"
"2143","Aldh18a1"
"2144","Sfxn2"
"2145","Nt5c2"
"2146","Pcyt2"
"2147","Hps1"
"2148","Twnk"
"2149","Actr1a"
"2150","Limd1"
"2151","Huwe1"
"2152","Smarcc2"
"2153","Prim1"
"2154","Wdr24"
"2155","Prps2"
"2156","Tyms"
"2157","Faf2"
"2158","Nop58"
"2159","Orc2"
"2160","Abcb6"
"2161","Mcm6"
"2162","Srgap2"
"2163","Slc2a8"
"2164","Nat10"
"2165","Gabpb1"
"2166","Mrps5"
"2167","Polr1b"
"2168","Rbck1"
"2169","Rtf2"
"2170","Rae1"
"2171","Sall4"
"2172","Zgpat"
"2173","Tti1"
"2174","Ccdc39"
"2175","Ampd2"
"2176","Ddx20"
"2177","Adar"
"2178","Khdc4"
"2179","Rps3a1"
"2180","Pias3"
"2181","Tars2"
"2182","Casp8ap2"
"2183","Ncbp1"
"2184","Fancg"
"2185","Jak1"
"2186","Cc2d1b"
"2187","Orc1"
"2188","Toe1"
"2189","Hp1bp3"
"2190","Ube4b"
"2191","Pex14"
"2192","Atad3a"
"2193","Nelfa"
"2194","Ppm1g"
"2195","Dhx15"
"2196","Slc35f6"
"2197","Cenpc1"
"2198","Cdc7"
"2199","Dck"
"2200","Sdad1"
"2201","Ran"
"2202","Bcl7a"
"2203","Kdm2b"
"2204","Ankle2"
"2205","Ep400"
"2206","Pus1"
"2207","Cpsf4"
"2208","Lrwd1"
"2209","Asns"
"2210","Gars"
"2211","Cep41"
"2212","Casp2"
"2213","Prickle2"
"2214","Mlf2"
"2215","Bms1"
"2216","Wbp11"
"2217","Recql"
"2218","Mtmr14"
"2219","Tspan9"
"2220","Ino80e"
"2221","Ppme1"
"2222","Disp1"
"2223","Rnf141"
"2224","Polr3e"
"2225","Rrp8"
"2226","Rbm10"
"2227","Nadsyn1"
"2228","Rbm3"
"2229","Eri1"
"2230","Orc6"
"2231","Gins2"
"2232","Taf1c"
"2233","Pik3r2"
"2234","Slc7a6"
"2235","Mre11a"
"2236","Afg3l1"
"2237","Zpr1"
"2238","Man2c1"
"2239","Dis3l"
"2240","Dbr1"
"2241","Entrep3"
"2242","Ilvbl"
"2243","Pdxk"
"2244","Arap1"
"2245","Fam207a"
"2246","Slc7a6os"
"2247","Dis3"
"2248","Trim45"
"2249","Kdm4a"
"2250","Ipo13"
"2251","Gucd1"
"2252","Armcx2"
"2253","AW554918"
"2254","Ddx19b"
"2255","Sf3b3"
"2256","Meak7"
"2257","Kctd7"
"2258","Nsf"
"2259","Loxl2"
"2260","Usp54"
"2261","Uaca"
"2262","Ppp1r18"
"2263","Mtrr"
"2264","Zyg11b"
"2265","Tbxa2r"
"2266","Dhx57"
"2267","Uvrag"
"2268","Eif1"
"2269","Mrps2"
"2270","Ddx11"
"2271","Rnf126"
"2272","Surf6"
"2273","Nepro"
"2274","Noa1"
"2275","Rmdn2"
"2276","Arhgap21"
"2277","Rbm42"
"2278","Sun1"
"2279","Ehmt1"
"2280","Zfp146"
"2281","Rbmxl1"
"2282","Sik2"
"2283","Rsrp1"
"2284","Wdhd1"
"2285","Atoh8"
"2286","Wdtc1"
"2287","Dzip1l"
"2288","Iars"
"2289","Slc9b2"
"2290","Nod1"
"2291","Fam210a"
"2292","Cep44"
"2293","Cep250"
"2294","Nop2"
"2295","Usp5"
"2296","Nos1ap"
"2297","Ift172"
"2298","Tctn1"
"2299","Gng10"
"2300","Josd2"
"2301","Kat7"
"2302","Whrn"
"2303","Naif1"
"2304","Ciz1"
"2305","Suv39h1"
"2306","Ptpa"
"2307","Mrpl12"
"2308","Rxrb"
"2309","Spout1"
"2310","Lap3"
"2311","Msantd3"
"2312","Alkbh4"
"2313","Trub2"
"2314","Rhbdd2"
"2315","Ipo8"
"2316","Klhdc4"
"2317","Mars1"
"2318","Aqr"
"2319","Dtx3"
"2320","Mybbp1a"
"2321","Pogk"
"2322","Mis12"
"2323","Mthfd1l"
"2324","Eif4h"
"2325","Spen"
"2326","Hlcs"
"2327","Arhgef10l"
"2328","Yeats2"
"2329","Elovl6"
"2330","Mul1"
"2331","Rnf123"
"2332","Utp15"
"2333","Hnrnpf"
"2334","Csdc2"
"2335","Pelo"
"2336","Cd2bp2"
"2337","Usp22"
"2338","Adprs"
"2339","Hirip3"
"2340","Alkbh5"
"2341","Wdr55"
"2342","Spice1"
"2343","Pars2"
"2344","S1pr2"
"2345","Thrap3"
"2346","Slc25a53"
"2347","Tmem88"
"2348","Zfp553"
"2349","Wdr89"
"2350","Tssc4"
"2351","Rpl27a"
"2352","Unc119b"
"2353","Fbl"
"2354","Tpcn2"
"2355","Atxn7l2"
"2356","Gm7324"
"2357","Ogfr"
"2358","2310022A10Rik"
"2359","Urgcp"
"2360","Evc2"
"2361","Gpd1l"
"2362","Hspa14"
"2363","Xrcc1"
"2364","Tbc1d22a"
"2365","Get3"
"2366","Socs3"
"2367","Dis3l2"
"2368","Usp21"
"2369","3110082I17Rik"
"2370","Ubxn7"
"2371","Tmem120b"
"2372","Kctd18"
"2373","Klhl18"
"2374","Klhl25"
"2375","Cnot10"
"2376","Tyw1"
"2377","Cntrl"
"2378","Pus7"
"2379","Bak1"
"2380","Nrf1"
"2381","Hnrnpa3"
"2382","Trp53"
"2383","Eif4a1"
"2384","Rgs3"
"2385","4930453N24Rik"
"2386","Clasrp"
"2387","Nol10"
"2388","Snrpa"
"2389","Patj"
"2390","Scfd2"
"2391","Tgif2"
"2392","Lancl2"
"2393","Gak"
"2394","Impdh2"
"2395","Hdac10"
"2396","Arih2"
"2397","Ano6"
"2398","Prpf4"
"2399","Wdr6"
"2400","Tm9sf4"
"2401","Syt11"
"2402","Rps18-ps6"
"2403","Zswim9"
"2404","Zfp777"
"2405","Zhx2"
"2406","Ccnf"
"2407","Mafb"
"2408","Zbtb2"
"2409","Acsf2"
"2410","Pdf"
"2411","Rps6kc1"
"2412","Lime1"
"2413","Hspa1a"
"2414","Zfp141"
"2415","Sowahc"
"2416","Xndc1"
"2417","Ccdc142"
"2418","Scamp4"
