"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Diff.Exp."
"Abcg3",8.00324206455364,4.73859102982332,0.765881085608739,6.18711066099378,6.12769507312399e-10,6.42056646555237e-09,"Up in XX"
"Abcg4",133.228075591856,1.04339336200493,0.347109049802454,3.00595263246159,0.0026475023615172,0.00788877214494499,"Up in XX"
"Abhd17a",255.559554667704,-0.748471114201175,0.211668744442891,-3.53604929330091,0.000406158899673201,0.00150166162510754,"Up in XY"
"Abhd3",1140.54747369016,1.36264954724617,0.0919868117291951,14.8135316534043,1.19778122173439e-49,1.49049613744587e-47,"Up in XX"
"Abhd4",4244.6679514401,-0.76048835461877,0.124754287895081,-6.09588950768848,1.08830568850485e-09,1.10145640015525e-08,"Up in XY"
"Abi2",2313.91526423759,0.757121847798799,0.0762997529180935,9.92299213093856,3.30691208040609e-23,1.15839445690579e-21,"Up in XX"
"Abi3",32.4741446217357,1.45062312494724,0.420104186406109,3.45300802012227,0.000554372520328219,0.001982329324195,"Up in XX"
"Abl1",1521.97277948027,0.521402045580108,0.164765381924647,3.16451210496731,0.00155343200095505,0.00493127855308035,"Up in XX"
"Ablim2",68.3135005888086,1.77196446444128,0.283673315070441,6.24649683387128,4.19760524188026e-10,4.49556640085307e-09,"Up in XX"
"Ablim3",398.932722378739,1.44017138606992,0.245931149988303,5.85599419243321,4.74164788172828e-09,4.44117356434851e-08,"Up in XX"
"Abr",889.958054968949,0.777782686561711,0.114943080960746,6.76667686354543,1.31773930880858e-11,1.70640057570792e-10,"Up in XX"
"Abtb1",444.397811357304,0.689419046191245,0.160537520731077,4.29444184170576,1.75133382020186e-05,8.85905059804781e-05,"Up in XX"
"Abtb2",1934.29712397773,-3.11698413559861,0.185231501314486,-16.8275056536231,1.53430973243355e-63,3.08419860984257e-61,"Up in XY"
"Acaca",1079.49686788146,-1.22839680151491,0.195638291455608,-6.2789180603412,3.40937203787608e-10,3.69376907519808e-09,"Up in XY"
"Acap1",266.139673633258,-4.42196208528671,0.358889230901797,-12.3212448425255,6.96113634390649e-35,4.48050283100898e-33,"Up in XY"
"Acat3",75.1866774408576,1.2253837298735,0.395397707014768,3.09911693500978,0.00194098395715355,0.00598981964670957,"Up in XX"
"Acbd4",287.754851799129,0.74523750279883,0.169551018934059,4.39535844422535,1.1059011283893e-05,5.81573945383503e-05,"Up in XX"
"Ace2",113.077348392757,-3.58921525433207,0.581069868433003,-6.1769082331033,6.53690418588674e-10,6.80738172434623e-09,"Up in XY"
"Acer2",120.88145012149,-1.29849981849663,0.192585925067243,-6.74244401839464,1.55744259110054e-11,1.99701127530124e-10,"Up in XY"
"Ache",5.56258308655446,3.33442298016454,0.826679511712418,4.03351351149066,5.4949019631056e-05,0.00025059821657919,"Up in XX"
"Ackr1",5.06870992241046,4.86035274847637,1.29793944035549,3.74466835459226,0.0001806322207782,0.000726868061807194,"Up in XX"
"Acly",11045.2684254056,-0.840916097655043,0.13701572642322,-6.13736918824623,8.38992534617888e-10,8.59786388809202e-09,"Up in XY"
"Acmsd",3.23869825943944,5.6319032267757,1.79274771183578,3.14149235254559,0.00168089198396476,0.00528835412051133,"Up in XX"
"Acnat1",12.869567700181,3.87232915360919,1.00090453531936,3.86882966053667,0.000109359005761283,0.000463622572769928,"Up in XX"
"Acot1",3281.25146333984,-1.58390053766736,0.145917427647959,-10.8547728890114,1.89276726345169e-27,8.55740382846361e-26,"Up in XY"
"Acot11",152.019725196717,0.75953009579673,0.180525672189669,4.20732456821282,2.5841186851235e-05,0.000125563758794435,"Up in XX"
"Acot2",1981.48085068414,1.47425615190131,0.19370502750435,7.61083060618138,2.72339978938499e-14,4.64542319165852e-13,"Up in XX"
"Acp5",357.442939120165,3.87966374323673,0.23267182678356,16.6744027279492,2.01212543424396e-62,3.86623984173994e-60,"Up in XX"
"Acsl3",1225.28655018207,-1.28400656887414,0.167210477588152,-7.67898392131095,1.60355358681494e-14,2.80858326612923e-13,"Up in XY"
"Acsm3",693.385283836883,-2.74995227931003,0.328768665263592,-8.36439895239175,6.04221451914404e-17,1.34722824073611e-15,"Up in XY"
"Acss1",1509.25755040104,1.20490271753545,0.141206614787963,8.53290562446198,1.42717108414344e-17,3.3904395246215e-16,"Up in XX"
"Acss2",807.665449663513,-1.95306707640469,0.167939284073502,-11.6296022528588,2.91452417933279e-31,1.58013165672872e-29,"Up in XY"
"Acta1",20.5436331080964,5.03679034251787,1.0119844566908,4.97714199977756,6.45299823626619e-07,4.31719789836426e-06,"Up in XX"
"Acta2",711.829279650258,3.13004362483019,0.517160218758344,6.0523673540574,1.42732517291376e-09,1.42362066483139e-08,"Up in XX"
"Actb",107435.3314843,1.03637880106087,0.161880356490104,6.40212823551712,1.53225883879066e-10,1.72590465410679e-09,"Up in XX"
"Actc1",70.4105775290566,2.04560146156602,0.601873037204682,3.39872586927393,0.000677005358286699,0.00237151528455067,"Up in XX"
"Actg2",76.2265031342667,3.63594875879222,0.607244803413058,5.98761609544641,2.1293894370222e-09,2.08565235263358e-08,"Up in XX"
"Actr2",7339.8484941244,0.865624459310076,0.12299952999239,7.03762412233311,1.95545324443486e-12,2.78929607988929e-11,"Up in XX"
"Actr3b",99.1845067904562,-1.68968346627819,0.291082349343613,-5.80482969884092,6.4431458418846e-09,5.93277967371841e-08,"Up in XY"
"Actr6",4883.08899471646,1.8961620072862,0.0975002047812996,19.4477746127758,3.04356150450165e-84,1.37128188337305e-81,"Up in XX"
"Acvr1",141.645107397737,-0.591367494948077,0.163041008646148,-3.62710890872576,0.000286612424417613,0.0010988491600471,"Up in XY"
"Acvr1b",624.55722867242,1.01810514246223,0.218466961131134,4.66022476438034,3.15864273829708e-06,1.85320278484911e-05,"Up in XX"
"Acvr1c",51.6896929246463,1.30882859603881,0.351169466266075,3.72705693907664,0.000193728704880871,0.000773375880835156,"Up in XX"
"Acvrl1",662.710556949606,1.09192217214976,0.219361968824578,4.97771869025741,6.43380709804437e-07,4.30877106832638e-06,"Up in XX"
"Adad1",45.87821007169,-1.3527015042539,0.457904484000277,-2.95411281504963,0.00313569353393128,0.00914939073567353,"Up in XY"
"Adam15",162.261882671742,1.57773273968012,0.278987633992865,5.65520670970124,1.55658820651275e-08,1.32930598080363e-07,"Up in XX"
"Adam8",389.464115432608,2.09493686867243,0.167953968338568,12.4732799671002,1.04437046485618e-35,7.10715859052649e-34,"Up in XX"
"Adamts15",120.401699709264,1.37974631157875,0.416754884656623,3.31069019794589,0.0009306618138695,0.00316091168703376,"Up in XX"
"Adamts16",4409.78050454962,-3.17142903313989,0.170412983771278,-18.6102547056888,2.65353091337073e-77,8.66775872852549e-75,"Up in XY"
"Adamts3",80.1751302281731,1.82938463922478,0.481629756011514,3.79832146247427,0.000145679307501774,0.000599888380654956,"Up in XX"
"Adamts8",255.861162670084,0.99280424479132,0.227409609582645,4.36570928824587,1.26710912017045e-05,6.59078334559996e-05,"Up in XX"
"Adamts9",694.427826498288,-0.644241274938461,0.122618510631865,-5.25402952310074,1.48807011449638e-07,1.09600474160145e-06,"Up in XY"
"Adamtsl3",90.8855840415585,-3.39721173471439,0.395159127245868,-8.59707267396774,8.17752054396793e-18,1.99714922294364e-16,"Up in XY"
"Adap2",23.9715079552773,5.20039566163286,0.470254540840847,11.0586825006181,1.98999048394056e-28,9.52425482167303e-27,"Up in XX"
"Adarb1",99.3001737284409,2.27857202393546,0.304081761790978,7.49328736625026,6.71696133853005e-14,1.11093439049663e-12,"Up in XX"
"Adck1",455.587741637892,-0.573939578228156,0.123601209276434,-4.6434786648773,3.42591384832779e-06,1.99567500411283e-05,"Up in XY"
"Adcy1",74.4807471848844,2.30775184637897,0.238623905211426,9.67108406148266,4.00116997694634e-22,1.31354992258243e-20,"Up in XX"
"Adcy10",35.0422418673209,1.16228590707025,0.375397509732338,3.09614708925205,0.00196053082501413,0.00604015462382329,"Up in XX"
"Adcy2",79.703728942111,-2.23827481495404,0.375341084875483,-5.96330885465568,2.47180568923337e-09,2.40302181067881e-08,"Up in XY"
"Adcy7",23.5854256050517,2.6869710575177,0.488867696204001,5.49631542108777,3.87808599579825e-08,3.14531791564866e-07,"Up in XX"
"Adcy9",562.149856359635,-0.973413378141795,0.208484034116506,-4.66900682475199,3.02659325791884e-06,1.78373782173963e-05,"Up in XY"
"Adcyap1r1",551.697392910175,-0.775239973333944,0.25379546469413,-3.05458560604403,0.00225371684996392,0.00683861225304891,"Up in XY"
"Add2",56.2947888331621,4.87003235600904,0.552768221363654,8.81026109640473,1.248547075323e-18,3.21132206420675e-17,"Up in XX"
"Adgre1",106.556710636309,8.04932328749243,0.430569630941338,18.6945913252045,5.47886574566352e-78,1.93477999548215e-75,"Up in XX"
"Adgrf5",115.763811911559,-1.76869817754212,0.227922961585192,-7.7600701800333,8.48824015570279e-15,1.55494263354942e-13,"Up in XY"
"Adgrg2",90.2802579214959,-3.16497047667739,0.660947391452918,-4.78853614917828,1.68002303469538e-06,1.03154045917903e-05,"Up in XY"
"Adgrl1",3818.58849953393,0.951316161006253,0.120376372213333,7.90284790540387,2.72602140130566e-15,5.2379699455088e-14,"Up in XX"
"Adh1",3082.17216027036,-1.84850154672398,0.131339467343238,-14.0742275274589,5.46993159796144e-45,5.333591511863e-43,"Up in XY"
"Adh5",5434.79073026269,-0.841753467999713,0.0775667943246817,-10.8519821571621,1.95146763771675e-27,8.79237108772659e-26,"Up in XY"
"Adhfe1",678.129096632412,-2.34106909810507,0.144992231607172,-16.1461691578604,1.20836988427898e-58,2.16281656273824e-56,"Up in XY"
"Adipor1",5539.5765485126,0.52802536093896,0.113090160896402,4.66906543198455,3.02573007369646e-06,1.78373782173963e-05,"Up in XX"
"Adk",6882.05971070475,0.594499142880066,0.0743725740360254,7.99352651949489,1.31132657962945e-15,2.61584627319671e-14,"Up in XX"
"Adm",716.339902333539,1.77354331587008,0.313384159536845,5.65932661845842,1.51968090954381e-08,1.30118943408253e-07,"Up in XX"
"Ado",4296.96820219907,0.664291187474255,0.178072507491182,3.730453380105,0.00019113550980488,0.000764191117230893,"Up in XX"
"Adora2a",29.6296985396609,2.83644256751466,0.475110746060026,5.97006611834517,2.37157458510525e-09,2.30901591125076e-08,"Up in XX"
"Adra2b",121.055954719767,8.44858892917033,0.889399795461984,9.49920268958668,2.11503451552401e-21,6.51769834430111e-20,"Up in XX"
"Adrb2",276.975217963339,2.09230246497029,0.383903858396975,5.45006886283167,5.03503204272989e-08,3.99925402251117e-07,"Up in XX"
"Aen",646.813478883945,-0.544820696816154,0.115928751194448,-4.69961671460018,2.60650223048682e-06,1.55509397915711e-05,"Up in XY"
"Afap1",1557.73619681536,0.636894369672775,0.164545431141383,3.87062931650489,0.000108554753118689,0.000460811047514226,"Up in XX"
"Afap1l1",193.884573081389,1.9905450163625,0.347843038694968,5.72253802700952,1.04944344803037e-08,9.2899919322255e-08,"Up in XX"
"Afap1l2",1134.59442210543,-3.19609553674805,0.258576619011304,-12.3603423579776,4.2832861515734e-35,2.82653620487162e-33,"Up in XY"
"Aff1",407.751402218955,2.15123853888946,0.189530973567713,11.3503270647259,7.38858045795127e-30,3.78585067700358e-28,"Up in XX"
"Aff2",210.202967175522,0.738732204443248,0.197427108472845,3.74179721395684,0.000182708924612499,0.000734094344706923,"Up in XX"
"Aff3",616.947525955209,0.678088324395038,0.174391273377939,3.88831568954423,0.000100942280387034,0.000431722368424546,"Up in XX"
"Agap1",595.261438681857,0.618959458133711,0.12856446688589,4.81438980090107,1.47650353314569e-06,9.21738899382783e-06,"Up in XX"
"Agfg2",720.735227238502,0.681765477825147,0.210780629133164,3.23447880684725,0.0012186496460827,0.00400592271540308,"Up in XX"
"Ago2",531.87952164727,0.777408288333596,0.148728255252958,5.2270383123326,1.7224681907021e-07,1.2545021950788e-06,"Up in XX"
"Agpat1",1058.50961891924,0.759374247054245,0.169709028890659,4.47456597930037,7.65666812564191e-06,4.14252694532659e-05,"Up in XX"
"Agpat4",3076.09048920707,-2.13506491038351,0.105759560293817,-20.1879140235828,1.25033034475685e-90,6.28339087868959e-88,"Up in XY"
"Agtr1a",179.452301910522,1.72727794175228,0.317470122552048,5.44075747307245,5.30545005884021e-08,4.19364854620727e-07,"Up in XX"
"Agtr2",98.2973962762467,2.63150119068032,0.426208343819858,6.17421321951537,6.6493755806174e-10,6.9172564758238e-09,"Up in XX"
"Ahdc1",654.520810095986,1.20790264965363,0.271536123670712,4.44840499792371,8.65102968963752e-06,4.64397509962218e-05,"Up in XX"
"Ahnak",1023.66636040261,1.93511482212345,0.158668607976021,12.1959526008818,3.26661435312711e-34,1.99446650177377e-32,"Up in XX"
"Ahsg",187.295060862776,-1.5401010396088,0.253897591635252,-6.06583555869761,1.31269387747474e-09,1.31531121189302e-08,"Up in XY"
"Aif1",39.0647975201216,8.34148955520003,0.787656056769408,10.5902690438424,3.3064016658504e-26,1.3628215825237e-24,"Up in XX"
"Ak5",48.4399613292017,1.61696695972877,0.365446176145239,4.42463778602006,9.66042308647374e-06,5.13937654918021e-05,"Up in XX"
"Ak7",393.086967249939,0.720844813413254,0.162518832801593,4.43545403930682,9.18784332623316e-06,4.90594037190693e-05,"Up in XX"
"Akap13",2893.47930910694,-0.75613387195399,0.130997327136136,-5.77213206165798,7.82747291348312e-09,7.09741575902641e-08,"Up in XY"
"Akap17b",397.791086274077,-1.4305132511734,0.193082268594772,-7.4088276545769,1.27420765976833e-13,2.05034449292278e-12,"Up in XY"
"Akip1",575.756430416583,0.561067237105184,0.133022457833871,4.21783844804528,2.46655431291521e-05,0.000120388489550057,"Up in XX"
"Akna",226.678088951161,0.970411000239767,0.236248945369993,4.10757812577741,3.99829554386441e-05,0.000188055182059512,"Up in XX"
"Akr1b7",390.684252874189,-1.91288148061497,0.216955090011564,-8.8169467723159,1.17623122860084e-18,3.04329450156408e-17,"Up in XY"
"Akr1b8",8419.79554849335,-2.92251999906939,0.100897894732836,-28.9651236708935,1.81011477373342e-184,4.73019192672016e-181,"Up in XY"
"Akr1e1",1010.22582639577,0.655233089319697,0.158992253061599,4.12116362088308,3.76963571305332e-05,0.000178262975847827,"Up in XX"
"Alad",5538.7334418115,1.07173873911813,0.165376286382905,6.48060712064044,9.13542676374516e-11,1.07534672157743e-09,"Up in XX"
"Alas2",370.68136062098,5.34127440425263,0.392835531683124,13.596719169897,4.18802816752446e-42,3.62389245277315e-40,"Up in XX"
"Aldh1a1",7116.6418595715,-1.89100911582211,0.154484276878479,-12.2407869204037,1.88199042748751e-34,1.1654069632963e-32,"Up in XY"
"Aldh1b1",4321.3280855135,1.42638888409081,0.147178915306118,9.69153007497069,3.27583763876903e-22,1.08359733134572e-20,"Up in XX"
"Aldh7a1",2942.54436625632,-1.14898621815532,0.0777144112749052,-14.784725243442,1.83805828856167e-49,2.26566694324026e-47,"Up in XY"
"Aldh9a1",2633.58763987104,-1.36816468702301,0.109123316394726,-12.5377850694532,4.63777409719224e-36,3.22325299754861e-34,"Up in XY"
"Alg1",521.143921321036,-0.806290590475505,0.11985336125963,-6.72730895488944,1.72829524415804e-11,2.19668342997752e-10,"Up in XY"
"Alg12",156.798630022093,-0.58307366196831,0.193703100939225,-3.01014108262133,0.00261126366052237,0.00779323229519993,"Up in XY"
"Alg13",401.37650607105,-0.567154580066597,0.170338490615986,-3.32957382688802,0.000869790020281341,0.00296960449568748,"Up in XY"
"Alg6",478.056608499369,-0.530306588603201,0.111031368214714,-4.77618710036687,1.78650182966705e-06,1.09383471913916e-05,"Up in XY"
"Alkbh5",2830.15584610159,0.876264733040628,0.130701129243406,6.70433942011896,2.02319499621882e-11,2.55905767866361e-10,"Up in XX"
"Alox5",6.72909040618177,3.20543054732658,0.767613213693332,4.17584076217736,2.9688745512643e-05,0.00014272006948793,"Up in XX"
"Alox5ap",18.8911945219452,3.47168124731986,0.624956856998319,5.55507345578127,2.77495041634845e-08,2.28753956719299e-07,"Up in XX"
"Alpk3",59.6477560940887,2.04416992929709,0.326083359954752,6.26885692536025,3.63708120111178e-10,3.93069503504768e-09,"Up in XX"
"Alppl2",36.2109798884862,1.30123507887122,0.425420934197653,3.05870015852737,0.00222299521795139,0.00675951955265369,"Up in XX"
"Als2cl",435.305140506753,-0.626699094051353,0.190630114788171,-3.28751359536106,0.00101076308542149,0.00338805296924506,"Up in XY"
"Alx1",38.64642273492,-1.76036531567148,0.416453344907792,-4.22704088512303,2.36784656205616e-05,0.000116178307096604,"Up in XY"
"Alyref",208.186398845439,0.557319246779369,0.168017343636659,3.31703403182343,0.000909785339349004,0.00309402791356952,"Up in XX"
"Ambp",11.7728077779099,7.70682353548423,1.72152428454159,4.47674401382982,7.57900333412383e-06,4.10731055842646e-05,"Up in XX"
"Ambra1",787.420959063728,0.566628803925932,0.161941856633496,3.49896447839496,0.000467068800514768,0.00170229315133221,"Up in XX"
"Amer2",61.844081586648,1.88007299067967,0.321147647092601,5.85423249306125,4.79217860614066e-09,4.48207628259369e-08,"Up in XX"
"Amh",34398.1031386072,-2.63422526437367,0.709743636885212,-3.71151656383178,0.000206021183464134,0.000817204852198658,"Up in XY"
"Amhr2",10808.6771304379,0.554901876148739,0.120026589561339,4.62315790340072,3.77941801258826e-06,2.18021526501007e-05,"Up in XX"
"Ampd3",27.6044017509995,2.52493106192657,0.398618852029974,6.33419881941937,2.38577708193495e-10,2.62395314415505e-09,"Up in XX"
"Angel1",497.545533482561,2.20500420407515,0.2567108806278,8.58944583370482,8.7389792357965e-18,2.12236993856723e-16,"Up in XX"
"Angptl4",2123.93766723229,0.636445309024598,0.145241231444917,4.38198783288319,1.17601378186625e-05,6.16604978887013e-05,"Up in XX"
"Angptl7",133.699060679056,2.13275221811516,0.438193019271493,4.86715242899332,1.13217705721717e-06,7.22668560312629e-06,"Up in XX"
"Ank",414.655470055132,-1.5462132847581,0.184092111808218,-8.39912840137825,4.49804760253898e-17,1.0168077850307e-15,"Up in XY"
"Ank1",144.419595915467,2.97783964972122,0.365995627014009,8.1362711189094,4.07638396547615e-16,8.50831196372386e-15,"Up in XX"
"Ankmy2",1894.61517855472,0.57158031236314,0.151367238126283,3.77611641355496,0.000159292564232704,0.000649396768881281,"Up in XX"
"Ankrd1",21.3646748158972,1.88471081281937,0.578840405168012,3.25601114917388,0.00112989314599413,0.00374035567407127,"Up in XX"
"Ankrd37",128.650210398917,1.21581441599262,0.213841138710631,5.68559643538869,1.30356899105691e-08,1.13097160937249e-07,"Up in XX"
"Ankrd39",218.544639544744,-0.598841102097596,0.169514502728022,-3.53268359025545,0.000411364490193388,0.0015191883631619,"Up in XY"
"Ankrd44",151.313228130562,-0.803798868103391,0.240393514377571,-3.34367950892766,0.00082675187298482,0.00283973185394839,"Up in XY"
"Ankrd6",282.787913484016,-0.657058486838084,0.219082494771418,-2.99913732278626,0.00270745247483484,0.00805330336891027,"Up in XY"
"Ankrd63",281.464571141634,-1.48949768336546,0.401290713220124,-3.711767141116,0.000205817291812767,0.000816676197244098,"Up in XY"
"Ano1",1032.55655279736,0.792862387616916,0.225210398599915,3.52054075897904,0.00043066779765367,0.00158331610696197,"Up in XX"
"Anpep",2058.92153267172,-0.73221771847658,0.232279754470196,-3.15230967996624,0.00161984379292188,0.00512094822122365,"Up in XY"
"Anxa1",271.334660782648,2.23777643579549,0.30573180964188,7.31940990509532,2.49063728522073e-13,3.88801275611638e-12,"Up in XX"
"Anxa3",558.650108069901,0.997919737949212,0.236243864331308,4.22410859547121,2.39888364697131e-05,0.000117524610916112,"Up in XX"
"Anxa4",2406.13878237411,-1.32438310236587,0.143523089922745,-9.22766575802369,2.76593588977543e-20,8.03104851906794e-19,"Up in XY"
"Anxa9",49.8986591462778,-2.144613791333,0.342657007908348,-6.25877697474856,3.88008289502184e-10,4.16574881728475e-09,"Up in XY"
"Ap1b1",1642.65773904582,0.63943421341583,0.182076345548724,3.51190162285367,0.000444912657448436,0.00162926815645215,"Up in XX"
