"","x"
"144","Foxj2"
"145","Foxj3"
"146","Foxk1"
"147","Foxk2"
"148","Foxl2"
"149","Foxm1"
"150","Foxn2"
"151","Foxn3"
"152","Foxo1"
"153","Foxo3"
"154","Foxo4"
"155","Foxo6"
"156","Foxp4"
"157","Foxq1"
"158","Foxs1"
"159","Gabpa"
"160","Gata1"
"161","Gata3"
"162","Gata4"
"163","Gata6"
"164","Gatad2a"
"165","Gatad2b"
"166","Gfi1b"
"167","Gli3"
"168","Glis2"
"169","Glmp"
"170","Glyr1"
"171","Gm10037"
"172","Gmeb1"
"173","Gmeb2"
"174","Gpbp1"
"175","Gpbp1l1"
"176","Grhl1"
"177","Grhl3"
"178","Gtf2b"
"179","Gtf2i"
"180","Gtf2ird1"
"181","Gtf2ird2"
"182","Gtf3a"
"183","Gzf1"
"184","Hbp1"
"185","Hdx"
"186","Hes1"
"187","Hes5"
"188","Hes6"
"189","Hes7"
"190","Hey1"
"191","Heyl"
"192","Hic2"
"193","Hif1a"
"194","Hif3a"
"195","Hinfp"
"196","Hivep1"
"197","Hmbox1"
"198","Hmg20a"
"199","Hmg20b"
"200","Hmga1"
"201","Hmgn3"
"202","Homez"
"203","Hoxa7"
"204","Hoxb7"
"205","Hoxb9"
"206","Hoxc10"
"207","Hoxc4"
"208","Hoxc5"
"209","Hoxc6"
"210","Hoxc8"
"211","Hoxc9"
"212","Hoxd10"
"213","Hoxd3"
"214","Hoxd4"
"215","Hoxd8"
"216","Hoxd9"
"217","Hsf1"
"218","Hsf2"
"219","Ikzf5"
"220","Irf1"
"221","Irf2"
"222","Irf3"
"223","Irf5"
"224","Irf7"
"225","Irf8"
"226","Irf9"
"227","Irx3"
"228","Irx5"
"229","Isx"
"230","Jazf1"
"231","Jrk"
"232","Jrkl"
"233","Jun"
"234","Junb"
"235","Jund"
"236","Kat7"
"237","Kcmf1"
"238","Kdm2a"
"239","Kdm2b"
"240","Kdm5b"
"241","Kin"
"242","Klf1"
"243","Klf10"
"244","Klf11"
"245","Klf12"
"246","Klf13"
"247","Klf14"
"248","Klf16"
"249","Klf2"
"250","Klf3"
"251","Klf4"
"252","Klf5"
"253","Klf6"
"254","Klf7"
"255","Klf8"
"256","Klf9"
"257","Kmt2a"
"258","Kmt2b"
"259","L3mbtl3"
"260","Lbx2"
"261","Lcor"
"262","Lcorl"
"263","Lef1"
"264","Lhx9"
"265","Lin28a"
"266","Maf"
"267","Mafb"
"268","Maff"
"269","Mafg"
"270","Mafk"
"271","Max"
"272","Maz"
"273","Mbd1"
"274","Mbd2"
"275","Mbd3"
"276","Mbd4"
"277","Mbd6"
"278","Mbnl2"
"279","Mecp2"
"280","Mef2a"
"281","Mef2c"
"282","Mef2d"
"283","Meis1"
"284","Meis2"
"285","Meis3"
"286","Mga"
"287","Mitf"
"288","Mkx"
"289","Mlx"
"290","Mlxip"
"291","Mlxipl"
"292","Mnt"
"293","Msantd3"
"294","Msantd4"
"295","Msx1"
"296","Msx2"
"297","Mterf1a"
"298","Mterf1b"
"299","Mterf2"
"300","Mterf3"
"301","Mterf4"
"302","Mtf1"
"303","Mtf2"
"304","Mxd1"
"305","Mxd3"
"306","Mxd4"
"307","Mxi1"
"308","Mybl1"
"309","Mybl2"
"310","Myc"
"311","Mycl"
"312","Mycn"
"313","Mynn"
"314","Mypop"
"315","Myrf"
"316","Mysm1"
"317","Nacc2"
"318","Naif1"
"319","Ncoa1"
"320","Ncoa2"
"321","Ncoa3"
"322","Nfat5"
"323","Nfatc1"
"324","Nfatc2"
"325","Nfatc3"
"326","Nfatc4"
"327","Nfe2"
"328","Nfe2l1"
"329","Nfe2l2"
"330","Nfia"
"331","Nfib"
"332","Nfic"
"333","Nfil3"
"334","Nfix"
"335","Nfkb1"
"336","Nfkb2"
"337","Nfx1"
"338","Nfxl1"
"339","Nfya"
"340","Nfyb"
"341","Nfyc"
"342","Nkrf"
"343","Nkx3-1"
"344","Nme2"
"345","Npas3"
"346","Nr0b1"
"347","Nr1d1"
"348","Nr1d2"
"349","Nr1h2"
"350","Nr1h3"
"351","Nr2c1"
"352","Nr2c2"
"353","Nr2e3"
"354","Nr2f2"
"355","Nr2f6"
"356","Nr3c1"
"357","Nr3c2"
"358","Nr4a1"
"359","Nr4a2"
"360","Nr5a1"
"361","Nrf1"
"362","Osr1"
"363","Osr2"
"364","Pa2g4"
"365","Patz1"
"366","Pax2"
"367","Pax8"
"368","Pbx1"
"369","Pbx2"
"370","Pbx3"
"371","Pbx4"
"372","Pcgf2"
"373","Pcgf6"
"374","Peg3"
"375","Phf1"
"376","Phf20"
"377","Phf21a"
"378","Pin1"
"379","Pitx3"
"380","Pknox1"
"381","Pknox2"
"382","Plag1"
"383","Plagl1"
"384","Plagl2"
"385","Plscr1"
"386","Plscr2"
"387","Pogk"
"388","Pou2f1"
"389","Pou4f1"
"390","Pou5f1"
"391","Ppara"
"392","Ppard"
"393","Pparg"
"394","Prdm10"
"395","Prdm15"
"396","Prdm2"
"397","Prdm4"
"398","Prdm5"
"399","Preb"
"400","Prmt3"
"401","Prox2"
"402","Prr12"
"403","Prrx1"
"404","Prrx2"
"405","Pura"
"406","Purb"
"407","Purg"
"408","Rara"
"409","Rarb"
"410","Rbak"
"411","Rbck1"
"412","Rbpj"
"413","Rbsn"
"414","Rel"
"415","Rela"
"416","Relb"
"417","Repin1"
"418","Rest"
"419","Rexo4"
"420","Rfx1"
"421","Rfx2"
"422","Rfx3"
"423","Rfx5"
"424","Rfx7"
"425","Rhox10"
"426","Rhox13"
"427","Rit1"
"428","Rlf"
"429","Rora"
"430","Rorc"
"431","Rreb1"
"432","Rsl1"
"433","Rslcan18"
"434","Runx1"
"435","Rxra"
"436","Rxrb"
"437","Safb"
"438","Safb2"
"439","Sall2"
"440","Sall4"
"441","Satb1"
"442","Scmh1"
"443","Scx"
"444","Setdb1"
"445","Setdb2"
"446","Sgsm2"
"447","Six5"
"448","Ski"
"449","Skil"
"450","Smad1"
"451","Smad3"
"452","Smad4"
"453","Smad5"
"454","Smyd3"
"455","Snai1"
"456","Snai2"
"457","Snapc2"
"458","Snapc4"
"459","Snapc5"
"460","Sohlh1"
"461","Sohlh2"
"462","Son"
"463","Sox10"
"464","Sox11"
"465","Sox12"
"466","Sox13"
"467","Sox15"
"468","Sox18"
"469","Sox4"
"470","Sox5"
"471","Sox6"
"472","Sox8"
"473","Sox9"
"474","Sp1"
"475","Sp2"
"476","Sp3"
"477","Sp4"
"478","Sp5"
"479","Spen"
"480","Spi1"
"481","Spic"
"482","Srcap"
"483","Srebf1"
"484","Srebf2"
"485","Srf"
"486","Stat1"
"487","Stat2"
"488","Stat3"
"489","Stat5a"
"490","Stat5b"
"491","Stat6"
"492","Tbp"
"493","Tbpl1"
"494","Tbx1"
"495","Tbx2"
"496","Tbx3"
"497","Tcf12"
"498","Tcf20"
"499","Tcf21"
"500","Tcf24"
"501","Tcf3"
"502","Tcf4"
"503","Tcf7"
"504","Tcf7l1"
"505","Tcf7l2"
"506","Tead1"
"507","Tead2"
"508","Tead3"
"509","Tef"
"510","Terf1"
"511","Terf2"
"512","Tet1"
"513","Tet2"
"514","Tet3"
"515","Tfap4"
"516","Tfcp2"
"517","Tfcp2l1"
"518","Tfdp1"
"519","Tfdp2"
"520","Tfe3"
"521","Tfeb"
"522","Tgif1"
"523","Tgif2"
"524","Thap1"
"525","Thap11"
"526","Thap3"
"527","Thap4"
"528","Thap7"
"529","Thra"
"530","Thyn1"
"531","Tigd2"
"532","Tigd3"
"533","Tmf1"
"534","Topors"
"535","Trafd1"
"536","Trerf1"
"537","Trp53"
"538","Trps1"
"539","Tsc22d1"
"540","Tshz1"
"541","Tshz2"
"542","Ttf1"
"543","Ubp1"
"544","Usf1"
"545","Usf2"
"546","Vdr"
"547","Vezf1"
"548","Wiz"
"549","Wt1"
"550","Xbp1"
"551","Xpa"
"552","Ybx2"
"553","Ybx3"
"554","Yy1"
"555","Zbed3"
"556","Zbed4"
"557","Zbtb1"
"558","Zbtb10"
"559","Zbtb11"
"560","Zbtb12"
"561","Zbtb14"
"562","Zbtb17"
"563","Zbtb18"
"564","Zbtb2"
"565","Zbtb20"
"566","Zbtb21"
"567","Zbtb22"
"568","Zbtb24"
"569","Zbtb25"
"570","Zbtb26"
"571","Zbtb3"
"572","Zbtb33"
"573","Zbtb37"
"574","Zbtb38"
"575","Zbtb39"
"576","Zbtb4"
"577","Zbtb40"
"578","Zbtb41"
"579","Zbtb43"
"580","Zbtb44"
"581","Zbtb45"
"582","Zbtb46"
"583","Zbtb48"
"584","Zbtb49"
"585","Zbtb5"
"586","Zbtb6"
"587","Zbtb7a"
"588","Zbtb7b"
"589","Zbtb7c"
"590","Zbtb8a"
"591","Zbtb8b"
"592","Zbtb9"
"593","Zc3h8"
"594","Zeb1"
"595","Zeb2"
"596","Zfand5"
"597","Zfat"
"598","Zfhx2"
"599","Zfhx3"
"600","Zfhx4"
"601","Zfp1"
"602","Zfp105"
"603","Zfp108"
"604","Zfp109"
"605","Zfp11"
"606","Zfp110"
"607","Zfp111"
"608","Zfp113"
"609","Zfp114"
"610","Zfp12"
"611","Zfp128"
"612","Zfp13"
"613","Zfp131"
"614","Zfp14"
"615","Zfp142"
"616","Zfp143"
"617","Zfp146"
"618","Zfp148"
"619","Zfp160"
"620","Zfp180"
"621","Zfp182"
"622","Zfp189"
"623","Zfp2"
"624","Zfp202"
"625","Zfp207"
"626","Zfp212"
"627","Zfp213"
"628","Zfp217"
"629","Zfp219"
"630","Zfp235"
"631","Zfp236"
"632","Zfp239"
"633","Zfp248"
"634","Zfp251"
"635","Zfp260"
"636","Zfp263"
"637","Zfp266"
"638","Zfp273"
"639","Zfp275"
"640","Zfp276"
"641","Zfp277"
"642","Zfp28"
"643","Zfp280b"
"644","Zfp280c"
"645","Zfp280d"
"646","Zfp281"
"647","Zfp282"
"648","Zfp286"
"649","Zfp287"
"650","Zfp292"
"651","Zfp3"
"652","Zfp30"
"653","Zfp316"
"654","Zfp317"
"655","Zfp318"
"656","Zfp319"
"657","Zfp322a"
"658","Zfp324"
"659","Zfp326"
"660","Zfp329"
"661","Zfp334"
"662","Zfp335"
"663","Zfp341"
"664","Zfp346"
"665","Zfp354a"
"666","Zfp354b"
"667","Zfp354c"
"668","Zfp358"
"669","Zfp362"
"670","Zfp367"
"671","Zfp369"
"672","Zfp37"
"673","Zfp382"
"674","Zfp383"
"675","Zfp384"
"676","Zfp385a"
"677","Zfp385b"
"678","Zfp39"
"679","Zfp395"
"680","Zfp397"
"681","Zfp398"
"682","Zfp407"
"683","Zfp408"
"684","Zfp41"
"685","Zfp410"
"686","Zfp414"
"687","Zfp420"
"688","Zfp422"
"689","Zfp423"
"690","Zfp426"
"691","Zfp428"
"692","Zfp429"
"693","Zfp438"
"694","Zfp444"
"695","Zfp445"
"696","Zfp446"
"697","Zfp449"
"698","Zfp451"
"699","Zfp454"
"700","Zfp455"
"701","Zfp456"
"702","Zfp458"
"703","Zfp46"
"704","Zfp462"
"705","Zfp467"
"706","Zfp473"
"707","Zfp493"
"708","Zfp503"
"709","Zfp507"
"710","Zfp511"
"711","Zfp512"
"712","Zfp513"
"713","Zfp516"
"714","Zfp518a"
"715","Zfp518b"
"716","Zfp521"
"717","Zfp523"
"718","Zfp524"
"719","Zfp526"
"720","Zfp532"
"721","Zfp534"
"722","Zfp551"
"723","Zfp553"
"724","Zfp558"
"725","Zfp560"
"726","Zfp566"
"727","Zfp57"
"728","Zfp574"
"729","Zfp575"
"730","Zfp579"
"731","Zfp58"
"732","Zfp580"
"733","Zfp583"
"734","Zfp59"
"735","Zfp592"
"736","Zfp595"
"737","Zfp597"
"738","Zfp598"
"739","Zfp60"
"740","Zfp605"
"741","Zfp606"
"742","Zfp608"
"743","Zfp609"
"744","Zfp61"
"745","Zfp612"
"746","Zfp618"
"747","Zfp62"
"748","Zfp623"
"749","Zfp626"
"750","Zfp628"
"751","Zfp629"
"752","Zfp637"
"753","Zfp639"
"754","Zfp64"
"755","Zfp641"
"756","Zfp644"
"757","Zfp646"
"758","Zfp647"
"759","Zfp65"
"760","Zfp651"
"761","Zfp652"
"762","Zfp653"
"763","Zfp654"
"764","Zfp655"
"765","Zfp661"
"766","Zfp664"
"767","Zfp667"
"768","Zfp668"
"769","Zfp672"
"770","Zfp687"
"771","Zfp688"
"772","Zfp689"
"773","Zfp69"
"774","Zfp691"
"775","Zfp692"
"776","Zfp7"
"777","Zfp703"
"778","Zfp704"
"779","Zfp706"
"780","Zfp708"
"781","Zfp711"
"782","Zfp729a"
"783","Zfp729b"
"784","Zfp738"
"785","Zfp74"
"786","Zfp740"
"787","Zfp746"
"788","Zfp748"
"789","Zfp759"
"790","Zfp760"
"791","Zfp763"
"792","Zfp764"
"793","Zfp768"
"794","Zfp770"
"795","Zfp771"
"796","Zfp772"
"797","Zfp773"
"798","Zfp777"
"799","Zfp78"
"800","Zfp780b"
"801","Zfp784"
"802","Zfp786"
"803","Zfp787"
"804","Zfp791"
"805","Zfp800"
"806","Zfp82"
"807","Zfp820"
"808","Zfp821"
"809","Zfp827"
"810","Zfp830"
"811","Zfp84"
"812","Zfp85"
"813","Zfp850"
"814","Zfp865"
"815","Zfp87"
"816","Zfp872"
"817","Zfp874a"
"818","Zfp874b"
"819","Zfp879"
"820","Zfp882"
"821","Zfp9"
"822","Zfp90"
"823","Zfp91"
"824","Zfp93"
"825","Zfp94"
"826","Zfp942"
"827","Zfp943"
"828","Zfp944"
"829","Zfp945"
"830","Zfp946"
"831","Zfp947"
"832","Zfp953"
"833","Zfp954"
"834","Zfp956"
"835","Zfpm1"
"836","Zfpm2"
"837","Zfx"
"838","Zglp1"
"839","Zgpat"
"840","Zhx1"
"841","Zhx2"
"842","Zhx3"
"843","Zik1"
"844","Zkscan1"
"845","Zkscan14"
"846","Zkscan17"
"847","Zkscan3"
"848","Zkscan4"
"849","Zkscan5"
"850","Zkscan6"
"851","Zkscan7"
"852","Zkscan8"
"853","Zmat1"
"854","Zscan10"
"855","Zscan12"
"856","Zscan18"
"857","Zscan2"
"858","Zscan20"
"859","Zscan21"
"860","Zscan22"
"861","Zscan25"
"862","Zscan26"
"863","Zscan29"
"864","Zxdc"
"865","Zzz3"
