"","x"
"145","Foxl2"
"146","Foxm1"
"147","Foxn2"
"148","Foxn3"
"149","Foxo1"
"150","Foxo3"
"151","Foxo4"
"152","Foxo6"
"153","Foxp4"
"154","Foxq1"
"155","Foxs1"
"156","Gabpa"
"157","Gata1"
"158","Gata2"
"159","Gata3"
"160","Gata4"
"161","Gata6"
"162","Gatad2a"
"163","Gatad2b"
"164","Gli3"
"165","Glis2"
"166","Glmp"
"167","Glyr1"
"168","Gm10037"
"169","Gmeb1"
"170","Gmeb2"
"171","Gpbp1"
"172","Gpbp1l1"
"173","Gsc2"
"174","Gtf2b"
"175","Gtf2i"
"176","Gtf2ird1"
"177","Gtf2ird2"
"178","Gtf3a"
"179","Gzf1"
"180","Hbp1"
"181","Hdx"
"182","Hes1"
"183","Hes5"
"184","Hes6"
"185","Hey1"
"186","Heyl"
"187","Hic2"
"188","Hif1a"
"189","Hif3a"
"190","Hinfp"
"191","Hivep1"
"192","Hmbox1"
"193","Hmg20a"
"194","Hmg20b"
"195","Hmga1"
"196","Hmgn3"
"197","Homez"
"198","Hoxa5"
"199","Hoxa7"
"200","Hoxa9"
"201","Hoxb2"
"202","Hoxb6"
"203","Hoxb7"
"204","Hoxb9"
"205","Hoxc10"
"206","Hoxc4"
"207","Hoxc5"
"208","Hoxc6"
"209","Hoxc8"
"210","Hoxc9"
"211","Hoxd10"
"212","Hoxd3"
"213","Hoxd8"
"214","Hoxd9"
"215","Hsf1"
"216","Hsf2"
"217","Ikzf5"
"218","Irf1"
"219","Irf2"
"220","Irf3"
"221","Irf5"
"222","Irf7"
"223","Irf8"
"224","Irf9"
"225","Irx3"
"226","Irx5"
"227","Isl1"
"228","Isx"
"229","Jazf1"
"230","Jrk"
"231","Jrkl"
"232","Jun"
"233","Junb"
"234","Jund"
"235","Kat7"
"236","Kcmf1"
"237","Kdm2a"
"238","Kdm2b"
"239","Kdm5b"
"240","Kin"
"241","Klf1"
"242","Klf10"
"243","Klf11"
"244","Klf12"
"245","Klf13"
"246","Klf14"
"247","Klf16"
"248","Klf2"
"249","Klf3"
"250","Klf4"
"251","Klf5"
"252","Klf6"
"253","Klf7"
"254","Klf8"
"255","Klf9"
"256","Kmt2a"
"257","Kmt2b"
"258","L3mbtl3"
"259","L3mbtl4"
"260","Lbx2"
"261","Lcor"
"262","Lcorl"
"263","Lef1"
"264","Lhx9"
"265","Maf"
"266","Mafb"
"267","Maff"
"268","Mafg"
"269","Mafk"
"270","Max"
"271","Maz"
"272","Mbd1"
"273","Mbd2"
"274","Mbd3"
"275","Mbd4"
"276","Mbd6"
"277","Mbnl2"
"278","Mecp2"
"279","Mef2a"
"280","Mef2c"
"281","Mef2d"
"282","Meis1"
"283","Meis2"
"284","Meis3"
"285","Mga"
"286","Mitf"
"287","Mixl1"
"288","Mkx"
"289","Mlx"
"290","Mlxip"
"291","Mlxipl"
"292","Mnt"
"293","Msantd3"
"294","Msantd4"
"295","Msx1"
"296","Msx2"
"297","Mterf1a"
"298","Mterf1b"
"299","Mterf2"
"300","Mterf3"
"301","Mterf4"
"302","Mtf1"
"303","Mtf2"
"304","Mxd1"
"305","Mxd3"
"306","Mxd4"
"307","Mxi1"
"308","Mybl1"
"309","Mybl2"
"310","Myc"
"311","Mycl"
"312","Mycn"
"313","Mynn"
"314","Mypop"
"315","Myrf"
"316","Mysm1"
"317","Mzf1"
"318","Nacc2"
"319","Naif1"
"320","Ncoa1"
"321","Ncoa2"
"322","Ncoa3"
"323","Nfat5"
"324","Nfatc1"
"325","Nfatc2"
"326","Nfatc3"
"327","Nfatc4"
"328","Nfe2"
"329","Nfe2l1"
"330","Nfe2l2"
"331","Nfia"
"332","Nfib"
"333","Nfic"
"334","Nfil3"
"335","Nfkb1"
"336","Nfkb2"
"337","Nfx1"
"338","Nfxl1"
"339","Nfya"
"340","Nfyb"
"341","Nfyc"
"342","Nkrf"
"343","Nkx3-1"
"344","Nme2"
"345","Npas3"
"346","Nr0b1"
"347","Nr1d1"
"348","Nr1d2"
"349","Nr1h2"
"350","Nr1i2"
"351","Nr2c1"
"352","Nr2c2"
"353","Nr2e3"
"354","Nr2f1"
"355","Nr2f2"
"356","Nr2f6"
"357","Nr3c1"
"358","Nr4a1"
"359","Nr4a2"
"360","Nr5a1"
"361","Nrf1"
"362","Osr1"
"363","Osr2"
"364","Pa2g4"
"365","Patz1"
"366","Pax2"
"367","Pax8"
"368","Pbx1"
"369","Pbx2"
"370","Pbx3"
"371","Pbx4"
"372","Pcgf2"
"373","Pcgf6"
"374","Peg3"
"375","Phf1"
"376","Phf20"
"377","Phf21a"
"378","Pin1"
"379","Pitx3"
"380","Pknox1"
"381","Pknox2"
"382","Plag1"
"383","Plagl1"
"384","Plagl2"
"385","Plscr1"
"386","Plscr2"
"387","Pogk"
"388","Pou2f1"
"389","Pou5f2"
"390","Pou6f1"
"391","Ppara"
"392","Ppard"
"393","Prdm10"
"394","Prdm15"
"395","Prdm2"
"396","Prdm4"
"397","Prdm5"
"398","Prdm6"
"399","Preb"
"400","Prmt3"
"401","Prox2"
"402","Prr12"
"403","Prrx2"
"404","Pura"
"405","Purb"
"406","Purg"
"407","Rara"
"408","Rarb"
"409","Rbak"
"410","Rbck1"
"411","Rbpj"
"412","Rbsn"
"413","Rel"
"414","Rela"
"415","Relb"
"416","Repin1"
"417","Rest"
"418","Rexo4"
"419","Rfx1"
"420","Rfx2"
"421","Rfx3"
"422","Rfx5"
"423","Rfx7"
"424","Rit1"
"425","Rlf"
"426","Rora"
"427","Rorc"
"428","Rreb1"
"429","Rsl1"
"430","Rslcan18"
"431","Runx1"
"432","Rxra"
"433","Rxrb"
"434","Rxrg"
"435","Safb"
"436","Safb2"
"437","Sall2"
"438","Sall3"
"439","Satb1"
"440","Scmh1"
"441","Scx"
"442","Setdb1"
"443","Setdb2"
"444","Sgsm2"
"445","Six5"
"446","Ski"
"447","Skil"
"448","Smad1"
"449","Smad3"
"450","Smad4"
"451","Smad5"
"452","Smyd3"
"453","Snai1"
"454","Snai2"
"455","Snapc2"
"456","Snapc4"
"457","Snapc5"
"458","Sohlh1"
"459","Sohlh2"
"460","Son"
"461","Sox10"
"462","Sox11"
"463","Sox12"
"464","Sox13"
"465","Sox15"
"466","Sox4"
"467","Sox5"
"468","Sox6"
"469","Sox8"
"470","Sox9"
"471","Sp1"
"472","Sp110"
"473","Sp2"
"474","Sp3"
"475","Sp4"
"476","Sp5"
"477","Spen"
"478","Spi1"
"479","Spic"
"480","Srcap"
"481","Srebf1"
"482","Srebf2"
"483","Srf"
"484","Stat1"
"485","Stat2"
"486","Stat3"
"487","Stat5a"
"488","Stat5b"
"489","Stat6"
"490","Tbp"
"491","Tbpl1"
"492","Tbx1"
"493","Tbx2"
"494","Tbx22"
"495","Tbx3"
"496","Tcf12"
"497","Tcf20"
"498","Tcf21"
"499","Tcf24"
"500","Tcf3"
"501","Tcf4"
"502","Tcf7"
"503","Tcf7l1"
"504","Tcf7l2"
"505","Tead1"
"506","Tead2"
"507","Tead3"
"508","Tef"
"509","Terf1"
"510","Terf2"
"511","Tet1"
"512","Tet2"
"513","Tet3"
"514","Tfap4"
"515","Tfcp2"
"516","Tfdp1"
"517","Tfdp2"
"518","Tfe3"
"519","Tfeb"
"520","Tgif1"
"521","Tgif2"
"522","Thap1"
"523","Thap11"
"524","Thap3"
"525","Thap4"
"526","Thap7"
"527","Thra"
"528","Thyn1"
"529","Tigd2"
"530","Tmf1"
"531","Topors"
"532","Trafd1"
"533","Trerf1"
"534","Trp53"
"535","Trps1"
"536","Tsc22d1"
"537","Tshz1"
"538","Tshz2"
"539","Ttf1"
"540","Twist2"
"541","Ubp1"
"542","Usf1"
"543","Usf2"
"544","Vdr"
"545","Vezf1"
"546","Wiz"
"547","Wt1"
"548","Xbp1"
"549","Xpa"
"550","Ybx3"
"551","Yy1"
"552","Zbed3"
"553","Zbed4"
"554","Zbtb1"
"555","Zbtb10"
"556","Zbtb11"
"557","Zbtb12"
"558","Zbtb14"
"559","Zbtb17"
"560","Zbtb18"
"561","Zbtb2"
"562","Zbtb20"
"563","Zbtb21"
"564","Zbtb22"
"565","Zbtb24"
"566","Zbtb25"
"567","Zbtb26"
"568","Zbtb3"
"569","Zbtb33"
"570","Zbtb38"
"571","Zbtb39"
"572","Zbtb4"
"573","Zbtb40"
"574","Zbtb41"
"575","Zbtb43"
"576","Zbtb44"
"577","Zbtb45"
"578","Zbtb46"
"579","Zbtb48"
"580","Zbtb49"
"581","Zbtb5"
"582","Zbtb6"
"583","Zbtb7a"
"584","Zbtb7b"
"585","Zbtb7c"
"586","Zbtb8a"
"587","Zbtb8b"
"588","Zbtb9"
"589","Zc3h8"
"590","Zeb1"
"591","Zeb2"
"592","Zfand5"
"593","Zfat"
"594","Zfhx2"
"595","Zfhx3"
"596","Zfhx4"
"597","Zfp1"
"598","Zfp105"
"599","Zfp108"
"600","Zfp109"
"601","Zfp11"
"602","Zfp110"
"603","Zfp111"
"604","Zfp113"
"605","Zfp114"
"606","Zfp12"
"607","Zfp128"
"608","Zfp13"
"609","Zfp131"
"610","Zfp14"
"611","Zfp142"
"612","Zfp143"
"613","Zfp146"
"614","Zfp148"
"615","Zfp160"
"616","Zfp180"
"617","Zfp182"
"618","Zfp189"
"619","Zfp2"
"620","Zfp202"
"621","Zfp207"
"622","Zfp212"
"623","Zfp213"
"624","Zfp217"
"625","Zfp219"
"626","Zfp235"
"627","Zfp236"
"628","Zfp239"
"629","Zfp248"
"630","Zfp251"
"631","Zfp260"
"632","Zfp263"
"633","Zfp266"
"634","Zfp273"
"635","Zfp275"
"636","Zfp276"
"637","Zfp277"
"638","Zfp28"
"639","Zfp280b"
"640","Zfp280c"
"641","Zfp280d"
"642","Zfp281"
"643","Zfp282"
"644","Zfp286"
"645","Zfp287"
"646","Zfp292"
"647","Zfp296"
"648","Zfp3"
"649","Zfp30"
"650","Zfp316"
"651","Zfp317"
"652","Zfp318"
"653","Zfp319"
"654","Zfp322a"
"655","Zfp324"
"656","Zfp326"
"657","Zfp329"
"658","Zfp334"
"659","Zfp335"
"660","Zfp341"
"661","Zfp346"
"662","Zfp354a"
"663","Zfp354b"
"664","Zfp354c"
"665","Zfp358"
"666","Zfp362"
"667","Zfp367"
"668","Zfp369"
"669","Zfp37"
"670","Zfp382"
"671","Zfp383"
"672","Zfp384"
"673","Zfp385a"
"674","Zfp385b"
"675","Zfp39"
"676","Zfp395"
"677","Zfp397"
"678","Zfp398"
"679","Zfp407"
"680","Zfp408"
"681","Zfp41"
"682","Zfp410"
"683","Zfp414"
"684","Zfp420"
"685","Zfp422"
"686","Zfp423"
"687","Zfp426"
"688","Zfp428"
"689","Zfp429"
"690","Zfp438"
"691","Zfp444"
"692","Zfp445"
"693","Zfp446"
"694","Zfp449"
"695","Zfp451"
"696","Zfp454"
"697","Zfp455"
"698","Zfp456"
"699","Zfp458"
"700","Zfp459"
"701","Zfp46"
"702","Zfp462"
"703","Zfp467"
"704","Zfp503"
"705","Zfp507"
"706","Zfp511"
"707","Zfp512"
"708","Zfp513"
"709","Zfp516"
"710","Zfp518a"
"711","Zfp518b"
"712","Zfp521"
"713","Zfp523"
"714","Zfp524"
"715","Zfp526"
"716","Zfp532"
"717","Zfp534"
"718","Zfp551"
"719","Zfp553"
"720","Zfp558"
"721","Zfp560"
"722","Zfp566"
"723","Zfp57"
"724","Zfp574"
"725","Zfp575"
"726","Zfp579"
"727","Zfp58"
"728","Zfp580"
"729","Zfp583"
"730","Zfp59"
"731","Zfp592"
"732","Zfp595"
"733","Zfp597"
"734","Zfp598"
"735","Zfp60"
"736","Zfp605"
"737","Zfp606"
"738","Zfp608"
"739","Zfp609"
"740","Zfp61"
"741","Zfp612"
"742","Zfp618"
"743","Zfp62"
"744","Zfp623"
"745","Zfp626"
"746","Zfp628"
"747","Zfp629"
"748","Zfp637"
"749","Zfp639"
"750","Zfp64"
"751","Zfp641"
"752","Zfp644"
"753","Zfp646"
"754","Zfp647"
"755","Zfp65"
"756","Zfp651"
"757","Zfp652"
"758","Zfp653"
"759","Zfp654"
"760","Zfp655"
"761","Zfp661"
"762","Zfp664"
"763","Zfp667"
"764","Zfp668"
"765","Zfp672"
"766","Zfp687"
"767","Zfp688"
"768","Zfp689"
"769","Zfp69"
"770","Zfp691"
"771","Zfp692"
"772","Zfp697"
"773","Zfp7"
"774","Zfp703"
"775","Zfp704"
"776","Zfp706"
"777","Zfp708"
"778","Zfp711"
"779","Zfp729a"
"780","Zfp729b"
"781","Zfp738"
"782","Zfp74"
"783","Zfp740"
"784","Zfp746"
"785","Zfp748"
"786","Zfp759"
"787","Zfp760"
"788","Zfp763"
"789","Zfp764"
"790","Zfp768"
"791","Zfp770"
"792","Zfp771"
"793","Zfp772"
"794","Zfp773"
"795","Zfp777"
"796","Zfp780b"
"797","Zfp784"
"798","Zfp786"
"799","Zfp787"
"800","Zfp791"
"801","Zfp800"
"802","Zfp82"
"803","Zfp820"
"804","Zfp821"
"805","Zfp827"
"806","Zfp830"
"807","Zfp84"
"808","Zfp85"
"809","Zfp850"
"810","Zfp865"
"811","Zfp87"
"812","Zfp872"
"813","Zfp874a"
"814","Zfp874b"
"815","Zfp879"
"816","Zfp882"
"817","Zfp9"
"818","Zfp90"
"819","Zfp91"
"820","Zfp93"
"821","Zfp94"
"822","Zfp942"
"823","Zfp943"
"824","Zfp944"
"825","Zfp945"
"826","Zfp946"
"827","Zfp947"
"828","Zfp953"
"829","Zfp954"
"830","Zfp956"
"831","Zfpm1"
"832","Zfpm2"
"833","Zfx"
"834","Zgpat"
"835","Zhx1"
"836","Zhx2"
"837","Zhx3"
"838","Zik1"
"839","Zkscan1"
"840","Zkscan14"
"841","Zkscan17"
"842","Zkscan3"
"843","Zkscan4"
"844","Zkscan5"
"845","Zkscan6"
"846","Zkscan7"
"847","Zkscan8"
"848","Zmat1"
"849","Zscan10"
"850","Zscan12"
"851","Zscan18"
"852","Zscan2"
"853","Zscan20"
"854","Zscan21"
"855","Zscan22"
"856","Zscan25"
"857","Zscan26"
"858","Zscan29"
"859","Zxdc"
"860","Zzz3"
