,x
Chkb,d
Chml,g
Chmp2a,b
Chmp2b,e
Chmp4b,b
Chmp4c,g
Chmp5,g
Chmp7,d
Chn1,d
Chn2,b
Chodl,b
Chp2,g
Chpf,g
Chpf2,f
Chpt1,c
Chrac1,b
Chrdl1,d
Chrdl2,d
Chrm4,d
Chrna3,d
Chrna4,e
Chrna7,d
Chrnb1,h
Chst1,d
Chst10,g
Chst11,c
Chst12,a
Chst14,c
Chst15,c
Chst2,c
Chst4,e
Chst5,g
Chst8,h
Chst9,b
Chsy1,b
Chtf18,h
Chtf8,e
Chuk,d
Churc1,b
Ciapin1,c
Ciart,a
Cib1,b
Cib2,b
Cic,g
Cidea,e
Cideb,c
Ciita,g
Cilp2,e
Cipc,e
Cir1,b
Cisd1,b
Cisd2,d
Cisd3,c
Cish,g
Cit,h
Cited1,g
Cited4,c
Ciz1,f
Ckap2,h
Ckap2l,h
Ckap4,g
Ckap5,e
Ckb,e
Cklf,b
Ckm,g
Cks1b,h
Cks2,h
Clasp1,h
Clasp2,h
Clasrp,f
Clca1,d
Clca3a1,a
Clcc1,g
Clcf1,c
Clcn2,f
Clcn3,g
Clcn5,e
Clcn6,f
Clcn7,f
Cldn1,e
Cldn10,c
Cldn11,g
Cldn12,g
Cldn13,d
Cldn15,b
Cldn18,d
Cldn2,c
Cldn23,e
Cldn34c1,c
Cldn6,d
Cldn7,d
Cldn9,e
Cldnd1,a
Clec10a,d
Clec11a,b
Clec12b,h
Clec14a,b
Clec16a,f
Clec18a,e
Clec2l,c
Clec4a1,d
Clec4a2,d
Clec4a3,d
Clec4n,d
Clec5a,d
Clec7a,d
Clic1,b
Clic3,g
Clic4,d
Clic5,g
Clic6,d
Clint1,b
Clip1,c
Clip2,d
Clip3,a
Clip4,d
Clk2,b
Clmn,e
Clmp,d
Cln3,b
Cln5,g
Cln6,b
Cln8,f
Clns1a,b
Clock,c
Clpb,f
Clptm1,f
Clptm1l,d
Clpx,b
Clspn,h
Clstn1,c
Clstn2,c
Clstn3,d
Cltb,f
Cltc,g
Clu,h
Cluap1,b
Cluh,f
Clybl,b
Cma1,b
Cmas,e
Cmbl,b
Cmc4,b
Cmklr1,d
Cmpk2,d
Cmss1,a
Cmtm2a,d
Cmtm3,b
Cmtm7,g
Cmtm8,e
Cmtr1,h
Cmtr2,g
Cnbd2,b
Cndp2,g
Cnep1r1,e
Cnga1,e
Cngb1,e
Cnih1,e
Cnih4,b
Cnksr1,h
Cnksr2,c
Cnksr3,f
Cnn1,d
Cnn2,d
Cnnm2,c
Cnnm3,g
Cnnm4,b
Cnot1,e
Cnot10,g
Cnot11,d
Cnot3,f
Cnot6,d
Cnot6l,g
Cnot7,g
Cnp,e
Cnpy2,b
Cnpy3,f
Cnr1,c
Cnrip1,b
Cntfr,d
Cntln,b
Cntn1,c
Cntn4,b
Cntn5,d
Cntn6,d
Cntnap1,a
Cntnap2,e
Cntnap5a,d
Cntrl,e
Cntrob,f
Coa3,b
Coa6,b
Coasy,f
Cobl,e
Cobll1,g
Coch,g
Cog1,e
Cog2,g
Cog3,d
Cog5,e
Coil,c
Col11a1,e
Col11a2,e
Col12a1,c
Col13a1,d
Col14a1,g
Col16a1,a
Col18a1,g
Col1a1,d
Col1a2,d
Col20a1,g
Col22a1,c
Col23a1,c
Col25a1,d
Col26a1,c
Col27a1,g
Col2a1,g
Col3a1,d
Col4a1,g
Col4a2,g
Col4a5,d
Col4a6,d
Col5a1,d
Col5a2,d
Col5a3,d
Col6a1,c
Col6a2,b
Col6a3,d
Col6a6,c
Col8a1,d
Col8a2,g
Col9a1,g
Col9a2,g
Col9a3,g
Colec11,d
Colec12,c
Colgalt1,g
Colgalt2,c
Colq,b
Commd10,b
Commd2,b
Commd3,b
Commd6,b
Commd7,b
Comt,c
Comtd1,f
Copa,g
Copb2,e
Copg1,g
Coprs,b
Cops6,c
Copz1,e
Copz2,c
Coq10a,c
Coq10b,g
Coq2,d
Coq6,g
Coq7,a
Corin,e
Coro1a,d
Coro1b,c
Coro1c,f
Coro2b,h
Coro7,d
Cotl1,d
Cox10,b
Cox14,b
Cox15,g
Cox16,b
Cox17,a
Cox18,g
Cox19,c
Cox20,c
Cox4i2,c
Cox5a,e
Cox5b,b
Cox6a1,g
Cox6a2,a
Cox6b2,c
Cox6c,b
Cox7a1,a
Cox7a2,g
Cox7a2l,b
Cox7b,b
Cox7c,b
Cp,g
Cpa1,c
Cpa2,c
Cpa3,b
Cpa4,d
Cpd,g
Cpe,a
Cpeb1,b
Cpeb2,e
Cpeb4,d
Cped1,d
Cplx2,d
Cpm,d
Cpn1,d
Cpne2,e
Cpne3,a
Cpne4,b
Cpne5,c
Cpne8,c
Cpox,d
Cpped1,f
Cpq,a
Cpsf1,f
Cpsf2,h
Cpsf4,f
Cpsf4l,a
Cpsf6,e
Cpsf7,f
Cpt1a,a
Cpt1b,d
Cpt1c,c
Cpt2,b
Cpxm1,c
Cpz,d
Cr1l,b
Crabp1,d
Crabp2,d
Cracr2b,g
Cradd,g
Crb2,d
Crb3,d
Crcp,b
Creb1,e
Creb3,g
Creb3l1,b
Creb3l2,f
Creb3l4,c
Creb5,h
Crebbp,b
Crebrf,g
Creg1,b
Creld1,g
Creld2,g
Crim1,g
Crip1,a
Crip2,b
Crip3,b
Cript,b
Crispld1,d
Crispld2,e
Crk,d
Crkl,d
Crlf2,h
Crls1,b
Crmp1,d
Crocc,d
Crot,a
Crtap,e
Crtc1,f
Crtc2,f
Crtc3,a
Cry1,d
Cry2,g
Cryab,b
Cryba4,c
Crybb1,c
Crybg3,c
Crygb,b
Crygc,c
Cryge,c
Crym,e
Cryz,b
Cryzl1,b
Cs,f
Csad,c
Csdc2,a
Cse1l,g
Csf1,e
Csf1r,d
Csf2ra,f
Csf2rb,d
Csf3r,d
Csgalnact1,c
Csgalnact2,b
Csk,c
Csnk1d,d
Csnk1g2,b
Csnk1g3,h
Csnk2a1,c
Csnk2a2,b
Cspg4,f
Cspg5,g
Cspp1,g
Csrnp1,h
Csrnp2,g
Csrp2,d
Cst11,g
Cst12,b
Cst13,b
Cst3,g
Cst8,g
Cst9,h
Cstad,b
Cstb,b
Cstf2,g
Ctbp1,d
Ctc1,f
Ctdnep1,b
Ctdp1,d
Ctdsp1,e
Ctdspl,b
Ctdspl2,c
Ctf1,b
Cth,c
Cthrc1,c
Ctif,h
Ctla2b,d
Ctnna1,d
Ctnna2,g
Ctnna3,g
Ctnnal1,g
Ctnnb1,d
Ctnnbip1,c
Ctnnbl1,c
Ctnnd1,e
Ctns,b
Ctps,g
Ctps2,b
Ctr9,b
Ctrb1,g
Ctrl,e
Ctsa,g
Ctsb,f
Ctsc,d
Ctsd,g
Ctse,a
Ctsf,g
Ctsh,g
Ctsk,g
Ctsl,h
Ctso,a
Ctss,d
Ctsz,a
Cttn,g
Cttnbp2,e
Cttnbp2nl,d
Ctu1,f
Ctu2,f
Ctxn1,c
Ctxn3,b
Cuedc1,c
Cuedc2,b
Cul1,c
Cul2,b
Cul3,e
Cul4b,d
Cul5,b
Cul7,f
Cul9,a
Cutal,b
Cutc,b
Cux1,d
Cux2,d
Cwc25,b
Cwc27,b
Cx3cl1,h
Cx3cr1,d
Cxadr,g
Cxcl1,c
Cxcl12,d
Cxcl13,d
Cxcl14,d
Cxcl16,c
Cxcl2,c
Cxcr4,e
Cxxc1,f
Cxxc4,a
Cxxc5,g
Cyb561,h
Cyb561a3,b
Cyb561d2,g
Cyb5a,b
Cyb5d1,c
Cyb5r3,c
Cyb5r4,d
Cyba,b
Cybb,d
Cybrd1,c
Cycs,g
Cyfip1,e
Cyfip2,b
Cygb,c
Cyhr1,b
Cyld,b
Cyp11a1,d
Cyp11b1,c
Cyp17a1,b
Cyp1b1,d
Cyp20a1,c
Cyp21a1,d
Cyp26a1,e
Cyp26b1,g
Cyp27a1,e
Cyp2d22,c
Cyp2f2,b
Cyp2j6,e
Cyp2j9,b
Cyp2s1,g
Cyp2u1,c
Cyp39a1,b
Cyp46a1,c
Cyp4f13,b
Cyp4f14,b
Cyp4f15,c
Cyp4f16,b
Cyp4v3,b
Cyp51,e
Cyp7b1,b
Cysltr1,c
Cystm1,h
Cyth1,d
Cyth3,a
Cyth4,d
D030056L22Rik,h
D130040H23Rik,b
D16Ertd472e,d
D17H6S53E,c
D1Pas1,b
D2hgdh,g
D3Ertd751e,e
D430019H16Rik,d
D5Ertd579e,g
D630039A03Rik,c
D630045J12Rik,c
Daam2,h
Dab1,c
Dab2,d
Dab2ip,g
Dach1,b
Dact1,d
Dact2,d
Dad1,a
Dag1,f
Dagla,f
Daglb,c
Dalrd3,f
Dand5,g
Dap,c
Dapk1,d
Dapk2,b
Dapk3,d
Dapp1,a
Dars,g
Daxx,f
Dazap1,d
Dazap2,c
Dazl,b
Dbf4,e
Dbh,d
Dbi,a
Dbn1,d
Dbndd1,d
Dbndd2,b
Dbp,b
Dbr1,h
Dbt,g
Dbx2,e
Dcaf10,d
Dcaf12l1,b
Dcaf12l2,b
Dcaf13,b
Dcaf4,b
Dcaf5,b
Dcaf6,c
Dcbld1,b
Dcbld2,a
Dchs1,d
Dck,e
Dclk1,d
Dclk2,d
Dclk3,g
Dclre1a,b
Dclre1b,f
Dclre1c,g
Dcn,c
Dcp1a,g
Dcp1b,h
Dcp2,f
Dcps,g
Dct,e
Dctd,c
Dctn1,f
Dctn4,b
Dctn5,b
Dctn6,b
Dctpp1,b
Dcun1d1,c
Dcun1d2,g
Dcun1d3,g
Dcun1d4,c
Dcun1d5,d
Dcxr,c
Ddah1,g
Ddah2,a
Ddb1,f
Ddb2,b
Ddc,e
Ddhd1,g
Ddhd2,b
Ddi2,e
Ddias,h
Ddit3,a
Ddit4,g
Ddit4l,b
Ddost,g
Ddr1,g
Ddr2,d
Ddx10,a
Ddx11,a
Ddx17,f
Ddx18,f
Ddx19a,f
Ddx19b,f
Ddx20,h
Ddx21,e
Ddx23,f
Ddx25,c
Ddx27,h
Ddx28,a
Ddx39b,f
Ddx3y,g
Ddx4,a
Ddx41,c
Ddx47,c
Ddx49,f
Ddx5,g
Ddx51,f
Ddx54,g
Ddx6,f
Ddx60,b
Deaf1,b
Decr1,b
Decr2,b
Dedd,b
Dedd2,f
Def6,c
Def8,f
Defa24,e
Defb19,g
Defb36,h
Defb42,a
Defb7,c
Degs1,b
Degs2,h
Dennd1a,d
Dennd1b,c
Dennd1c,d
Dennd2a,c
Dennd2c,d
Dennd2d,b
Dennd3,f
Dennd4a,c
Dennd4b,f
Dennd4c,b
Dennd5a,b
Dennd5b,d
Dennd6a,d
Dennd6b,f
Denr,b
Depdc1a,h
Depdc1b,h
Depdc5,e
Depdc7,c
Deptor,a
Derl1,g
Derl2,b
Derl3,g
Des,d
Desi2,d
Dexi,b
Dffa,c
Dffb,b
Dgat2,d
Dgcr2,f
Dgcr6,b
Dgcr8,f
Dgka,c
Dgkd,g
Dgke,g
Dgkk,d
Dgkq,d
Dgkz,d
Dguok,b
Dhcr24,f
Dhcr7,g
Dhdh,c
Dhfr,h
Dhh,g
Dhrs1,d
Dhrs11,g
Dhrs13,h
Dhrs3,c
Dhrs4,c
Dhrs7,b
Dhrs7b,g
Dhtkd1,f
Dhx15,e
Dhx16,f
Dhx30,f
Dhx32,g
Dhx33,f
Dhx34,f
Dhx35,f
Dhx36,b
Dhx37,f
Dhx38,f
Dhx40,c
Dhx57,f
Dhx9,g
Diablo,g
Dio3,b
Dip2a,f
Dip2b,g
Dip2c,g
Diras2,g
Dis3,a
Dis3l,h
Dis3l2,f
Disc1,e
Disp1,f
Disp2,d
Dixdc1,c
Dkk1,d
Dkk2,d
Dkk3,c
Dkk4,e
Dlc1,c
Dlg1,d
Dlg3,b
Dlg4,d
Dlg5,c
Dlgap1,g
Dlgap2,c
Dlgap3,f
Dlgap4,c
Dlgap5,h
Dlk1,d
Dll1,e
Dll3,d
Dlst,g
Dmc1,b
Dmd,g
Dmpk,c
Dmrt1,g
Dmrt2,d
Dmrt3,g
Dmrta1,d
Dmrtc1a,b
Dmrtc1c1,b
Dmrtc1c2,b
Dmrtc2,b
Dmtf1,e
Dmtn,d
Dmwd,c
Dmxl1,g
Dmxl2,c
Dna2,h
Dnaaf1,h
Dnaaf2,h
Dnaaf3,c
Dnaaf5,f
Dnah1,c
Dnah7b,d
Dnaja1,c
Dnaja2,g
Dnaja4,b
Dnajb1,c
Dnajb11,g
Dnajb12,g
Dnajb14,g
Dnajb2,c
Dnajb3,c
Dnajb4,c
Dnajb5,e
Dnajb6,c
Dnajb9,c
Dnajc1,b
Dnajc11,g
Dnajc12,g
Dnajc13,d
Dnajc14,g
Dnajc15,b
Dnajc16,g
Dnajc17,b
Dnajc18,c
Dnajc19,b
Dnajc21,b
Dnajc25,d
Dnajc27,h
Dnajc28,b
Dnajc3,e
Dnajc4,b
Dnajc5,g
Dnajc8,b
Dnajc9,a
Dnal1,d
Dnal4,f
Dnase1l1,c
Dnase1l3,d
Dnase2a,f
Dnd1,g
Dner,h
Dnlz,b
Dnm1,d
Dnm1l,g
Dnm2,f
Dnmbp,f
Dnmt1,h
Dnmt3a,b
Dnmt3b,g
Dnmt3l,h
Dnpep,g
Dnph1,c
Doc2a,e
Doc2b,b
Dock10,g
Dock11,c
Dock2,b
Dock4,d
Dock5,g
Dock6,d
Dock7,d
Dock8,d
Dock9,d
Dohh,f
Dok1,e
Dok2,d
Dok3,d
Dok4,d
Dok5,h
Dok7,g
Donson,a
Dot1l,e
Dpcd,b
Dpep1,b
Dpep2,b
Dpf1,c
Dpf2,c
Dpf3,d
Dph1,g
Dph2,f
Dph3,b
Dph6,g
Dph7,b
Dpm3,b
Dpp10,c
Dpp3,f
Dpp6,d
Dpp7,a
Dpp8,d
Dpp9,d
Dppa3,h
Dppa4,h
Dpy19l1,g
Dpy19l3,g
Dpy19l4,g
Dpy30,b
Dpyd,b
Dpysl2,b
Dpysl3,d
Dpysl4,h
Dpysl5,h
Dram2,b
Drap1,c
Drd4,d
Drg1,b
Drosha,d
Drp2,d
Dsc2,d
Dscc1,h
Dse,d
Dsg2,e
Dsn1,h
Dsp,g
Dst,g
Dstn,g
Dstyk,g
Dtd1,b
Dtd2,g
Dtl,h
Dtna,g
Dtnb,f
Dtnbp1,b
Dtwd1,b
Dtwd2,c
Dtx1,h
Dtx2,d
Dtx3,d
Dtx3l,c
Dtx4,g
Dtymk,a
Duox2,g
Duoxa2,e
Dus1l,g
Dus2,b
Dus3l,f
Dus4l,h
Dusp1,c
Dusp10,e
Dusp11,e
Dusp12,b
Dusp14,g
Dusp15,h
Dusp16,g
Dusp18,d
Dusp19,b
Dusp2,a
Dusp22,c
Dusp23,b
Dusp26,d
Dusp27,e
Dusp28,a
Dusp3,b
Dusp4,e
Dusp6,h
Dusp8,h
Dusp9,e
Dut,h
Dvl1,b
Dvl2,f
Dvl3,d
Dxo,f
Dync1h1,f
Dync1i1,b
Dync1i2,b
Dync1li2,f
Dync2h1,b
Dync2li1,b
Dynll1,f
Dynll2,d
Dynlrb1,b
Dynlt1a,g
Dynlt1b,g
Dynlt1c,g
Dynlt1f,g
Dynlt3,a
Dyrk1a,a
Dyrk1b,f
Dyrk2,a
Dyrk3,h
Dysf,g
Dzip1,c
Dzip1l,a
Dzip3,g
E130114P18Rik,g
E130308A19Rik,c
E130311K13Rik,b
E2f2,d
E2f3,e
E2f4,d
E2f5,d
E2f6,h
E2f7,h
E2f8,h
E430018J23Rik,a
Eaf2,b
Eapp,b
Ears2,g
Ebag9,b
Ebf1,d
Ebf4,c
Ebi3,c
Ebp,g
Ebpl,b
Ece1,b
Ecel1,d
Ech1,b
Echdc1,e
Echdc2,g
Eci1,c
Eci2,c
Eci3,a
Ecm1,d
Ecscr,d
Ect2,h
Eda2r,b
Edar,c
Edaradd,b
Edc3,f
Edc4,f
Eddm3b,d
Edem1,d
Edem3,b
Edf1,b
Edil3,d
Edn1,h
Edn2,b
Edn3,b
Ednra,c
Ednrb,d
Eea1,b
Eed,d
Eef1b2,d
Eef1d,g
Eef1e1,g
Eef1g,a
Eef2k,h
Eef2kmt,b
Eefsec,c
Eepd1,a
Efcab1,c
Efcab11,h
Efcab12,c
Efcab14,a
Efcab2,a
Efcab7,b
Efemp1,e
Efhc2,c
Efhd1,g
Efhd2,f
Efna1,c
Efna2,a
Efna3,d
Efna4,d
Efna5,d
Efnb1,d
Efnb2,d
Efnb3,d
Efr3b,b
Efs,g
Eftud2,f
Egfl6,b
Egfl7,b
Egflam,e
Egfr,c
Egln1,b
Egln2,f
Egln3,c
Egr1,h
Egr3,c
Egr4,d
Ehbp1l1,d
Ehd1,f
Ehd2,c
Ehd3,b
Ehd4,g
Ehhadh,a
Ehmt1,e
Ehmt2,d
Ei24,c
Eid1,e
Eid2,b
Eid2b,b
Eif1,h
Eif1ad,h
Eif1ax,c
Eif2ak2,b
Eif2ak3,f
Eif2ak4,f
Eif2b3,b
Eif2b5,d
Eif2s3y,g
Eif3a,h
Eif3b,d
Eif3d,f
Eif3h,a
Eif3j1,e
Eif4a1,e
Eif4a2,a
Eif4a3,g
Eif4e3,c
Eif4ebp1,g
Eif4ebp2,g
Eif4ebp3,b
Eif4enif1,b
Eif4g1,f
Eif4g2,f
Eif4h,e
Eif5a2,e
Eif5b,b
Elac2,f
Elavl3,d
Elavl4,d
Elf1,c
Elf2,g
Elf3,g
Elf4,f
Elfn1,d
Elk1,e
Elk3,e
Ell,f
Ell2,e
Ell3,b
Elmo1,g
Elmo2,d
Elmo3,a
Elmod2,e
Elmod3,a
Eln,c
Elof1,b
Elovl1,b
Elovl2,a
Elovl3,g
Elovl4,d
Elovl6,e
Elp6,g
Emb,e
Emc1,g
Emc10,d
Emc2,b
Emc7,g
Emc8,b
Emc9,b
Emd,d
Eme1,h
Eme2,c
Emg1,b
Emid1,d
Emilin1,d
Emilin2,d
Emilin3,g
Eml1,d
Eml2,f
Eml3,f
Eml4,d
Eml5,h
Emp1,c
Emp2,c
Emp3,b
Emx2,d
Enah,e
Enc1,g
Endod1,d
Endog,d
Endov,f
Eng,c
Engase,d
Enho,e
Enkd1,a
Enkur,b
Eno1,e
Eno1b,e
Eno3,c
Enoph1,g
Enox1,c
Enox2,b
Enpep,c
Enpp1,g
Enpp2,b
Enpp4,a
Enpp5,g
Ensa,g
Entpd1,g
Entpd4,e
Entpd5,g
Entpd6,f
Entpd7,e
Eogt,g
Ep400,f
Epas1,e
Epc1,g
Epc2,a
Epdr1,g
Epg5,g
Epha1,g
Epha2,h
Epha3,d
Epha4,c
Epha5,h
Epha7,c
Ephb1,g
Ephb2,c
Ephb3,e
Ephb4,e
Ephb6,g
Ephx1,b
Ephx2,b
Ephx4,e
Epm2aip1,e
Epn1,f
Epn3,a
Epor,d
Eppk1,g
Eps15,g
Eps15l1,f
Eps8,g
Eps8l1,c
Eps8l2,d
Epsti1,b
Epx,c
Epyc,g
Erap1,g
Erbb2,f
Erbb3,g
Erbb4,g
Ercc1,b
Ercc2,f
Ercc4,a
Ercc6,e
Ercc6l,h
Ercc6l2,g
Ereg,c
Erf,f
Ergic1,f
Ergic3,g
Erh,b
Eri1,h
Eri2,h
Eri3,b
Erich2,c
Erlec1,g
Erlin1,c
Erlin2,g
Ermap,d
Ermp1,b
Ern1,d
Erp44,g
Errfi1,e
Esam,c
Esco1,c
Esco2,h
Esd,b
Espl1,h
Espn,g
Esr1,b
Esr2,a
Esrp1,d
Esrp2,f
Esyt1,f
Esyt2,c
Etd,g
Etfa,b
Etfb,c
Etfdh,c
Ethe1,c
Etl4,g
Etnk1,d
Etnk2,g
Ets1,b
Ets2,g
Etv1,g
Etv3,f
Etv4,g
Etv5,e
Etv6,d
Eva1a,e
Eva1b,c
Evc,c
Evc2,d
Evi2a,d
Evi2b,d
Evi5,d
Evi5l,f
Evl,d
Evpl,c
Ewsr1,e
Exd2,f
Exo1,h
Exo5,c
Exoc1,g
Exoc2,g
Exoc3l,a
Exoc3l4,b
Exoc4,f
Exoc5,g
Exoc6,f
Exoc6b,e
Exoc7,c
Exoc8,b
Exosc1,b
Exosc6,d
Exosc7,b
Exosc8,b
Exosc9,b
Exph5,c
Ext1,b
Ext2,g
Extl1,g
Extl3,e
Eya1,g
Eya3,f
Ezh1,g
Ezr,g
F11r,a
F13a1,d
F2r,e
F2rl1,d
F2rl2,e
F3,h
Faah,b
Faap100,f
Faap20,b
Fabp3,g
Fabp5,g
Fabp7,b
Fads1,g
Fads2,g
Fads3,d
Fads6,g
Faf1,d
Faf2,f
Fah,d
Fahd1,c
Fahd2a,b
Faim,b
Faim2,f
Fam102a,f
Fam102b,c
Fam104a,b
Fam107b,c
Fam110a,h
Fam110b,g
Fam110c,b
Fam111a,e
Fam114a1,c
Fam114a2,b
Fam117a,d
Fam117b,b
Fam118a,c
Fam118b,c
Fam120a,c
Fam120c,f
Fam122a,d
Fam122b,e
Fam124a,b
Fam131a,a
Fam135a,c
Fam136a,c
Fam13a,c
Fam13b,g
Fam13c,b
Fam149a,c
Fam149b,c
Fam161a,c
Fam161b,g
Fam162a,c
Fam163a,e
Fam169a,e
Fam169b,a
Fam171a1,d
Fam171a2,b
Fam172a,c
Fam174a,g
Fam174b,e
Fam177a,g
Fam178b,b
Fam181b,d
Fam183b,d
Fam184a,d
Fam184b,g
Fam187b,g
Fam193a,b
Fam199x,d
Fam207a,f
Fam20a,c
Fam20b,g
Fam20c,d
Fam210b,f
Fam216a,b
Fam217b,d
Fam219b,b
Fam220a,d
Fam222a,g
Fam222b,f
Fam228b,b
Fam229b,c
Fam32a,b
Fam3a,c
Fam3c,h
Fam43a,d
Fam43b,g
Fam50a,b
Fam53a,f
Fam53b,g
Fam53c,g
Fam72a,h
Fam76a,e
Fam78a,h
Fam81a,c
Fam83b,e
Fam83d,g
Fam83f,g
Fam83g,a
Fam83h,f
Fam89b,f
Fam98a,e
Fam98b,b
Fam98c,d
Fan1,f
Fanca,h
Fancb,h
Fancc,h
Fancd2,h
Fancd2os,g
Fance,f
Fancg,h
Fanci,h
Fancl,a
Fancm,h
Fank1,b
Fap,c
Far1,d
Far2,e
Farp1,g
Fars2,b
Farsa,f
Fas,d
Fasn,f
Fastk,f
Fastkd1,g
Fastkd5,g
Fat1,g
Fat4,c
Fbf1,f
Fbl,f
Fblim1,d
Fbln1,d
Fbln2,g
Fbln5,e
Fbln7,d
Fbn1,g
Fbn2,b
Fbp1,g
Fbrs,d
Fbrsl1,g
Fbxl13,b
Fbxl16,f
Fbxl17,b
Fbxl18,f
Fbxl19,g
Fbxl2,c
Fbxl20,c
Fbxl22,e
Fbxl3,g
Fbxl6,f
Fbxl7,c
Fbxl8,f
Fbxo10,f
Fbxo15,b
Fbxo16,b
Fbxo17,g
Fbxo2,c
Fbxo21,f
Fbxo25,b
Fbxo27,e
Fbxo28,d
Fbxo31,d
Fbxo33,c
Fbxo36,a
Fbxo4,d
Fbxo42,g
Fbxo44,g
Fbxo45,d
Fbxo46,c
Fbxo47,b
Fbxo5,h
Fbxo6,c
Fbxo9,g
Fbxw11,f
Fbxw5,f
Fbxw7,b
Fbxw9,c
Fcer1g,d
Fcf1,b
Fcgr1,d
Fcgr2b,b
Fcgr3,d
Fcgrt,b
Fcho1,f
Fcho2,d
Fchsd1,f
Fchsd2,g
Fcna,d
Fcrls,d
Fdft1,h
Fdps,a
Fdx1,b
Fdxr,g
Fech,d
Fem1a,g
Fem1b,d
Fem1c,g
Fen1,h
Fer,c
Fer1l4,g
Fermt1,d
Fermt2,c
Fermt3,d
Fes,a
Fetub,g
Fez1,b
Fez2,a
Fgd1,c
Fgd2,d
Fgd4,g
Fgd5,e
Fgd6,h
Fgf10,d
Fgf11,b
Fgf12,e
Fgf13,g
Fgf14,d
Fgf17,c
Fgf18,g
Fgf20,d
Fgf9,e
Fgfbp3,b
Fgfr1,d
Fgfr2,c
Fgfr3,d
Fgfrl1,g
Fggy,b
Fgl1,g
Fgl2,d
Fh1,a
Fhdc1,e
Fhit,b
Fhl1,g
Fhl3,c
Fhl4,b
Fhod1,d
Fhod3,b
Fibin,d
Fibp,f
Ficd,g
Fig4,c
Figla,b
Fign,e
Fignl1,h
Filip1l,d
Fis1,b
Fitm2,d
Fiz1,f
Fjx1,h
Fkbp10,f
Fkbp11,b
Fkbp14,g
Fkbp1a,g
Fkbp1b,d
Fkbp2,g
Fkbp5,g
Fkbp6,b
Fkbp7,e
Fkbp9,e
Fkbpl,b
Fkrp,f
Flad1,c
Flna,d
Flnb,e
Flnc,d
Flot1,b
Flot2,a
Flrt2,c
Flrt3,d
Flt3,h
Flt3l,c
Flywch1,d
Flywch2,b
Fmnl1,d
Fmnl2,c
Fmnl3,d
Fmo1,b
Fmo4,g
Fmo5,c
Fmod,c
Fmr1,d
Fmr1nb,b
Fn1,d
Fn3k,e
Fn3krp,c
Fnbp1,f
Fnbp1l,e
Fnbp4,e
Fndc1,b
Fndc3a,g
Fndc3b,g
Fndc4,c
Fndc5,b
Fnip1,b
Fnip2,d
Fnta,c
Fntb,f
Focad,c
Folr1,a
Folr2,e
Fos,a
Fosb,h
Fosl2,e
Foxa3,g
Foxc1,e
Foxd1,d
Foxd2,e
Foxj1,d
Foxj2,a
Foxj3,f
Foxk1,d
Foxl2,b
Foxm1,h
Foxn2,b
Foxn3,a
Foxo1,g
Foxo3,f
Foxo4,g
Foxo6,a
Foxp1,c
Foxp2,d
Foxp4,g
Foxq1,h
Foxred2,d
Foxs1,h
Fpgs,a
Fpgt,g
Fra10ac1,b
Fras1,b
Frat1,c
Frem1,d
Frem2,b
Frem3,g
Frg1,b
Frk,d
Frmd3,e
Frmd4a,g
Frmd5,d
Frmd6,c
Frmd8,f
Frrs1,g
Frs2,f
Fry,h
Fryl,g
Frzb,e
Fsbp,e
Fscn1,d
Fsd1,d
Fshr,h
Fst,b
Fstl1,c
Fstl3,a
Fstl4,g
Fth1,e
Ftsj3,g
Fubp3,g
Fuca1,g
Fuca2,a
Fundc1,b
Fundc2,b
Fuom,b
Furin,g
Fus,f
Fut10,b
Fut11,g
Fut4,g
Fut8,b
Fuz,b
Fv1,d
Fxn,b
Fxr2,g
Fxyd1,b
Fxyd2,c
Fxyd3,g
Fxyd5,d
Fxyd6,g
Fyb,d
Fyco1,b
Fyn,g
Fyttd1,e
Fzd1,d
Fzd2,d
Fzd3,g
Fzd4,d
Fzd5,h
Fzd6,f
Fzd7,e
Fzd9,g
Fzr1,f
G0s2,b
G2e3,h
G3bp1,f
G6pc2,d
G6pc3,a
G6pdx,g
Gaa,f
Gab1,g
Gab2,e
Gab3,h
Gabarap,c
Gabarapl1,e
Gabarapl2,g
Gabbr1,h
Gabbr2,g
Gabpb1,h
Gabpb2,g
Gabra1,e
Gabra3,d
Gabra4,c
Gabrb1,c
Gabrb2,d
Gabrd,g
Gadd45b,h
Gadd45g,d
Gadd45gip1,a
Gak,f
Gal,d
Gal3st1,e
Gal3st3,c
Gal3st4,c
Galc,d
Gale,e
Galk1,c
Galm,b
Galnt1,d
Galnt10,f
Galnt11,g
Galnt12,d
Galnt14,d
Galnt16,g
Galnt18,h
Galnt2,e
Galnt4,e
Galnt6,b
Galnt7,g
Galr3,d
Galt,b
Gan,g
Ganab,g
Ganc,b
Gap43,d
Gapdh,f
Gapvd1,c
Gar1,d
Garnl3,a
Gars,f
Gas1,c
Gas2,b
Gas2l1,f
Gas2l3,h
Gas6,b
Gas7,g
Gas8,c
Gata1,c
Gata2,e
Gata3,c
Gata4,e
Gata5,d
Gata6,d
Gatad1,b
Gatad2a,f
Gatad2b,f
Gatm,g
Gba,g
Gba2,d
Gbf1,g
Gbp2,c
Gbp2b,d
Gbp3,d
Gbp6,b
Gbp7,b
Gbp8,c
Gbp9,b
Gca,f
Gcat,c
Gcc1,g
Gcdh,e
